Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
93, 0.35, 0.79, 0.44, -4.67, 1.97, 4.12
94, 0.33, 0.78, 0.45, -5.24, 0.81, 5.16
95, 0.33, 0.77, 0.44, -5.02, 0.73, 6.60
96, 0.34, 0.77, 0.44, -6.06, 5.69, 6.29
97, 0.32, 0.75, 0.43, -4.27, 0.11, 6.00
98, 0.31, 0.76, 0.44, -3.89, 0.76, 4.92
99, 0.31, 0.78, 0.45, -4.35, 0.41, 4.05
100, 0.33, 0.79, 0.45, -4.55, 1.53, 2.66
101, 0.33, 0.79, 0.45, -5.08, 0.93, 1.39
102, 0.35, 0.81, 0.46, -6.17, -0.05, 0.49
103, 0.36, 0.83, 0.50, -12.49, 0.14, 2.34
104, 0.35, 0.78, 0.40, -6.50, -0.49, 1.42
105, 0.37, 0.79, 0.44, -4.73, -0.63, 1.65
106, 0.38, 0.79, 0.47, -4.93, -1.25, 2.53
107, 0.38, 0.79, 0.44, -4.09, -0.90, 3.40
108, 0.37, 0.78, 0.45, -3.27, -1.18, 3.42
109, 0.36, 0.79, 0.45, -2.67, -1.73, 3.10
110, 0.36, 0.78, 0.46, -1.77, -1.86, 2.82
111, 0.36, 0.78, 0.45, -1.91, -3.07, 3.08
112, 0.35, 0.79, 0.45, -1.71, -3.21, 2.29
113, 0.35, 0.78, 0.45, -1.57, -3.24, 1.71
114, 0.36, 0.78, 0.45, -1.42, -2.82, 1.25
115, 0.36, 0.77, 0.45, -0.73, -2.23, 0.79
116, 0.36, 0.78, 0.45, -0.26, -1.73, 0.47
117, 0.36, 0.78, 0.44, 0.66, -0.89, 0.09
118, 0.36, 0.79, 0.44, 1.39, 0.24, -0.67
119, 0.35, 0.79, 0.45, 1.76, 0.76, -1.97
120, 0.36, 0.80, 0.45, 1.02, 0.43, -2.50
121, 0.35, 0.79, 0.45, 1.05, 0.67, -3.47
122, 0.35, 0.79, 0.47, 0.35, 0.44, -4.24
123, 0.36, 0.78, 0.45, -0.03, 0.26, -4.84
124, 0.36, 0.78, 0.45, -0.06, 0.50, -4.96
125, 0.38, 0.78, 0.44, 0.24, 1.51, -4.50
126, 0.38, 0.79, 0.44, 0.29, 1.85, -3.71
127, 0.39, 0.79, 0.44, 0.32, 2.53, -2.87
128, 0.40, 0.79, 0.44, -0.40, 2.67, -2.02
129, 0.40, 0.80, 0.46, -1.83, 1.71, -1.15
130, 0.40, 0.80, 0.47, -3.42, 1.36, -0.84
131, 0.40, 0.80, 0.46, -4.64, 0.90, -0.52
132, 0.42, 0.80, 0.45, -5.91, 0.37, 0.29
133, 0.41, 0.80, 0.45, -6.02, 0.29, 0.90
134, 0.40, 0.79, 0.44, -5.68, -0.21, 1.28
135, 0.39, 0.79, 0.44, -5.68, -0.40, 1.66
136, 0.40, 0.79, 0.46, -5.89, 0.24, 1.77
137, 0.38, 0.79, 0.45, -6.06, 0.37, 1.69
138, 0.38, 0.79, 0.46, -5.53, 1.76, 1.47
139, 0.38, 0.79, 0.46, -7.28, 2.55, 1.98
140, 0.37, 0.78, 0.44, -5.77, 2.73, 1.48
141, 0.37, 0.79, 0.45, -4.27, 2.69, 1.54
142, 0.36, 0.79, 0.47, -4.29, 1.95, 1.54
143, 0.37, 0.78, 0.45, -3.94, 2.20, 1.15
144, 0.36, 0.79, 0.46, -3.10, 1.44, 1.48
145, 0.35, 0.79, 0.47, -3.44, 1.07, 0.64
146, 0.36, 0.79, 0.47, -3.33, 1.11, 0.06
147, 0.37, 0.77, 0.46, -3.01, 0.81, -0.03
148, 0.37, 0.77, 0.45, -2.29, 0.66, 0.09
149, 0.37, 0.78, 0.47, -2.55, 0.67, 0.29
150, 0.36, 0.77, 0.47, -2.55, 0.09, 0.69
151, 0.36, 0.77, 0.46, -2.49, 0.24, 0.72
152, 0.36, 0.78, 0.46, -2.56, 0.31, 1.22
153, 0.35, 0.77, 0.46, -2.96, 0.70, 1.24
154, 0.35, 0.77, 0.45, -2.29, 0.73, 1.08
155, 0.35, 0.77, 0.45, -1.86, 1.11, 0.90
156, 0.35, 0.78, 0.46, -1.62, 1.80, 0.81
157, 0.36, 0.78, 0.45, -1.31, 2.35, 0.75
158, 0.36, 0.78, 0.46, -1.10, 3.13, 0.85
159, 0.36, 0.79, 0.47, -1.45, 2.87, 1.01
160, 0.35, 0.79, 0.46, -1.68, 2.44, 0.60
161, 0.36, 0.79, 0.45, -1.95, 2.31, 0.52
162, 0.38, 0.78, 0.46, -1.82, 2.15, 0.56
163, 0.38, 0.79, 0.46, -2.11, 1.45, 1.11
164, 0.38, 0.78, 0.47, -2.02, 2.43, 1.04
165, 0.38, 0.77, 0.44, -2.32, 1.79, 1.51
166, 0.37, 0.78, 0.47, -2.24, 1.59, 1.62
167, 0.38, 0.78, 0.46, -2.31, 0.82, 1.45
168, 0.38, 0.78, 0.46, -2.78, 1.28, 1.33
169, 0.37, 0.78, 0.46, -3.51, 1.10, 1.33
170, 0.38, 0.78, 0.47, -3.68, 1.10, 1.30
171, 0.38, 0.78, 0.46, -3.73, 0.38, 1.33
172, 0.38, 0.77, 0.46, -3.60, 0.35, 1.27
173, 0.36, 0.77, 0.46, -3.36, 0.34, 1.02
174, 0.37, 0.77, 0.47, -3.31, 0.38, 0.95
175, 0.36, 0.77, 0.46, -2.89, 1.08, 0.40
176, 0.38, 0.78, 0.47, -2.89, 1.62, 0.37
177, 0.37, 0.77, 0.45, -3.02, 2.26, 0.47
178, 0.44, 0.79, 0.48, -3.73, 10.95, 1.22
179, 0.35, 0.77, 0.45, -4.15, 0.63, 1.59
180, 0.35, 0.76, 0.47, -2.84, 2.17, -0.35
181, 0.36, 0.78, 0.47, -2.82, 0.67, -0.26
182, 0.37, 0.77, 0.47, -2.58, 0.69, 0.05
183, 0.36, 0.77, 0.46, -2.15, 0.50, -0.31
184, 0.36, 0.77, 0.47, -1.89, 0.47, -0.29
185, 0.37, 0.78, 0.47, -1.69, 0.52, -0.49
186, 0.37, 0.78, 0.46, -1.69, 0.64, -0.34
187, 0.38, 0.78, 0.47, -1.68, 0.50, -0.06
188, 0.37, 0.78, 0.47, -2.03, 0.03, 0.14
189, 0.37, 0.78, 0.47, -2.02, -0.34, 0.44
190, 0.38, 0.78, 0.46, -1.77, -0.82, 1.60
191, 0.36, 0.77, 0.47, -1.63, -0.49, 1.63
192, 0.38, 0.78, 0.47, -1.47, -0.61, 2.06
193, 0.36, 0.77, 0.46, -1.44, -0.40, 1.73
194, 0.37, 0.77, 0.47, -1.31, 0.02, 1.95
195, 0.37, 0.77, 0.46, -1.01, 0.02, 2.23
196, 0.37, 0.78, 0.47, -0.78, -0.14, 2.87
197, 0.37, 0.78, 0.47, -0.55, 0.05, 2.93
198, 0.35, 0.78, 0.46, -0.63, -0.27, 2.93
199, 0.36, 0.78, 0.47, -0.85, -0.11, 2.06
