Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
47, 0.69, 0.45, 0.57, -2.82, -3.80, -1.74
48, 0.69, 0.45, 0.58, -2.14, -3.19, -1.91
49, 0.70, 0.45, 0.55, -1.53, -3.13, -2.35
50, 0.69, 0.46, 0.56, -1.59, -2.92, -3.16
51, 0.71, 0.45, 0.55, -0.63, -2.61, -3.94
52, 0.72, 0.45, 0.56, 0.15, -5.57, -6.15
53, 0.71, 0.46, 0.54, 0.95, -13.11, -11.15
54, 0.71, 0.48, 0.53, 3.25, -22.90, -18.90
55, 0.70, 0.48, 0.54, 6.14, -33.56, -25.71
56, 0.70, 0.47, 0.56, 6.99, -39.24, -31.45
57, 0.68, 0.47, 0.57, 5.94, -44.20, -38.06
58, 0.66, 0.47, 0.57, 6.73, -49.48, -48.44
59, 0.63, 0.50, 0.56, 6.60, -60.85, -72.53
60, 0.75, 0.44, 0.55, 5.24, -51.01, -58.47
61, 0.76, 0.42, 0.52, 10.76, -42.52, -47.39
62, 0.77, 0.43, 0.47, 14.23, -42.29, -43.36
63, 0.78, 0.47, 0.49, 13.25, -55.42, -44.67
64, 0.72, 0.50, 0.42, 15.48, -64.15, -49.69
65, 0.77, 0.51, 0.49, 12.69, -64.34, -39.86
66, 0.70, 0.55, 0.53, 9.53, -48.31, -31.28
67, 0.70, 0.55, 0.53, 4.72, -34.38, -28.15
68, 0.73, 0.51, 0.54, 10.55, -33.88, -25.56
69, 0.70, 0.57, 0.44, 5.24, -49.68, -20.69
70, 0.70, 0.55, 0.47, 1.21, -52.52, -14.23
71, 0.72, 0.52, 0.51, 2.70, -42.66, -6.23
72, 0.67, 0.54, 0.41, 11.01, -39.71, 0.12
73, 0.73, 0.57, 0.47, 2.05, -34.11, 9.34
74, 0.72, 0.58, 0.44, -0.47, -33.95, 14.98
75, 0.74, 0.52, 0.44, -0.17, -25.86, 22.95
76, 0.76, 0.51, 0.42, 4.40, -18.79, 31.74
77, 0.78, 0.51, 0.41, 3.51, -23.25, 34.67
78, 0.80, 0.51, 0.42, -0.90, -24.98, 38.40
79, 0.78, 0.50, 0.41, -0.20, -23.62, 41.27
80, 0.80, 0.49, 0.41, 0.52, -15.07, 48.70
81, 0.78, 0.50, 0.42, 2.43, -5.59, 58.69
82, 0.78, 0.47, 0.43, 2.05, -2.64, 68.46
83, 0.75, 0.52, 0.42, -0.58, 0.58, 69.28
84, 0.74, 0.51, 0.43, 1.34, 0.64, 62.35
85, 0.75, 0.53, 0.40, 2.32, 2.43, 55.79
86, 0.80, 0.46, 0.42, 2.99, 6.73, 55.63
87, 0.83, 0.45, 0.41, 4.34, 7.60, 54.15
88, 0.81, 0.44, 0.43, 1.60, 1.68, 46.63
89, 0.80, 0.45, 0.43, 0.63, -2.31, 40.35
90, 0.75, 0.47, 0.41, 1.54, -4.90, 29.77
91, 0.74, 0.47, 0.43, 2.53, -4.17, 19.68
92, 0.75, 0.48, 0.43, 3.45, -1.47, 8.73
93, 0.73, 0.48, 0.41, 4.21, -1.94, -4.52
94, 0.71, 0.49, 0.41, 3.92, -2.23, -19.01
95, 0.65, 0.53, 0.43, 2.29, -6.92, -44.85
96, 0.67, 0.54, 0.43, 1.25, -7.97, -66.11
97, 0.69, 0.53, 0.43, 2.61, -4.81, -77.08
98, 0.76, 0.50, 0.41, 4.37, 2.34, -74.15
99, 0.80, 0.50, 0.39, 4.81, 7.15, -67.74
100, 0.84, 0.49, 0.37, 4.11, 9.71, -60.03
101, 0.84, 0.48, 0.37, 4.06, 10.90, -51.25
102, 0.84, 0.48, 0.38, 4.17, 9.86, -43.28
103, 0.80, 0.49, 0.39, 5.22, 5.07, -43.89
104, 0.82, 0.51, 0.39, 4.35, 6.38, -36.29
105, 0.80, 0.52, 0.38, 5.85, 9.37, -30.27
106, 0.82, 0.52, 0.40, 5.94, 12.98, -21.07
107, 0.81, 0.52, 0.40, 3.15, 12.40, -11.71
108, 0.83, 0.55, 0.38, -0.84, 14.11, 3.56
109, 0.83, 0.56, 0.36, -6.49, 21.31, 28.02
110, 0.91, 0.55, 0.36, -13.89, 40.50, 78.02
111, 0.89, 0.54, 0.42, -19.11, 49.16, 112.98
112, 0.84, 0.49, 0.46, -24.18, 51.07, 127.82
113, 0.83, 0.44, 0.50, -23.85, 54.14, 137.10
114, 0.82, 0.41, 0.47, -24.60, 55.73, 139.59
115, 0.80, 0.33, 0.51, -21.71, 61.50, 142.67
116, 0.83, 0.13, 0.50, -13.68, 76.46, 140.58
117, 0.74, 0.35, 0.48, -17.34, 76.60, 125.21
118, 0.75, 0.31, 0.51, -11.24, 78.61, 111.65
119, 0.74, 0.35, 0.48, -1.97, 77.11, 97.92
120, 0.72, 0.41, 0.46, -2.17, 63.68, 81.10
121, 0.70, 0.43, 0.50, -6.32, 43.16, 63.60
122, 0.70, 0.43, 0.52, -9.11, 22.37, 42.73
123, 0.71, 0.37, 0.54, -4.72, 14.75, 30.05
124, 0.71, 0.33, 0.53, -0.98, 16.00, 24.34
125, 0.71, 0.34, 0.52, -0.38, 16.66, 17.39
126, 0.73, 0.30, 0.53, 2.47, 20.49, 16.53
127, 0.76, 0.29, 0.52, 6.61, 28.05, 15.82
128, 0.80, 0.29, 0.50, 7.82, 31.27, 16.47
129, 0.82, 0.32, 0.51, 5.91, 28.66, 17.24
130, 0.82, 0.33, 0.54, 4.11, 18.67, 15.68
131, 0.81, 0.31, 0.54, 2.44, 5.19, 11.44
132, 0.77, 0.34, 0.56, -0.63, -7.08, 3.83
133, 0.69, 0.33, 0.55, -5.86, -6.29, -2.40
134, 0.80, 0.30, 0.60, 4.82, 10.56, 0.24
135, 0.74, 0.34, 0.53, 3.57, 4.23, -4.38
136, 0.77, 0.31, 0.55, -1.11, 3.69, -0.40
137, 0.81, 0.28, 0.56, 0.76, 11.42, 5.57
138, 0.81, 0.33, 0.53, 3.13, 10.76, 3.82
139, 0.81, 0.33, 0.53, -1.83, 1.34, -0.44
140, 0.79, 0.35, 0.53, -2.90, -11.85, -5.34
141, 0.75, 0.40, 0.53, -3.31, -20.38, -11.42
142, 0.77, 0.31, 0.57, -1.74, -12.81, -6.70
143, 0.75, 0.32, 0.56, 0.20, -2.47, -3.82
144, 0.79, 0.31, 0.57, 1.45, 9.40, 4.27
145, 0.79, 0.32, 0.55, 0.81, 12.50, 5.74
146, 0.80, 0.33, 0.54, 0.50, 10.35, 4.85
147, 0.79, 0.33, 0.54, -0.55, 5.69, 2.90
148, 0.79, 0.31, 0.54, -1.05, 1.59, 2.78
149, 0.80, 0.31, 0.56, -3.50, 1.57, 5.13
150, 0.79, 0.29, 0.56, -5.21, 4.14, 9.54
151, 0.78, 0.29, 0.58, -6.52, 6.24, 11.18
152, 0.77, 0.30, 0.56, -6.92, 7.89, 10.96
153, 0.76, 0.30, 0.58, -6.72, 10.55, 10.55
154, 0.77, 0.28, 0.58, -5.60, 16.37, 14.24
155, 0.76, 0.29, 0.56, -3.57, 17.69, 14.60
156, 0.77, 0.28, 0.56, -2.50, 18.52, 15.01
157, 0.79, 0.29, 0.57, -2.82, 18.78, 14.75
158, 0.80, 0.28, 0.57, -2.96, 20.05, 16.03
159, 0.80, 0.28, 0.58, -3.85, 17.40, 16.90
160, 0.76, 0.31, 0.57, -5.59, 8.55, 12.00
161, 0.75, 0.30, 0.59, -5.48, 5.47, 8.84
162, 0.75, 0.30, 0.58, -4.15, 6.60, 8.76
163, 0.74, 0.28, 0.59, -1.15, 9.15, 8.79
164, 0.75, 0.26, 0.58, -0.12, 11.45, 6.40
165, 0.76, 0.28, 0.60, -1.15, 14.09, 3.91
166, 0.80, 0.25, 0.56, 4.50, 10.84, 2.84
167, 0.73, 0.31, 0.55, 2.44, -3.11, -3.15
168, 0.75, 0.29, 0.64, -5.92, -6.60, 1.01
169, 0.83, 0.25, 0.60, -1.34, 6.09, 6.75
170, 0.81, 0.26, 0.57, 8.61, 2.93, 2.23
171, 0.69, 0.35, 0.57, -6.40, -13.27, -0.70
172, 0.80, 0.24, 0.62, -11.91, -2.60, 5.63
173, 0.76, 0.30, 0.59, -1.15, 2.55, -1.45
174, 0.75, 0.29, 0.56, 0.56, 1.54, -0.64
175, 0.77, 0.27, 0.58, -6.27, 4.85, 4.92
176, 0.78, 0.28, 0.58, -2.67, 2.72, 3.57
177, 0.77, 0.29, 0.57, -1.02, 0.50, -0.92
178, 0.78, 0.29, 0.57, -2.02, -1.53, -2.64
179, 0.78, 0.29, 0.58, -3.59, -3.59, -3.37
180, 0.78, 0.27, 0.57, -0.18, -6.53, -3.54
181, 0.76, 0.28, 0.57, -0.05, -7.50, -5.59
182, 0.75, 0.28, 0.56, 1.19, -7.53, -8.61
183, 0.74, 0.32, 0.56, 0.66, -9.50, -14.14
184, 0.73, 0.32, 0.57, 1.01, -18.52, -23.51
185, 0.73, 0.32, 0.58, -0.21, -20.95, -25.98
186, 0.71, 0.33, 0.57, 0.87, -22.24, -28.89
187, 0.71, 0.33, 0.57, 2.72, -20.24, -30.82
188, 0.71, 0.37, 0.56, 1.27, -19.18, -35.18
189, 0.73, 0.35, 0.59, -0.69, -10.17, -32.92
190, 0.75, 0.33, 0.58, 2.08, 1.37, -28.15
191, 0.74, 0.35, 0.56, 4.08, 7.21, -28.53
192, 0.80, 0.29, 0.58, 5.92, 13.95, -23.59
193, 0.86, 0.23, 0.57, 9.77, 21.42, -16.46
194, 0.89, 0.24, 0.53, 8.89, 16.27, -16.17
195, 0.88, 0.25, 0.52, 2.18, 1.21, -19.37
196, 0.84, 0.28, 0.54, -5.48, -13.68, -21.83
197, 0.80, 0.30, 0.56, -6.82, -21.15, -21.02
198, 0.76, 0.32, 0.58, -6.09, -19.65, -18.50
199, 0.75, 0.34, 0.59, -5.89, -13.92, -15.74
200, 0.74, 0.34, 0.59, -5.57, -6.67, -13.71
201, 0.75, 0.34, 0.59, -4.73, 0.23, -10.98
202, 0.76, 0.33, 0.58, -1.89, 5.73, -9.25
203, 0.78, 0.32, 0.56, -0.38, 8.55, -7.02
204, 0.80, 0.32, 0.55, 0.15, 7.89, -4.67
205, 0.81, 0.31, 0.55, 0.17, 5.31, -2.73
206, 0.82, 0.31, 0.54, -0.52, 1.79, -1.77
207, 0.81, 0.32, 0.54, -2.58, -2.20, -1.85
208, 0.80, 0.33, 0.56, -3.92, -5.48, -1.53
209, 0.78, 0.34, 0.57, -3.24, -7.27, -0.96
210, 0.77, 0.34, 0.57, -2.87, -7.42, -0.52
211, 0.75, 0.35, 0.57, -1.79, -5.22, -0.18
212, 0.75, 0.35, 0.57, -1.45, -1.19, 1.27
213, 0.75, 0.34, 0.57, 0.05, 2.66, 2.84
214, 0.76, 0.34, 0.56, 0.24, 5.08, 3.13
215, 0.76, 0.34, 0.56, 0.15, 6.05, 4.12
216, 0.77, 0.33, 0.56, 0.44, 4.87, 4.89
217, 0.77, 0.34, 0.54, 0.03, 1.65, 5.19
218, 0.77, 0.35, 0.55, -0.64, -0.23, 5.77
219, 0.76, 0.36, 0.54, -1.02, -1.44, 5.56
220, 0.77, 0.34, 0.55, -0.34, -1.15, 5.37
221, 0.76, 0.35, 0.56, -0.87, -0.78, 2.81
222, 0.76, 0.34, 0.55, -2.23, -1.47, 1.30
223, 0.76, 0.33, 0.55, -3.04, -1.04, 1.76
224, 0.75, 0.33, 0.54, -3.39, -1.95, 1.34
225, 0.76, 0.32, 0.55, -3.63, -0.49, 2.08
226, 0.77, 0.32, 0.56, -2.08, 2.47, 3.10
227, 0.78, 0.32, 0.54, -1.50, 1.91, 1.34
228, 0.78, 0.32, 0.55, -2.26, 0.61, 0.49
229, 0.77, 0.33, 0.56, -3.31, -1.65, -0.49
230, 0.77, 0.33, 0.56, -3.42, -2.96, -1.34
231, 0.76, 0.34, 0.56, -2.98, -3.31, -2.20
232, 0.76, 0.33, 0.56, -2.31, -1.44, -2.55
233, 0.75, 0.33, 0.55, -1.62, 0.34, -2.56
234, 0.75, 0.33, 0.55, -1.82, 1.53, -3.13
235, 0.76, 0.33, 0.55, -0.76, 2.92, -1.97
236, 0.77, 0.33, 0.55, 0.08, 3.65, -0.64
237, 0.79, 0.32, 0.55, 0.49, 2.82, 0.23
238, 0.78, 0.33, 0.55, 0.08, 0.75, -0.12
239, 0.79, 0.33, 0.55, -0.87, -1.10, 0.38
240, 0.77, 0.34, 0.55, -0.47, -2.56, 0.11
241, 0.77, 0.34, 0.55, 0.66, -0.99, 0.58
242, 0.76, 0.35, 0.56, 0.61, -1.45, 0.69
243, 0.76, 0.35, 0.56, 0.41, -1.98, 0.05
244, 0.76, 0.34, 0.56, 0.50, -0.40, -0.37
245, 0.76, 0.34, 0.57, 0.82, 0.44, -0.64
246, 0.76, 0.33, 0.55, 0.84, 2.05, -0.37
247, 0.77, 0.32, 0.56, 0.64, 2.40, -0.17
248, 0.77, 0.32, 0.55, 0.23, 1.39, -1.22
249, 0.76, 0.33, 0.56, -0.14, 0.44, -1.48
250, 0.76, 0.33, 0.56, -0.56, -0.02, -2.00
251, 0.76, 0.33, 0.55, -0.90, -0.31, -2.12
252, 0.76, 0.34, 0.57, -1.71, 2.02, -1.40
253, 0.76, 0.34, 0.56, -1.10, 1.21, -1.27
254, 0.77, 0.34, 0.56, -1.08, 1.19, -1.42
255, 0.77, 0.34, 0.56, -1.40, 2.29, -0.58
256, 0.77, 0.35, 0.56, -0.98, 1.39, -0.64
257, 0.77, 0.34, 0.56, -0.67, 0.90, 0.02
258, 0.77, 0.35, 0.56, -0.90, 0.23, -1.02
259, 0.76, 0.34, 0.56, -0.43, 0.76, -0.32
260, 0.76, 0.34, 0.56, 0.03, 2.12, 0.52
261, 0.77, 0.34, 0.56, -0.05, 2.50, 0.75
262, 0.76, 0.34, 0.57, -0.85, 2.06, 0.78
263, 0.77, 0.34, 0.56, -0.58, 1.10, 0.96
264, 0.77, 0.33, 0.56, -0.85, 0.66, 1.11
265, 0.76, 0.33, 0.56, -0.99, 0.29, 1.08
266, 0.76, 0.32, 0.56, -1.28, 0.26, 0.66
267, 0.77, 0.33, 0.56, -1.69, 1.22, 0.70
268, 0.76, 0.33, 0.56, -1.89, 0.79, 0.03
269, 0.77, 0.33, 0.57, -2.34, -0.03, -0.66
270, 0.77, 0.33, 0.57, -2.44, -0.81, -1.24
271, 0.77, 0.33, 0.57, -1.98, -0.29, -1.24
272, 0.76, 0.34, 0.56, -1.57, 0.58, -0.98
273, 0.77, 0.33, 0.55, -0.66, 1.71, -0.82
274, 0.78, 0.33, 0.56, -0.56, 2.63, -0.67
275, 0.78, 0.33, 0.56, -0.81, 1.86, -0.84
276, 0.77, 0.34, 0.56, -1.04, 0.81, -0.55
277, 0.76, 0.34, 0.56, -0.98, 0.02, -0.98
278, 0.77, 0.34, 0.57, -0.43, 0.49, -0.55
279, 0.78, 0.34, 0.56, 0.02, 1.39, -0.23
280, 0.78, 0.34, 0.57, 0.21, 0.84, -0.76
281, 0.78, 0.34, 0.58, 0.43, 0.46, -1.85
282, 0.78, 0.34, 0.59, 1.02, 0.29, -2.03
283, 0.76, 0.34, 0.58, 1.37, 1.60, -1.77
284, 0.77, 0.33, 0.58, 1.88, 3.02, -1.56
285, 0.77, 0.33, 0.58, 1.47, 4.43, -1.04
286, 0.77, 0.32, 0.57, 0.72, 3.66, -1.18
287, 0.77, 0.32, 0.57, -0.34, 2.41, -1.22
288, 0.77, 0.32, 0.57, -1.97, 0.15, -1.16
289, 0.77, 0.32, 0.57, -2.41, -0.75, -0.47
290, 0.77, 0.32, 0.57, -3.15, -2.32, -0.79
291, 0.77, 0.32, 0.57, -3.31, -2.78, -0.81
292, 0.77, 0.32, 0.58, -2.18, -0.93, -0.61
293, 0.77, 0.33, 0.57, -1.57, 0.79, -0.96
294, 0.77, 0.34, 0.57, -1.15, 2.61, -0.29
295, 0.77, 0.34, 0.58, -0.34, 3.18, 0.03
296, 0.77, 0.34, 0.57, -1.16, 1.94, -0.17
297, 0.78, 0.34, 0.57, 0.43, 0.53, -0.21
298, 0.78, 0.34, 0.57, 0.69, 1.16, -0.27
299, 0.78, 0.33, 0.55, 1.34, 0.02, -0.98
300, 0.78, 0.33, 0.55, 1.59, -0.12, -1.53
301, 0.76, 0.33, 0.56, 1.33, -1.04, -2.21
302, 0.76, 0.33, 0.55, 0.60, -1.27, -2.34
303, 0.76, 0.34, 0.57, 1.40, 0.27, -2.50
304, 0.76, 0.33, 0.55, 1.37, 0.78, -2.27
305, 0.76, 0.33, 0.55, 0.66, 0.17, -2.12
306, 0.77, 0.33, 0.56, -0.87, -1.89, -1.74
307, 0.75, 0.33, 0.58, -1.88, -4.31, -1.08
308, 0.76, 0.33, 0.61, -1.71, -3.62, 0.26
309, 0.75, 0.32, 0.61, -0.37, -0.41, 3.11
310, 0.76, 0.32, 0.60, -0.85, 3.98, 5.88
311, 0.79, 0.33, 0.60, -1.77, 6.27, 7.98
312, 0.81, 0.34, 0.58, -2.63, 5.77, 9.05
313, 0.80, 0.35, 0.57, -3.83, 2.96, 8.73
314, 0.80, 0.36, 0.56, -4.40, -2.52, 7.50
315, 0.80, 0.37, 0.57, -5.13, -6.78, 5.50
316, 0.78, 0.37, 0.56, -6.17, -9.65, 3.31
317, 0.77, 0.37, 0.55, -6.38, -11.62, 2.17
318, 0.76, 0.35, 0.56, -5.76, -11.50, 2.58
319, 0.75, 0.34, 0.55, -3.83, -8.38, 3.21
320, 0.76, 0.33, 0.55, -3.15, -5.48, 2.82
321, 0.75, 0.32, 0.54, -2.78, -5.01, 2.89
322, 0.74, 0.33, 0.54, -1.88, -7.04, 2.50
323, 0.74, 0.32, 0.54, -0.90, -7.01, 2.27
324, 0.73, 0.33, 0.54, 1.68, -5.27, 2.18
325, 0.73, 0.33, 0.55, 2.03, -3.73, 1.62
326, 0.72, 0.33, 0.54, 1.62, -0.43, 1.44
327, 0.73, 0.33, 0.54, -0.24, 1.69, 0.53
328, 0.74, 0.33, 0.54, 1.88, 2.05, 0.56
329, 0.74, 0.33, 0.53, 0.24, 1.01, -0.11
330, 0.75, 0.32, 0.54, 0.96, 0.50, -1.28
331, 0.76, 0.32, 0.53, 0.49, -0.18, -2.32
332, 0.77, 0.31, 0.54, 0.02, -0.63, -3.10
333, 0.78, 0.31, 0.55, -0.35, -1.10, -3.60
334, 0.78, 0.31, 0.53, -0.43, -2.75, -5.21
335, 0.78, 0.33, 0.54, -0.72, -4.43, -5.83
336, 0.78, 0.32, 0.54, -0.32, -5.18, -6.92
337, 0.79, 0.32, 0.53, 0.49, -5.40, -8.31
338, 0.78, 0.33, 0.53, 1.53, -6.70, -10.20
339, 0.77, 0.33, 0.52, 0.87, -6.78, -11.31
340, 0.77, 0.33, 0.52, 1.36, -6.35, -11.27
341, 0.76, 0.33, 0.51, 1.42, -5.94, -10.89
342, 0.76, 0.34, 0.52, 1.37, -5.22, -10.53
343, 0.77, 0.33, 0.51, 1.08, -4.53, -9.74
344, 0.77, 0.34, 0.51, 0.55, -5.02, -9.31
345, 0.77, 0.35, 0.51, -0.49, -5.50, -8.70
346, 0.78, 0.35, 0.51, -0.81, -4.95, -7.51
347, 0.78, 0.35, 0.51, -0.75, -4.09, -6.75
348, 0.79, 0.36, 0.52, -0.31, -1.69, -5.89
349, 0.80, 0.36, 0.51, -0.75, -0.52, -5.33
350, 0.79, 0.37, 0.51, -1.62, 0.02, -4.32
351, 0.79, 0.37, 0.52, -1.21, 0.38, -3.76
352, 0.80, 0.37, 0.51, -1.39, 0.84, -3.16
353, 0.80, 0.36, 0.51, -1.13, 0.73, -3.27
354, 0.79, 0.37, 0.52, -1.88, 0.69, -3.63
355, 0.78, 0.37, 0.53, -1.59, 1.16, -3.24
356, 0.77, 0.37, 0.54, -0.72, 2.81, -2.60
357, 0.77, 0.38, 0.55, 0.40, 4.67, -2.26
358, 0.78, 0.37, 0.55, 1.91, 6.41, -2.31
359, 0.78, 0.37, 0.55, 1.22, 6.12, -2.73
360, 0.77, 0.37, 0.56, 0.85, 5.89, -2.43
361, 0.78, 0.36, 0.55, 1.34, 5.98, -1.16
362, 0.77, 0.36, 0.54, 0.49, 5.45, -0.75
363, 0.77, 0.36, 0.55, -0.52, 4.55, -0.52
364, 0.77, 0.36, 0.54, -2.03, 1.16, -0.58
365, 0.77, 0.35, 0.54, -3.39, -1.53, -0.61
366, 0.76, 0.36, 0.56, -4.79, -3.66, -0.82
367, 0.75, 0.36, 0.56, -4.70, -3.82, -0.85
368, 0.75, 0.35, 0.55, -4.73, -3.16, -1.62
369, 0.75, 0.35, 0.55, -5.39, -2.49, -1.50
370, 0.76, 0.35, 0.55, -5.13, -2.11, -1.57
371, 0.76, 0.35, 0.54, -4.79, -2.23, -1.77
372, 0.75, 0.34, 0.55, -4.58, -1.53, -1.66
373, 0.75, 0.34, 0.56, -4.00, -1.02, -2.00
374, 0.76, 0.34, 0.54, -4.06, -1.37, -2.37
375, 0.75, 0.34, 0.54, -3.66, -2.02, -1.98
376, 0.76, 0.34, 0.55, -2.75, -0.73, -1.28
377, 0.76, 0.34, 0.55, -0.79, 1.25, -0.53
378, 0.77, 0.35, 0.55, 0.98, 3.24, -0.26
379, 0.78, 0.35, 0.55, 2.27, 4.02, -0.99
380, 0.77, 0.35, 0.56, 2.34, 3.71, -1.24
381, 0.77, 0.36, 0.56, 2.63, 2.70, -1.25
382, 0.77, 0.36, 0.56, 3.08, 2.75, -1.37
383, 0.79, 0.36, 0.54, 2.96, 2.73, -0.29
384, 0.78, 0.35, 0.54, 2.90, 1.21, 0.17
385, 0.78, 0.36, 0.55, 2.43, -1.62, -0.06
386, 0.78, 0.36, 0.55, 2.40, -2.35, -0.40
387, 0.77, 0.37, 0.56, 1.51, -2.43, -0.53
388, 0.77, 0.37, 0.55, 0.67, -3.28, -0.52
389, 0.77, 0.39, 0.55, -0.52, -3.45, -0.67
390, 0.77, 0.39, 0.57, -1.63, -3.18, -0.37
391, 0.77, 0.38, 0.57, -2.43, -1.10, 0.26
392, 0.78, 0.37, 0.56, -3.15, -0.64, 0.82
393, 0.79, 0.35, 0.55, -4.06, -2.12, 1.39
394, 0.79, 0.34, 0.55, -5.91, -2.93, 3.24
395, 0.79, 0.33, 0.55, -5.74, -1.92, 4.89
396, 0.78, 0.34, 0.54, -6.11, -2.95, 5.05
397, 0.78, 0.35, 0.52, -7.34, -4.29, 4.89
398, 0.78, 0.34, 0.52, -7.69, -5.56, 5.07
399, 0.77, 0.34, 0.52, -8.44, -7.86, 4.50
