Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
173, 0.42, 0.73, 0.51, -1.45, 0.40, 0.96
174, 0.42, 0.74, 0.51, -1.89, -0.27, 1.24
175, 0.42, 0.74, 0.51, -2.17, -0.52, 1.74
176, 0.41, 0.74, 0.50, -2.32, -0.78, 1.27
177, 0.41, 0.72, 0.52, -2.15, -1.10, 0.84
178, 0.41, 0.72, 0.50, -1.76, -0.90, 0.41
179, 0.41, 0.72, 0.51, -1.62, -0.73, -0.14
180, 0.41, 0.71, 0.52, -1.80, -0.18, -0.73
181, 0.42, 0.71, 0.51, -1.79, -0.20, -0.72
182, 0.43, 0.72, 0.50, -2.06, -0.43, -0.41
183, 0.43, 0.72, 0.51, -2.00, -0.05, 0.08
184, 0.43, 0.72, 0.50, -1.79, 0.05, 0.34
185, 0.42, 0.72, 0.51, -1.65, 0.21, 0.40
186, 0.42, 0.72, 0.50, -2.02, 0.56, 0.03
187, 0.42, 0.73, 0.50, -2.18, 0.50, -0.06
188, 0.42, 0.73, 0.51, -2.70, 0.52, -0.05
189, 0.43, 0.73, 0.51, -2.90, 0.03, 0.17
190, 0.42, 0.73, 0.51, -3.56, -0.18, 0.37
191, 0.42, 0.73, 0.51, -4.35, -0.93, 0.69
192, 0.42, 0.71, 0.49, -3.36, -0.98, 0.64
193, 0.42, 0.72, 0.51, -2.92, -0.41, 0.34
194, 0.42, 0.72, 0.51, -2.85, -0.29, 0.35
195, 0.41, 0.72, 0.50, -2.79, 0.00, -0.05
196, 0.42, 0.71, 0.51, -2.73, -0.03, -0.29
197, 0.42, 0.72, 0.51, -2.60, 0.09, -0.38
198, 0.42, 0.72, 0.51, -2.29, 0.03, -0.41
199, 0.42, 0.72, 0.51, -2.40, 0.00, -0.46
