Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
169, 0.75, 0.39, 0.58, 0.17, 0.70, 12.78
170, 0.75, 0.39, 0.57, -0.44, 0.27, 11.31
171, 0.74, 0.39, 0.58, -1.63, 0.70, 9.15
172, 0.74, 0.36, 0.59, -1.69, 4.79, 11.59
173, 0.74, 0.36, 0.58, -0.82, 7.28, 13.27
174, 0.69, 0.42, 0.58, -2.87, -6.11, -2.31
175, 0.72, 0.40, 0.58, -6.05, -7.71, -3.82
176, 0.72, 0.37, 0.57, -3.44, -2.58, -3.73
177, 0.72, 0.36, 0.56, -1.04, -0.18, -1.66
178, 0.72, 0.36, 0.58, -1.47, 1.74, 0.52
179, 0.73, 0.36, 0.57, -1.76, 0.17, -0.15
180, 0.75, 0.36, 0.57, -0.75, -0.75, -2.12
181, 0.73, 0.36, 0.57, -0.69, -2.75, -2.85
182, 0.73, 0.34, 0.58, -1.16, -2.12, -0.96
183, 0.75, 0.31, 0.58, 0.37, -0.49, 2.64
184, 0.75, 0.33, 0.58, 1.83, 0.38, 4.49
185, 0.75, 0.33, 0.57, 1.89, 1.88, 6.02
186, 0.75, 0.34, 0.57, 1.13, 2.14, 6.87
187, 0.75, 0.35, 0.57, 1.24, 0.09, 6.37
188, 0.73, 0.37, 0.56, 0.32, -2.56, 3.02
189, 0.73, 0.36, 0.57, -0.08, -2.20, 2.06
190, 0.72, 0.36, 0.58, 0.81, -1.68, 0.99
191, 0.73, 0.36, 0.57, 0.87, -1.76, -0.09
192, 0.73, 0.36, 0.57, 0.76, -1.54, -0.58
193, 0.73, 0.36, 0.57, 0.98, -0.75, -1.01
194, 0.72, 0.36, 0.58, 0.00, -1.10, -1.53
195, 0.74, 0.37, 0.57, 0.37, -2.20, -2.24
196, 0.73, 0.36, 0.57, 0.09, -2.58, -3.42
197, 0.74, 0.35, 0.57, 0.24, -1.69, -3.19
198, 0.74, 0.36, 0.56, 0.11, -0.90, -2.53
199, 0.74, 0.35, 0.56, 0.66, -0.27, -2.02
200, 0.74, 0.36, 0.57, 0.37, 0.27, -2.15
201, 0.75, 0.34, 0.58, 1.53, -0.41, -1.53
202, 0.74, 0.36, 0.57, 0.63, -0.63, -1.25
203, 0.76, 0.35, 0.56, 0.35, -0.95, -0.82
204, 0.76, 0.35, 0.56, 0.31, -1.44, -0.87
205, 0.75, 0.35, 0.57, -0.12, -1.28, -1.21
206, 0.74, 0.36, 0.57, -1.07, -1.73, -1.24
207, 0.75, 0.36, 0.57, -1.50, -1.79, -1.02
208, 0.75, 0.34, 0.58, -1.21, -0.55, -0.73
209, 0.75, 0.35, 0.57, -0.79, 0.52, -0.18
210, 0.75, 0.35, 0.56, -0.79, 0.40, -0.70
211, 0.75, 0.35, 0.57, -0.55, 0.44, -1.36
212, 0.75, 0.36, 0.56, -0.93, 0.49, -1.37
213, 0.75, 0.36, 0.56, -0.70, 0.05, -1.10
214, 0.76, 0.36, 0.57, -0.64, -0.76, -0.73
215, 0.75, 0.35, 0.56, -0.03, -1.04, -1.04
216, 0.75, 0.36, 0.56, -0.46, -1.42, -1.54
217, 0.74, 0.35, 0.56, -0.17, -1.34, -1.22
218, 0.74, 0.36, 0.56, 0.21, -0.15, -0.52
219, 0.75, 0.36, 0.56, 0.41, 0.61, -0.73
220, 0.74, 0.37, 0.55, 0.47, 0.93, -0.99
221, 0.73, 0.37, 0.55, 0.08, 0.70, -1.37
222, 0.74, 0.37, 0.56, -0.31, 0.78, -1.79
223, 0.74, 0.37, 0.57, -0.18, 1.56, -1.60
224, 0.74, 0.37, 0.56, -0.26, 1.30, -1.11
225, 0.74, 0.36, 0.56, -0.63, 1.04, -0.60
226, 0.74, 0.36, 0.56, -0.70, 0.78, -0.73
227, 0.74, 0.36, 0.56, 0.38, 1.47, -0.49
228, 0.73, 0.36, 0.56, 0.56, 2.70, -0.03
229, 0.74, 0.36, 0.56, 0.64, 1.73, 0.40
230, 0.74, 0.36, 0.56, 0.27, 0.66, 0.18
231, 0.74, 0.36, 0.57, -0.05, 1.13, -0.34
232, 0.74, 0.36, 0.57, 0.09, 1.07, -1.24
233, 0.74, 0.37, 0.56, -0.72, 0.49, -1.59
234, 0.74, 0.36, 0.58, -0.50, -0.03, -1.30
235, 0.75, 0.36, 0.57, -1.24, 0.27, -1.16
236, 0.74, 0.36, 0.56, -1.10, 0.55, -1.22
237, 0.75, 0.37, 0.56, -1.54, 0.53, -1.28
238, 0.74, 0.37, 0.56, -2.15, -0.85, -2.43
239, 0.74, 0.36, 0.57, -2.14, -1.59, -2.79
240, 0.74, 0.37, 0.57, -1.86, -1.83, -2.60
241, 0.74, 0.37, 0.56, -1.15, -0.87, -3.05
242, 0.74, 0.37, 0.57, -0.60, 0.49, -2.81
243, 0.74, 0.37, 0.56, -0.08, 0.95, -2.31
244, 0.75, 0.37, 0.56, 0.61, 2.29, -1.82
245, 0.74, 0.37, 0.57, 0.43, 3.33, -1.24
246, 0.75, 0.37, 0.56, 0.82, 4.38, -0.92
247, 0.75, 0.36, 0.57, 0.46, 4.34, -0.18
248, 0.75, 0.36, 0.56, -0.26, 4.60, 0.87
249, 0.75, 0.36, 0.57, -0.05, 4.60, 1.05
250, 0.76, 0.36, 0.57, -0.17, 2.67, 0.84
251, 0.76, 0.37, 0.57, -0.95, 0.67, 0.17
252, 0.75, 0.36, 0.57, -2.43, -0.67, -0.40
253, 0.74, 0.35, 0.57, -3.19, -2.34, -0.58
254, 0.74, 0.36, 0.57, -3.47, -1.33, -0.14
255, 0.73, 0.35, 0.56, -2.93, 0.96, 0.73
256, 0.74, 0.35, 0.56, -2.85, 2.67, 1.02
257, 0.73, 0.35, 0.56, -2.37, 3.45, 0.89
258, 0.74, 0.36, 0.58, -2.41, 2.78, 0.24
259, 0.75, 0.35, 0.58, -2.46, 2.78, 0.75
260, 0.74, 0.35, 0.57, -2.72, 1.73, 0.40
261, 0.75, 0.35, 0.57, -2.99, 0.50, -0.18
262, 0.74, 0.35, 0.56, -2.58, -0.05, -0.61
263, 0.74, 0.35, 0.57, -2.34, 0.23, -0.60
264, 0.74, 0.35, 0.56, -1.65, 0.24, -0.53
265, 0.74, 0.36, 0.56, -1.42, 0.29, -0.37
266, 0.74, 0.36, 0.58, -0.58, 0.18, -0.73
267, 0.74, 0.37, 0.57, -0.60, 0.79, -0.87
268, 0.74, 0.37, 0.57, -0.60, 0.99, -1.30
269, 0.74, 0.36, 0.56, -0.38, 1.27, -1.08
270, 0.74, 0.36, 0.56, -0.06, 1.16, -1.91
271, 0.74, 0.36, 0.56, -0.18, 1.33, -1.98
272, 0.73, 0.36, 0.57, -0.38, 1.22, -1.69
273, 0.73, 0.36, 0.57, -0.34, 1.57, -2.31
274, 0.75, 0.36, 0.57, -0.40, 2.31, -1.59
275, 0.74, 0.36, 0.56, 0.64, 1.89, -2.23
276, 0.74, 0.37, 0.58, -0.53, 2.27, -1.66
277, 0.74, 0.37, 0.58, -0.63, 0.52, -1.88
278, 0.74, 0.37, 0.57, -1.25, -0.98, -2.21
279, 0.74, 0.37, 0.57, -2.03, -0.60, -1.94
280, 0.73, 0.38, 0.57, -1.57, -0.64, -1.92
281, 0.74, 0.37, 0.57, -1.50, 0.72, -1.30
282, 0.74, 0.37, 0.57, -1.28, 1.19, -1.59
283, 0.74, 0.37, 0.57, -1.37, 1.33, -1.60
284, 0.73, 0.37, 0.57, -1.89, 1.34, -1.11
285, 0.74, 0.37, 0.58, -1.65, 0.27, -1.13
286, 0.74, 0.37, 0.56, -1.74, -0.29, -0.99
287, 0.74, 0.36, 0.56, -1.27, -0.76, -0.79
288, 0.74, 0.37, 0.58, -1.34, -0.47, -1.27
289, 0.73, 0.37, 0.58, -1.13, -0.69, -1.83
290, 0.73, 0.36, 0.57, -0.63, -0.90, -1.79
291, 0.73, 0.37, 0.57, -0.95, -0.15, -1.40
292, 0.74, 0.36, 0.57, -0.72, 0.78, -1.42
293, 0.74, 0.36, 0.57, -0.31, 1.22, -1.80
294, 0.74, 0.36, 0.57, -0.40, 0.58, -2.14
295, 0.74, 0.36, 0.57, -0.64, 0.11, -1.95
296, 0.74, 0.37, 0.57, -0.75, -0.46, -1.91
297, 0.74, 0.36, 0.56, -0.63, -0.99, -1.73
298, 0.74, 0.37, 0.57, -1.18, -1.11, -2.21
299, 0.74, 0.37, 0.57, -1.56, -1.27, -2.26
300, 0.74, 0.38, 0.57, -1.51, -0.75, -2.27
301, 0.73, 0.36, 0.56, -0.99, 0.15, -1.13
302, 0.74, 0.36, 0.57, 0.06, 0.92, -0.69
303, 0.74, 0.37, 0.57, -0.82, 1.54, -0.87
304, 0.75, 0.37, 0.56, -1.37, 1.02, -0.84
305, 0.74, 0.38, 0.57, -2.08, 0.00, -1.01
306, 0.74, 0.37, 0.57, -1.80, -0.40, -0.95
307, 0.74, 0.37, 0.57, -1.42, -0.87, -0.37
308, 0.74, 0.37, 0.57, -1.60, -1.21, -0.70
309, 0.74, 0.37, 0.57, -1.15, -1.02, -0.87
310, 0.73, 0.36, 0.57, -0.61, 0.43, -0.84
311, 0.74, 0.36, 0.58, -0.11, 1.40, -0.21
312, 0.74, 0.36, 0.56, -0.17, 1.57, -0.18
313, 0.73, 0.37, 0.55, -0.78, 0.46, -0.56
314, 0.73, 0.36, 0.57, -1.13, -1.01, -0.79
315, 0.74, 0.37, 0.58, -1.33, -1.89, -1.08
316, 0.74, 0.37, 0.56, -1.05, -1.54, -1.22
317, 0.74, 0.37, 0.57, -1.28, -1.45, -1.33
318, 0.73, 0.37, 0.56, -1.98, -1.16, -1.50
319, 0.74, 0.38, 0.55, -1.36, -0.73, -1.34
320, 0.73, 0.36, 0.57, -1.39, 0.69, -1.11
321, 0.73, 0.38, 0.57, -1.48, 1.16, -1.22
322, 0.73, 0.37, 0.57, -1.69, 0.17, -1.44
323, 0.74, 0.37, 0.56, -2.03, -0.20, -1.28
324, 0.74, 0.37, 0.57, -0.92, 0.31, -1.36
325, 0.74, 0.37, 0.56, -0.69, 0.95, -1.30
326, 0.74, 0.37, 0.57, -0.84, 0.75, -1.47
327, 0.73, 0.38, 0.57, -0.40, 0.11, -1.34
328, 0.73, 0.37, 0.57, 0.26, 0.82, -0.73
329, 0.74, 0.37, 0.57, 0.11, 0.70, -0.67
330, 0.74, 0.37, 0.56, -0.64, -0.37, -1.07
331, 0.73, 0.37, 0.56, -0.75, -0.46, -0.50
332, 0.74, 0.38, 0.57, -0.63, 1.56, -0.03
333, 0.74, 0.36, 0.56, -0.60, 2.23, 0.00
334, 0.75, 0.37, 0.56, -0.37, 1.11, -0.99
335, 0.74, 0.37, 0.57, -1.37, -1.18, -1.42
336, 0.74, 0.37, 0.57, -1.50, -2.79, -1.82
337, 0.74, 0.37, 0.57, -1.79, -2.64, -1.21
338, 0.73, 0.36, 0.58, -1.74, -0.81, -0.47
339, 0.74, 0.37, 0.56, -1.01, 0.29, -0.21
340, 0.73, 0.37, 0.57, -0.99, 1.07, -0.35
341, 0.74, 0.36, 0.56, -0.73, 1.10, -0.61
342, 0.73, 0.37, 0.56, -1.01, 0.43, -1.10
343, 0.74, 0.37, 0.57, -0.99, -0.24, -1.24
344, 0.74, 0.37, 0.57, -0.49, -0.73, -1.22
345, 0.74, 0.37, 0.56, -1.02, -0.34, -1.33
346, 0.73, 0.38, 0.56, -1.01, 0.12, -1.21
347, 0.74, 0.37, 0.56, -1.54, 0.38, -1.68
348, 0.73, 0.37, 0.56, -1.59, -0.29, -1.66
349, 0.73, 0.37, 0.56, -1.95, 0.08, -1.53
350, 0.74, 0.37, 0.56, -2.02, -0.12, -1.27
351, 0.74, 0.38, 0.56, -1.65, -0.73, -1.77
352, 0.74, 0.37, 0.57, -2.09, -0.90, -1.79
353, 0.74, 0.37, 0.57, -1.79, -0.84, -1.91
354, 0.73, 0.37, 0.57, -1.36, -0.58, -2.05
355, 0.74, 0.37, 0.56, -1.21, 0.00, -1.68
356, 0.74, 0.37, 0.56, -0.52, 0.17, -1.11
357, 0.74, 0.38, 0.56, -0.55, 0.46, -1.25
358, 0.73, 0.38, 0.57, -0.78, 0.75, -1.44
359, 0.74, 0.38, 0.56, -0.32, 1.33, -1.21
360, 0.74, 0.37, 0.56, -0.66, 1.44, -1.48
361, 0.74, 0.38, 0.56, -1.10, 0.70, -1.82
362, 0.74, 0.39, 0.56, -1.37, -0.18, -1.76
363, 0.74, 0.38, 0.57, -1.27, 0.24, -1.65
364, 0.74, 0.38, 0.57, -1.01, 0.21, -1.39
365, 0.74, 0.38, 0.57, -1.18, 0.81, -1.36
366, 0.74, 0.38, 0.57, -1.54, 1.13, -1.18
367, 0.74, 0.37, 0.56, -1.85, 0.98, -1.28
368, 0.74, 0.37, 0.57, -1.83, -0.02, -1.22
369, 0.74, 0.38, 0.56, -1.80, -0.49, -1.31
370, 0.73, 0.38, 0.56, -2.00, -0.40, -1.65
371, 0.73, 0.38, 0.57, -1.80, -0.40, -1.73
372, 0.74, 0.37, 0.56, -1.51, -0.08, -1.88
373, 0.73, 0.37, 0.57, -0.79, 0.72, -1.30
374, 0.73, 0.37, 0.56, -0.67, 1.15, -1.21
375, 0.73, 0.38, 0.56, -1.13, 0.99, -1.11
376, 0.73, 0.38, 0.57, -1.18, 0.63, -1.24
377, 0.74, 0.38, 0.57, -0.93, 0.56, -1.07
378, 0.74, 0.37, 0.56, -0.76, 0.82, -1.02
379, 0.73, 0.38, 0.57, -0.96, 0.40, -0.82
380, 0.74, 0.37, 0.57, -1.08, 0.14, -1.31
381, 0.73, 0.38, 0.56, -0.81, 0.60, -1.07
382, 0.74, 0.38, 0.57, -1.08, 0.85, -1.05
383, 0.73, 0.38, 0.57, -1.51, 0.35, -1.16
384, 0.73, 0.38, 0.57, -1.74, 0.21, -1.37
385, 0.74, 0.37, 0.57, -1.36, 0.26, -1.11
386, 0.74, 0.37, 0.56, -1.36, 1.27, -1.36
387, 0.74, 0.38, 0.57, -2.21, 1.15, -2.12
388, 0.74, 0.38, 0.57, -2.64, -0.14, -2.69
389, 0.73, 0.39, 0.57, -3.11, -0.84, -2.70
390, 0.73, 0.38, 0.57, -2.41, -0.81, -2.27
391, 0.73, 0.38, 0.57, -1.89, -0.44, -2.60
392, 0.74, 0.37, 0.57, -1.65, -0.85, -2.64
393, 0.73, 0.37, 0.57, -1.07, -0.27, -2.14
394, 0.73, 0.38, 0.57, -0.37, 0.63, -1.60
395, 0.73, 0.37, 0.57, 0.49, 1.42, -1.30
396, 0.73, 0.37, 0.57, 0.43, 1.48, -0.96
397, 0.74, 0.38, 0.57, 0.03, 0.32, -1.05
398, 0.73, 0.38, 0.56, -0.08, -0.55, -1.21
399, 0.74, 0.38, 0.56, -0.43, -0.78, -1.05
