Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
61, 0.69, 0.56, 0.45, 0.87, -18.53, -0.92
62, 0.70, 0.54, 0.43, 0.67, -12.76, 12.41
63, 0.75, 0.53, 0.42, 1.44, -7.53, 30.64
64, 0.80, 0.48, 0.40, 4.46, -0.27, 54.20
65, 0.88, 0.47, 0.38, 7.50, 10.41, 89.53
66, 0.89, 0.47, 0.40, 9.62, 17.05, 121.65
67, 0.85, 0.49, 0.44, 5.50, 18.79, 142.56
68, 0.80, 0.50, 0.50, 2.85, 20.61, 150.67
69, 0.80, 0.52, 0.49, 2.35, 24.55, 151.65
70, 0.74, 0.55, 0.52, -2.64, 27.54, 141.31
71, 0.70, 0.50, 0.51, -2.87, 29.73, 124.81
72, 0.68, 0.46, 0.48, -1.63, 36.32, 106.76
73, 0.69, 0.48, 0.43, -1.40, 43.33, 93.47
74, 0.71, 0.43, 0.45, 0.47, 46.03, 80.43
75, 0.75, 0.30, 0.52, 10.21, 56.03, 70.03
76, 0.75, 0.36, 0.48, 12.06, 50.41, 54.69
77, 0.76, 0.38, 0.46, 6.55, 30.78, 36.87
78, 0.78, 0.39, 0.49, 5.40, 17.21, 24.09
79, 0.78, 0.42, 0.47, 4.09, 6.61, 13.62
80, 0.76, 0.43, 0.46, 2.32, -2.66, 5.19
81, 0.72, 0.42, 0.46, 3.40, -12.96, -6.23
82, 0.65, 0.50, 0.44, 2.67, -28.61, -30.46
83, 0.59, 0.54, 0.47, -1.36, -52.05, -67.92
84, 0.57, 0.49, 0.53, -6.55, -74.00, -112.56
85, 0.61, 0.49, 0.50, -8.75, -79.82, -148.20
86, 0.69, 0.44, 0.52, -6.00, -71.04, -165.44
87, 0.78, 0.43, 0.47, -3.80, -54.20, -162.85
88, 0.86, 0.42, 0.43, -1.10, -35.16, -149.34
89, 0.91, 0.44, 0.40, -1.13, -19.80, -131.01
90, 0.89, 0.47, 0.40, -1.85, -14.46, -118.66
91, 0.87, 0.48, 0.41, -1.60, -12.90, -109.80
92, 0.84, 0.52, 0.40, 0.50, -12.00, -97.33
93, 0.78, 0.55, 0.40, -0.49, -10.76, -84.84
94, 0.74, 0.57, 0.41, -2.20, -7.36, -78.84
95, 0.71, 0.56, 0.44, -0.87, 3.31, -68.87
96, 0.69, 0.56, 0.44, 2.89, 15.39, -58.87
97, 0.70, 0.58, 0.43, 3.39, 21.91, -48.70
98, 0.71, 0.58, 0.43, 3.10, 22.89, -40.03
99, 0.72, 0.57, 0.41, 3.62, 22.75, -27.79
100, 0.74, 0.56, 0.40, 4.41, 23.68, -13.39
101, 0.77, 0.57, 0.39, 2.70, 26.27, 8.53
102, 0.82, 0.61, 0.36, 0.06, 35.82, 44.84
103, 0.91, 0.57, 0.32, -5.94, 49.31, 107.76
104, 0.89, 0.58, 0.43, -14.46, 56.90, 152.32
105, 0.79, 0.64, 0.55, -21.91, 53.60, 166.47
106, 0.71, 0.63, 0.59, -29.51, 46.08, 153.71
107, 0.68, 0.54, 0.60, -30.38, 41.69, 140.53
108, 0.70, 0.47, 0.55, -29.97, 41.98, 133.19
109, 0.67, 0.43, 0.48, -26.26, 45.30, 128.73
110, 0.69, 0.28, 0.52, -13.34, 61.57, 127.68
111, 0.69, 0.30, 0.48, 0.56, 77.86, 121.57
112, 0.72, 0.37, 0.46, 4.79, 83.40, 113.11
113, 0.71, 0.44, 0.45, 4.84, 71.94, 95.24
114, 0.74, 0.43, 0.50, 6.75, 50.43, 77.57
115, 0.70, 0.45, 0.53, 5.83, 25.54, 58.20
116, 0.70, 0.45, 0.54, 3.07, 8.78, 43.11
117, 0.69, 0.44, 0.55, 3.45, 2.85, 31.28
118, 0.68, 0.41, 0.56, 6.70, 6.32, 24.21
119, 0.69, 0.43, 0.55, 7.40, 16.69, 21.82
120, 0.70, 0.40, 0.54, 8.72, 24.85, 22.82
121, 0.72, 0.39, 0.54, 6.17, 27.27, 21.30
122, 0.75, 0.38, 0.55, 5.31, 26.24, 18.03
123, 0.78, 0.35, 0.56, 5.54, 23.39, 15.91
124, 0.77, 0.35, 0.56, 5.05, 14.69, 10.98
125, 0.75, 0.35, 0.55, 4.69, 3.73, 3.05
126, 0.76, 0.36, 0.55, 4.70, 2.64, 4.76
127, 0.69, 0.47, 0.57, -0.90, 0.89, -0.67
128, 0.80, 0.32, 0.53, 4.40, 15.19, 8.53
129, 0.77, 0.33, 0.59, 11.05, 17.76, 7.15
130, 0.71, 0.35, 0.54, 8.67, 3.15, 0.53
131, 0.70, 0.39, 0.56, 5.36, -9.08, -8.06
132, 0.69, 0.40, 0.57, 4.44, -16.50, -17.24
133, 0.73, 0.40, 0.57, 4.99, -13.15, -15.97
134, 0.73, 0.37, 0.58, 5.47, -8.92, -12.34
135, 0.78, 0.35, 0.55, 5.10, 6.14, 2.00
136, 0.77, 0.37, 0.55, 4.41, 12.32, 8.27
137, 0.75, 0.40, 0.55, 2.70, 8.12, 3.73
138, 0.75, 0.40, 0.55, 1.89, 3.57, 0.95
139, 0.73, 0.38, 0.55, 2.12, -4.27, -4.08
140, 0.72, 0.37, 0.55, 3.05, -9.50, -7.65
141, 0.75, 0.34, 0.57, 3.40, -3.56, 0.26
142, 0.73, 0.35, 0.58, 5.19, 4.58, 3.10
143, 0.72, 0.34, 0.56, 6.79, 9.53, 0.72
144, 0.72, 0.30, 0.56, 10.89, 15.22, 0.87
145, 0.72, 0.36, 0.53, 12.67, 16.23, -0.96
146, 0.72, 0.41, 0.53, 12.75, 7.91, -5.86
147, 0.73, 0.44, 0.54, 11.02, 3.16, -8.12
148, 0.74, 0.44, 0.56, 10.12, 3.63, -6.96
149, 0.75, 0.44, 0.55, 7.80, 4.63, -4.73
150, 0.75, 0.43, 0.55, 5.02, 5.53, -3.11
151, 0.74, 0.44, 0.56, 2.69, 4.17, -3.79
152, 0.73, 0.44, 0.55, 0.46, 2.15, -4.40
153, 0.74, 0.44, 0.56, 0.05, 5.13, -1.25
154, 0.74, 0.46, 0.55, -2.08, 3.40, -1.02
155, 0.77, 0.48, 0.55, -5.66, 0.41, 0.34
156, 0.78, 0.48, 0.55, -9.33, -1.27, 2.93
157, 0.77, 0.52, 0.54, -15.19, -4.89, 0.43
158, 0.77, 0.51, 0.54, -20.40, -12.44, -3.11
159, 0.75, 0.49, 0.54, -23.77, -21.13, -8.52
160, 0.80, 0.40, 0.53, -22.70, -24.55, -8.82
161, 0.69, 0.45, 0.54, -26.64, -36.18, -11.68
162, 0.73, 0.45, 0.53, -32.78, -27.74, -3.77
163, 0.81, 0.23, 0.64, -23.86, -7.53, 6.27
164, 0.74, 0.12, 0.60, -9.27, -1.66, 4.64
165, 0.71, 0.16, 0.57, -2.43, 0.23, 9.66
166, 0.70, 0.35, 0.53, -12.32, 1.02, 11.82
167, 0.74, 0.27, 0.61, -9.92, 6.84, 12.56
168, 0.73, 0.31, 0.61, -2.82, 9.53, 8.17
169, 0.74, 0.33, 0.58, -0.96, 9.10, 9.15
170, 0.76, 0.34, 0.57, -3.56, 8.73, 11.28
171, 0.78, 0.35, 0.54, -4.20, 10.60, 16.00
172, 0.77, 0.34, 0.55, -1.97, 12.34, 18.58
173, 0.76, 0.36, 0.55, -2.09, 9.22, 13.44
174, 0.76, 0.35, 0.54, -0.85, 3.19, 8.67
175, 0.78, 0.33, 0.55, -0.92, 2.06, 11.07
176, 0.76, 0.35, 0.55, 0.64, 4.78, 13.36
177, 0.75, 0.36, 0.55, 0.32, 7.51, 15.08
178, 0.75, 0.39, 0.54, -0.32, 10.12, 15.74
179, 0.76, 0.37, 0.56, 0.49, 10.60, 16.27
180, 0.75, 0.37, 0.57, 1.08, 8.73, 14.63
181, 0.75, 0.37, 0.55, 1.24, 9.04, 14.50
182, 0.75, 0.36, 0.56, 1.86, 8.90, 15.69
183, 0.74, 0.36, 0.57, 1.97, 8.38, 14.02
184, 0.74, 0.37, 0.57, 0.63, 7.86, 13.04
185, 0.73, 0.36, 0.56, -0.46, 8.14, 12.09
186, 0.74, 0.35, 0.58, -1.27, 8.96, 11.80
187, 0.74, 0.34, 0.58, -1.42, 11.15, 13.98
188, 0.74, 0.33, 0.58, -1.39, 11.44, 14.85
189, 0.75, 0.33, 0.58, -2.27, 10.37, 15.31
190, 0.74, 0.32, 0.59, -2.27, 5.80, 11.44
191, 0.68, 0.41, 0.55, -3.31, -7.21, -4.02
192, 0.74, 0.33, 0.59, -4.29, -3.30, -2.23
193, 0.74, 0.32, 0.59, -1.88, -0.43, -1.60
194, 0.73, 0.32, 0.58, -1.40, 0.61, -0.73
195, 0.75, 0.32, 0.58, -1.82, 2.69, -0.35
196, 0.75, 0.33, 0.59, -1.36, 2.47, -1.80
197, 0.75, 0.33, 0.59, 0.06, 1.24, -3.21
198, 0.74, 0.33, 0.57, 0.75, -0.78, -4.27
199, 0.74, 0.33, 0.57, 0.56, -2.05, -4.52
200, 0.74, 0.34, 0.56, 0.29, -2.56, -4.98
201, 0.74, 0.34, 0.58, 0.52, -2.32, -5.13
202, 0.75, 0.34, 0.57, 0.58, -0.56, -5.37
203, 0.75, 0.33, 0.58, 0.60, 1.07, -4.09
204, 0.75, 0.33, 0.57, 0.44, 0.50, -2.81
205, 0.76, 0.32, 0.57, 0.67, 0.00, -2.23
206, 0.77, 0.32, 0.57, -0.18, -0.47, -1.56
207, 0.75, 0.33, 0.56, -1.83, -3.22, -2.56
208, 0.75, 0.33, 0.58, -1.57, -2.31, -1.95
209, 0.75, 0.33, 0.57, -1.33, -1.27, -2.78
210, 0.75, 0.33, 0.56, -1.79, -2.02, -4.09
211, 0.75, 0.33, 0.57, -2.20, -2.27, -4.43
212, 0.76, 0.33, 0.58, -1.21, -1.34, -4.63
213, 0.75, 0.33, 0.58, -0.40, 0.21, -4.35
214, 0.76, 0.32, 0.57, 0.09, 2.24, -4.11
215, 0.76, 0.34, 0.58, -0.53, 1.65, -4.20
216, 0.76, 0.34, 0.57, -1.04, -0.38, -4.47
217, 0.77, 0.35, 0.58, -1.36, -0.95, -4.20
218, 0.76, 0.34, 0.57, -0.96, -0.37, -3.13
219, 0.77, 0.34, 0.57, -0.78, 0.40, -2.20
220, 0.76, 0.34, 0.58, -1.34, 1.24, -2.50
221, 0.76, 0.34, 0.57, -1.71, 0.21, -2.46
222, 0.75, 0.34, 0.58, -2.03, -0.31, -1.91
223, 0.75, 0.35, 0.57, -2.26, -1.62, -1.54
224, 0.75, 0.35, 0.57, -2.46, -2.61, -0.66
225, 0.74, 0.36, 0.57, -2.09, -2.96, -1.11
226, 0.74, 0.36, 0.59, -2.53, -2.84, -1.50
227, 0.74, 0.36, 0.57, -1.65, -1.04, -1.73
228, 0.73, 0.35, 0.57, -1.82, -1.18, -2.34
229, 0.74, 0.36, 0.57, -2.02, -1.71, -2.08
230, 0.74, 0.37, 0.57, -1.50, -1.45, -1.77
231, 0.73, 0.36, 0.57, -1.02, -1.92, -2.69
232, 0.73, 0.35, 0.57, -0.81, -1.92, -3.05
233, 0.73, 0.35, 0.57, -0.31, -0.90, -2.53
234, 0.73, 0.36, 0.57, 0.38, 0.17, -2.63
235, 0.75, 0.36, 0.56, 0.73, 0.99, -2.69
236, 0.75, 0.35, 0.56, 0.76, 1.59, -2.37
237, 0.74, 0.35, 0.57, 1.37, 0.66, -3.31
238, 0.75, 0.35, 0.56, 1.08, -0.96, -3.15
239, 0.74, 0.36, 0.57, 0.41, -1.86, -2.84
240, 0.74, 0.36, 0.57, -0.58, -2.18, -2.56
241, 0.74, 0.35, 0.56, 0.47, -1.34, -2.82
242, 0.75, 0.36, 0.58, 1.63, 0.17, -2.38
243, 0.75, 0.36, 0.57, 1.13, -0.47, -1.89
244, 0.74, 0.36, 0.57, 1.04, 1.40, -1.60
245, 0.74, 0.35, 0.56, 0.11, 1.08, -1.73
246, 0.75, 0.36, 0.57, -0.72, -0.82, -1.91
247, 0.76, 0.35, 0.57, -1.10, -0.60, -1.94
248, 0.76, 0.36, 0.57, -1.11, -1.36, -1.92
249, 0.75, 0.36, 0.56, -1.48, -1.98, -2.00
250, 0.75, 0.35, 0.57, -1.02, -0.18, -1.40
251, 0.75, 0.36, 0.56, -0.81, 0.40, -0.84
252, 0.75, 0.35, 0.55, -1.51, 0.18, -1.24
253, 0.76, 0.35, 0.56, -1.68, 0.02, -0.52
254, 0.76, 0.35, 0.56, -1.47, -0.99, -0.50
255, 0.76, 0.35, 0.57, -1.59, -1.21, -0.20
256, 0.76, 0.34, 0.57, -0.96, -1.59, 0.18
257, 0.76, 0.36, 0.56, -0.21, -0.87, -0.12
258, 0.75, 0.35, 0.56, 0.14, 1.11, -0.02
259, 0.75, 0.35, 0.56, 0.46, 1.15, -0.23
260, 0.75, 0.35, 0.57, 0.64, 1.98, -0.24
261, 0.76, 0.35, 0.56, 0.58, 2.47, 0.24
262, 0.76, 0.36, 0.57, 0.17, 1.45, -0.12
263, 0.75, 0.34, 0.57, 0.14, 0.20, -0.38
264, 0.75, 0.34, 0.56, -0.32, 0.29, -0.60
265, 0.75, 0.34, 0.56, -0.44, 0.87, -0.50
266, 0.75, 0.36, 0.57, -0.75, 1.01, -0.03
267, 0.75, 0.36, 0.56, -0.78, 0.84, -0.15
268, 0.75, 0.36, 0.57, -1.15, 0.26, -0.35
269, 0.75, 0.35, 0.56, -1.47, 0.67, -0.18
270, 0.74, 0.35, 0.58, -1.76, 0.21, -0.43
271, 0.75, 0.35, 0.57, -2.23, -0.38, -0.44
272, 0.75, 0.34, 0.56, -2.35, 0.44, -0.63
273, 0.75, 0.35, 0.56, -1.97, 1.01, -0.67
274, 0.75, 0.34, 0.56, -2.06, 0.96, -0.53
275, 0.75, 0.35, 0.57, -2.05, 0.58, -0.21
276, 0.74, 0.34, 0.57, -1.79, -0.05, 0.29
277, 0.75, 0.35, 0.57, -1.51, -0.64, 0.63
278, 0.73, 0.35, 0.56, -1.86, -0.53, 0.50
279, 0.75, 0.35, 0.57, -1.88, -0.63, -0.34
280, 0.74, 0.35, 0.58, -1.05, 0.44, 0.05
281, 0.75, 0.35, 0.56, -0.64, 0.24, -0.50
282, 0.74, 0.35, 0.57, -0.35, -0.23, -0.93
283, 0.75, 0.35, 0.58, 0.03, 0.52, -0.66
284, 0.75, 0.35, 0.57, 0.31, 0.06, -0.90
285, 0.75, 0.35, 0.55, -0.55, -0.73, -1.28
286, 0.74, 0.35, 0.57, -1.02, -1.05, -1.69
287, 0.74, 0.36, 0.57, -1.39, -0.90, -1.63
288, 0.74, 0.36, 0.57, -1.05, -0.34, -1.21
289, 0.74, 0.35, 0.56, -0.50, 0.82, -0.89
290, 0.75, 0.35, 0.57, -0.99, 1.25, -1.62
291, 0.76, 0.35, 0.56, -1.31, 1.27, -1.53
292, 0.74, 0.36, 0.57, -1.44, 0.56, -1.86
293, 0.75, 0.36, 0.57, -1.37, -0.34, -1.59
294, 0.75, 0.36, 0.57, -0.95, 0.35, -1.16
295, 0.75, 0.36, 0.56, -0.55, -1.11, -1.21
296, 0.75, 0.36, 0.57, -1.15, -2.23, -1.10
297, 0.74, 0.36, 0.57, -1.28, -0.81, -0.53
298, 0.74, 0.35, 0.57, -0.69, 1.13, -0.15
299, 0.74, 0.35, 0.57, -1.27, 1.83, 0.02
300, 0.75, 0.35, 0.56, -2.12, 1.37, 0.27
301, 0.75, 0.36, 0.56, -2.69, 0.67, -0.18
302, 0.74, 0.36, 0.56, -2.90, 1.33, -0.03
303, 0.74, 0.36, 0.57, -2.81, 2.99, -0.20
304, 0.74, 0.36, 0.57, -2.87, 4.24, 0.49
305, 0.74, 0.35, 0.56, -3.08, 3.68, 0.89
306, 0.75, 0.35, 0.56, -2.44, 2.78, 0.32
307, 0.75, 0.36, 0.56, -2.56, 1.91, 0.18
308, 0.75, 0.35, 0.57, -2.14, 1.13, 0.27
309, 0.75, 0.35, 0.57, -1.36, -0.08, -0.50
310, 0.75, 0.35, 0.57, -1.36, -0.69, -0.84
311, 0.74, 0.36, 0.57, -1.36, -0.49, -0.99
312, 0.75, 0.36, 0.56, -1.22, 0.56, -1.27
313, 0.75, 0.36, 0.57, -0.92, 1.76, -0.49
314, 0.75, 0.35, 0.57, -0.55, 2.18, 0.21
315, 0.76, 0.35, 0.56, -0.52, 1.51, -0.38
316, 0.76, 0.35, 0.56, -1.92, -0.09, -0.46
317, 0.75, 0.35, 0.56, -2.06, -0.49, 0.32
318, 0.75, 0.36, 0.57, -2.14, 0.05, 0.73
319, 0.75, 0.36, 0.58, -1.01, 1.56, 1.37
320, 0.75, 0.36, 0.56, -0.38, 2.40, 1.22
321, 0.76, 0.37, 0.56, -0.78, 2.40, 0.81
322, 0.75, 0.35, 0.57, -1.22, 1.76, 0.75
323, 0.75, 0.34, 0.57, -0.67, 0.46, 0.82
324, 0.75, 0.35, 0.57, -1.34, 0.64, 0.90
325, 0.75, 0.35, 0.57, -0.61, 0.98, 0.95
326, 0.75, 0.35, 0.58, 1.37, 2.50, 1.16
327, 0.75, 0.35, 0.55, 1.82, 2.35, 1.01
328, 0.75, 0.36, 0.57, 1.25, 5.18, 1.47
329, 0.75, 0.35, 0.56, 0.56, 3.24, 1.54
330, 0.75, 0.36, 0.55, -0.98, 0.02, 1.24
331, 0.75, 0.36, 0.57, -2.20, -2.78, 1.07
332, 0.74, 0.36, 0.58, -2.61, -2.64, 1.16
333, 0.74, 0.35, 0.57, -2.85, -3.08, 1.44
334, 0.73, 0.35, 0.56, -3.10, -2.66, 1.56
335, 0.74, 0.35, 0.58, -2.58, -1.57, 1.59
336, 0.74, 0.34, 0.57, -1.91, -0.87, 1.47
337, 0.74, 0.34, 0.56, -1.86, -1.21, 0.31
338, 0.74, 0.36, 0.57, -1.74, -1.74, -0.50
339, 0.74, 0.35, 0.57, -1.31, -2.40, -0.99
340, 0.74, 0.35, 0.57, -0.87, -1.59, -1.60
341, 0.74, 0.35, 0.57, -0.44, -1.68, -1.97
342, 0.75, 0.35, 0.57, 0.49, -1.66, -2.00
343, 0.75, 0.35, 0.57, 0.18, -0.34, -2.06
344, 0.75, 0.35, 0.57, 0.24, 0.56, -1.53
345, 0.75, 0.35, 0.56, -0.85, -0.32, -1.69
346, 0.75, 0.35, 0.56, -1.16, -1.21, -1.62
347, 0.76, 0.35, 0.57, -1.53, -1.91, -1.13
348, 0.75, 0.35, 0.57, -2.38, -2.50, -1.98
349, 0.75, 0.36, 0.57, -3.05, -1.62, -1.36
350, 0.75, 0.34, 0.55, -2.66, -0.58, -1.56
351, 0.74, 0.35, 0.56, -2.70, -0.15, -1.37
352, 0.75, 0.35, 0.57, -2.73, -0.05, -0.73
353, 0.75, 0.35, 0.57, -3.02, -1.02, -0.75
354, 0.76, 0.35, 0.56, -2.23, -0.92, -0.55
355, 0.74, 0.36, 0.56, -1.66, -0.27, -0.79
356, 0.75, 0.35, 0.57, -1.68, 1.65, -0.02
357, 0.75, 0.35, 0.56, -1.37, 2.60, -0.08
358, 0.75, 0.35, 0.57, -1.11, 2.05, -0.03
359, 0.76, 0.34, 0.56, -0.58, 0.61, -0.21
360, 0.75, 0.35, 0.57, -0.56, -1.54, -0.73
361, 0.74, 0.36, 0.57, -0.41, -2.15, -0.73
362, 0.75, 0.35, 0.57, 0.49, -0.69, -0.11
363, 0.75, 0.36, 0.57, 0.47, 0.76, -0.23
364, 0.74, 0.36, 0.57, 0.08, 1.36, 0.08
365, 0.74, 0.36, 0.57, -0.29, 0.95, -0.93
366, 0.74, 0.36, 0.57, -0.93, -0.49, -1.11
367, 0.74, 0.36, 0.57, -1.48, -1.34, -0.49
368, 0.73, 0.36, 0.57, -0.43, -1.10, 0.11
369, 0.75, 0.36, 0.56, -0.21, 0.17, -0.24
370, 0.76, 0.36, 0.56, -1.15, 0.46, -0.73
371, 0.76, 0.37, 0.56, -1.54, -1.34, -0.87
372, 0.75, 0.37, 0.58, -1.08, -1.22, -0.99
373, 0.75, 0.36, 0.57, -1.22, -1.36, -0.31
374, 0.75, 0.36, 0.56, -1.05, -1.65, -0.12
375, 0.75, 0.35, 0.57, -0.43, -2.08, -0.56
376, 0.75, 0.36, 0.57, -0.52, -2.84, -0.69
377, 0.75, 0.35, 0.56, -0.95, -1.62, -0.43
378, 0.75, 0.35, 0.57, -0.64, 0.06, 0.50
379, 0.76, 0.35, 0.57, -0.12, 1.44, 1.34
380, 0.76, 0.36, 0.56, -1.15, 0.56, 0.78
381, 0.75, 0.36, 0.56, -1.48, 0.21, 0.34
382, 0.75, 0.35, 0.56, -1.47, -0.32, 0.27
383, 0.75, 0.35, 0.55, -1.53, -0.26, 0.32
384, 0.75, 0.35, 0.57, -1.63, -0.23, 0.35
385, 0.75, 0.35, 0.56, -1.92, -0.31, 0.78
386, 0.76, 0.35, 0.55, -2.32, -0.15, 1.04
387, 0.75, 0.36, 0.56, -2.64, 0.02, 0.84
388, 0.75, 0.36, 0.56, -2.11, -0.14, 0.46
389, 0.76, 0.36, 0.56, -1.92, 0.00, 0.79
390, 0.75, 0.36, 0.56, -1.65, -0.06, 0.81
391, 0.75, 0.35, 0.55, -1.34, 0.43, 0.93
392, 0.76, 0.35, 0.56, -2.05, 0.60, 1.08
393, 0.76, 0.35, 0.57, -2.29, 0.78, 0.99
394, 0.76, 0.35, 0.56, -1.68, 0.23, 0.64
395, 0.75, 0.34, 0.56, -2.18, -0.66, 0.17
396, 0.75, 0.35, 0.56, -2.29, -1.25, -0.35
397, 0.75, 0.35, 0.55, -2.49, -0.75, -0.12
398, 0.75, 0.34, 0.57, -1.13, 1.13, -0.29
399, 0.76, 0.34, 0.56, -0.95, 2.08, -0.60
