Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
75, 0.70, 0.49, 0.44, 2.66, -17.22, 5.88
76, 0.64, 0.50, 0.44, 3.59, -25.74, -18.58
77, 0.58, 0.51, 0.46, 6.64, -33.60, -54.79
78, 0.55, 0.56, 0.49, 8.95, -39.77, -97.01
79, 0.64, 0.59, 0.48, 10.98, -37.47, -120.53
80, 0.71, 0.57, 0.47, 12.47, -25.13, -125.86
81, 0.77, 0.57, 0.45, 12.38, -11.69, -118.18
82, 0.82, 0.53, 0.41, 14.14, -1.63, -99.80
83, 0.86, 0.50, 0.41, 16.27, 2.84, -82.05
84, 0.83, 0.54, 0.38, 14.69, -1.28, -72.98
85, 0.78, 0.57, 0.39, 10.38, -12.21, -69.79
86, 0.72, 0.58, 0.42, 8.92, -20.20, -64.98
87, 0.80, 0.63, 0.33, 13.07, -18.67, -58.85
88, 0.69, 0.61, 0.47, 10.12, -11.31, -52.99
89, 0.68, 0.59, 0.41, 13.36, 2.06, -43.57
90, 0.68, 0.61, 0.38, 14.76, 7.92, -38.70
91, 0.70, 0.62, 0.38, 10.72, 10.82, -30.41
92, 0.69, 0.62, 0.38, 10.60, 7.27, -23.50
93, 0.67, 0.62, 0.36, 8.85, 4.31, -16.52
94, 0.69, 0.63, 0.37, 6.99, 7.37, -4.08
95, 0.76, 0.63, 0.32, 4.55, 17.82, 22.43
96, 0.87, 0.59, 0.23, 4.35, 36.81, 79.63
97, 0.84, 0.57, 0.26, -2.11, 38.47, 132.81
98, 0.79, 0.61, 0.38, -12.69, 27.33, 156.79
99, 0.79, 0.67, 0.52, -22.70, 23.91, 170.29
100, 0.79, 0.67, 0.60, -34.53, 28.49, 170.23
101, 0.83, 0.58, 0.63, -44.72, 38.00, 166.53
102, 0.78, 0.50, 0.58, -43.57, 44.56, 148.34
103, 0.70, 0.44, 0.47, -36.00, 45.11, 129.59
104, 0.65, 0.34, 0.41, -25.01, 49.73, 115.59
105, 0.67, 0.32, 0.41, -13.28, 54.20, 107.63
106, 0.67, 0.37, 0.44, -10.17, 46.43, 92.03
107, 0.69, 0.40, 0.49, -13.53, 41.22, 76.73
108, 0.68, 0.46, 0.50, -14.61, 37.24, 62.72
109, 0.70, 0.44, 0.54, -11.07, 39.10, 50.95
110, 0.72, 0.39, 0.53, -4.06, 41.22, 41.04
111, 0.73, 0.41, 0.50, -0.46, 35.80, 33.59
112, 0.75, 0.38, 0.51, -2.76, 28.76, 27.21
113, 0.75, 0.42, 0.50, -6.31, 24.35, 20.56
114, 0.77, 0.41, 0.51, -7.54, 24.37, 19.11
115, 0.74, 0.43, 0.51, -9.76, 24.78, 16.89
116, 0.74, 0.40, 0.53, -10.75, 22.34, 14.27
117, 0.75, 0.40, 0.52, -8.00, 20.90, 10.90
118, 0.75, 0.39, 0.50, -4.66, 20.49, 8.11
119, 0.77, 0.36, 0.50, -0.46, 25.11, 8.67
120, 0.81, 0.35, 0.50, 1.77, 27.73, 9.15
121, 0.86, 0.34, 0.51, 3.39, 27.13, 10.70
122, 0.85, 0.34, 0.51, 3.34, 18.63, 8.60
123, 0.81, 0.37, 0.52, 1.74, 4.24, 1.25
124, 0.80, 0.37, 0.55, 0.38, -3.42, 0.35
125, 0.78, 0.37, 0.55, 1.98, -3.95, 3.39
126, 0.77, 0.36, 0.57, 0.41, -6.31, 5.42
127, 0.75, 0.37, 0.56, -0.60, -5.10, 8.92
128, 0.74, 0.40, 0.54, -0.63, -3.27, 8.43
129, 0.74, 0.37, 0.55, -0.63, 0.82, 7.94
130, 0.73, 0.38, 0.55, -1.16, 3.54, 6.60
131, 0.74, 0.38, 0.56, -0.58, 1.54, 6.17
132, 0.73, 0.36, 0.56, -1.25, 0.61, 6.27
133, 0.76, 0.35, 0.55, -2.09, 3.10, 7.57
134, 0.74, 0.37, 0.55, -1.98, 7.22, 6.52
135, 0.74, 0.38, 0.53, -2.63, 6.05, 2.63
136, 0.75, 0.38, 0.53, -3.27, 4.90, 1.56
137, 0.76, 0.40, 0.53, -4.93, 3.97, 2.95
138, 0.75, 0.38, 0.55, -6.15, 0.90, 0.24
139, 0.74, 0.39, 0.55, -7.66, -1.24, -3.33
140, 0.75, 0.37, 0.54, -6.92, 1.36, -1.59
141, 0.76, 0.34, 0.55, -3.94, 7.19, 3.19
142, 0.76, 0.34, 0.55, -3.77, 9.62, 4.32
143, 0.77, 0.31, 0.56, -3.27, 8.64, 5.08
144, 0.76, 0.34, 0.56, -2.58, 4.50, 1.27
145, 0.78, 0.26, 0.56, 0.99, 7.63, 2.32
146, 0.77, 0.31, 0.58, -1.24, 7.47, 1.77
147, 0.75, 0.35, 0.58, -2.90, 7.62, 0.90
148, 0.76, 0.34, 0.58, -2.79, 8.23, 1.71
149, 0.76, 0.36, 0.57, -2.56, 8.00, 1.11
150, 0.77, 0.35, 0.56, -1.80, 7.56, 0.66
151, 0.77, 0.34, 0.56, -1.92, 5.42, 0.05
152, 0.78, 0.34, 0.56, -0.32, 1.24, -1.27
153, 0.77, 0.33, 0.56, -0.05, -2.52, -3.45
154, 0.77, 0.32, 0.55, 2.72, -3.34, -1.95
155, 0.76, 0.35, 0.56, 2.06, -1.04, -1.51
156, 0.76, 0.33, 0.57, 2.79, 2.38, -0.55
157, 0.76, 0.36, 0.55, 3.27, 4.32, -0.78
158, 0.76, 0.35, 0.55, 2.63, 5.54, 0.70
159, 0.76, 0.36, 0.56, 2.53, 6.72, 2.38
160, 0.76, 0.36, 0.56, 4.05, 6.14, 3.15
161, 0.75, 0.36, 0.56, 3.33, 4.76, 1.18
162, 0.76, 0.36, 0.56, 3.11, 5.62, 0.95
163, 0.76, 0.34, 0.56, 3.98, 7.68, 2.02
164, 0.75, 0.34, 0.55, 4.75, 7.92, 1.98
165, 0.76, 0.34, 0.55, 4.05, 7.85, 2.43
166, 0.76, 0.34, 0.55, 2.93, 8.24, 3.04
167, 0.76, 0.35, 0.57, 1.44, 7.08, 2.12
168, 0.76, 0.36, 0.55, 1.60, 3.01, -0.37
169, 0.74, 0.37, 0.55, 0.89, -1.37, -2.95
170, 0.74, 0.37, 0.56, 0.23, -2.70, -4.09
171, 0.74, 0.36, 0.56, 1.47, 0.34, -2.60
172, 0.75, 0.37, 0.56, 1.05, 3.69, -2.05
173, 0.75, 0.37, 0.55, -0.17, 3.53, -2.32
174, 0.75, 0.35, 0.57, -0.40, 3.69, -2.38
175, 0.75, 0.36, 0.55, -0.12, 3.83, -2.27
176, 0.77, 0.35, 0.57, -0.81, 3.04, -1.11
177, 0.76, 0.37, 0.56, -1.50, 0.92, -2.21
178, 0.76, 0.35, 0.57, -1.60, 0.34, -1.42
179, 0.75, 0.37, 0.56, -2.55, -0.46, -2.69
180, 0.76, 0.37, 0.56, -3.28, -2.03, -3.77
181, 0.74, 0.37, 0.57, -3.94, -3.16, -4.34
182, 0.75, 0.38, 0.56, -4.53, -3.31, -4.95
183, 0.75, 0.37, 0.57, -3.91, -3.47, -4.87
184, 0.74, 0.39, 0.56, -4.29, -4.09, -6.14
185, 0.74, 0.38, 0.57, -4.03, -5.77, -8.43
186, 0.74, 0.37, 0.57, -2.52, -6.15, -9.83
187, 0.74, 0.36, 0.54, -0.69, -6.95, -12.98
188, 0.74, 0.38, 0.55, -1.48, -9.92, -18.27
189, 0.72, 0.40, 0.55, -3.28, -17.42, -27.77
190, 0.71, 0.41, 0.55, -2.99, -26.46, -37.51
191, 0.69, 0.43, 0.54, -2.05, -32.85, -48.03
192, 0.70, 0.40, 0.56, 2.18, -35.66, -54.14
193, 0.73, 0.37, 0.57, 5.04, -34.75, -57.74
194, 0.75, 0.36, 0.55, 5.39, -37.94, -60.49
195, 0.77, 0.35, 0.55, 3.62, -44.26, -60.06
196, 0.77, 0.37, 0.55, 1.42, -46.15, -58.92
197, 0.79, 0.38, 0.55, 1.89, -39.47, -50.58
198, 0.80, 0.39, 0.52, 1.25, -31.39, -40.40
199, 0.77, 0.41, 0.51, -1.92, -26.47, -35.51
200, 0.78, 0.39, 0.52, -4.79, -17.51, -22.87
201, 0.77, 0.44, 0.51, -5.77, -11.36, -15.45
202, 0.77, 0.45, 0.51, -6.20, -6.61, -10.02
203, 0.77, 0.45, 0.52, -6.75, -4.24, -5.97
204, 0.76, 0.47, 0.50, -7.88, -2.21, -3.95
205, 0.77, 0.48, 0.49, -9.54, 1.39, 1.45
206, 0.75, 0.47, 0.48, -10.43, 4.70, 5.37
207, 0.76, 0.46, 0.49, -9.62, 10.24, 10.79
208, 0.76, 0.43, 0.49, -7.44, 14.14, 16.46
209, 0.77, 0.40, 0.50, -5.28, 17.51, 21.77
210, 0.79, 0.39, 0.51, -4.23, 20.24, 27.36
211, 0.80, 0.37, 0.50, -2.70, 20.78, 27.22
212, 0.79, 0.39, 0.50, -4.55, 16.95, 22.96
213, 0.80, 0.38, 0.51, -7.16, 13.56, 22.99
214, 0.79, 0.37, 0.53, -5.50, 14.64, 26.18
215, 0.79, 0.38, 0.52, -4.55, 16.00, 30.12
216, 0.77, 0.37, 0.53, -2.76, 15.30, 32.72
217, 0.76, 0.38, 0.53, -1.16, 14.70, 32.50
218, 0.73, 0.40, 0.52, -1.94, 11.37, 26.18
219, 0.73, 0.40, 0.53, -3.30, 12.43, 23.71
220, 0.75, 0.38, 0.55, -2.21, 16.27, 25.25
221, 0.75, 0.39, 0.54, 0.66, 17.07, 22.00
222, 0.74, 0.38, 0.52, -0.63, 12.90, 19.16
223, 0.74, 0.38, 0.54, -2.21, 9.44, 15.54
224, 0.73, 0.40, 0.53, -3.04, 5.24, 8.61
225, 0.73, 0.40, 0.54, -3.59, 1.27, 3.74
226, 0.72, 0.39, 0.55, -2.85, -1.36, -1.82
227, 0.71, 0.41, 0.54, -1.95, -4.98, -10.55
228, 0.71, 0.42, 0.54, -2.53, -7.08, -16.61
229, 0.71, 0.42, 0.55, -2.53, -8.46, -23.01
230, 0.73, 0.41, 0.54, -2.85, -5.71, -24.53
231, 0.76, 0.38, 0.54, -3.91, 2.32, -17.22
232, 0.79, 0.34, 0.53, -2.63, 10.85, -8.23
233, 0.78, 0.36, 0.52, -2.03, 11.18, -4.09
234, 0.78, 0.37, 0.53, -3.63, 6.70, -3.08
235, 0.76, 0.39, 0.53, -3.42, 3.47, -3.34
236, 0.77, 0.39, 0.54, -2.72, 3.27, -2.93
237, 0.76, 0.40, 0.53, -2.38, 3.07, -3.65
238, 0.76, 0.38, 0.54, -2.31, 5.15, -1.76
239, 0.75, 0.38, 0.54, -1.86, 6.85, -0.60
240, 0.77, 0.37, 0.55, -1.54, 9.73, 2.46
241, 0.76, 0.37, 0.55, -0.15, 12.70, 5.98
242, 0.75, 0.38, 0.54, -0.21, 11.36, 7.31
243, 0.75, 0.38, 0.56, -0.60, 10.41, 8.21
244, 0.74, 0.38, 0.56, -0.93, 11.51, 7.97
245, 0.73, 0.39, 0.56, -1.40, 9.85, 5.18
246, 0.75, 0.38, 0.56, -3.19, 7.53, 5.37
247, 0.74, 0.37, 0.56, -2.43, 5.91, 4.87
248, 0.74, 0.38, 0.55, -2.29, 3.27, 2.50
249, 0.74, 0.40, 0.57, -2.64, 1.34, -0.29
250, 0.75, 0.37, 0.57, -3.11, 2.58, 0.27
251, 0.75, 0.38, 0.56, -2.99, 2.85, 0.58
252, 0.76, 0.37, 0.56, -4.84, 3.16, 3.34
253, 0.75, 0.38, 0.55, -4.95, 3.91, 4.50
254, 0.76, 0.36, 0.57, -4.84, 4.52, 5.79
255, 0.75, 0.38, 0.55, -4.78, 3.57, 4.96
256, 0.74, 0.38, 0.57, -3.56, 2.58, 3.80
257, 0.74, 0.39, 0.56, -3.05, 1.79, 1.63
258, 0.74, 0.37, 0.57, -2.24, 2.60, 1.22
259, 0.74, 0.38, 0.56, -0.61, 3.11, 0.72
260, 0.74, 0.38, 0.56, 0.69, 2.95, -0.35
261, 0.74, 0.38, 0.57, 0.60, 2.95, -0.63
262, 0.74, 0.38, 0.56, 1.50, 3.85, -0.70
263, 0.74, 0.37, 0.56, 2.78, 4.76, -0.15
264, 0.75, 0.37, 0.56, 2.66, 3.60, -0.18
265, 0.73, 0.39, 0.56, 2.46, 1.74, -1.37
266, 0.73, 0.38, 0.56, 2.90, 1.39, -2.18
267, 0.73, 0.39, 0.56, 3.54, 1.07, -3.04
268, 0.73, 0.39, 0.56, 3.89, 1.28, -3.37
269, 0.73, 0.39, 0.56, 5.04, 1.34, -4.75
270, 0.72, 0.39, 0.56, 5.42, 2.63, -4.35
271, 0.73, 0.38, 0.57, 5.82, 4.35, -3.27
272, 0.73, 0.38, 0.56, 6.11, 2.84, -4.00
273, 0.74, 0.39, 0.55, 5.19, 0.84, -5.19
274, 0.75, 0.38, 0.56, 4.69, 1.76, -4.11
275, 0.75, 0.37, 0.56, 4.12, 2.03, -3.44
276, 0.75, 0.37, 0.56, 3.19, 2.14, -1.66
277, 0.74, 0.38, 0.57, 3.10, 2.75, -0.29
278, 0.74, 0.38, 0.56, 2.24, 3.15, 0.37
279, 0.73, 0.39, 0.56, 1.79, 2.44, -0.64
280, 0.74, 0.40, 0.57, 0.60, 2.52, -1.53
281, 0.73, 0.40, 0.57, -0.55, 1.15, -2.11
282, 0.74, 0.40, 0.56, 0.24, 1.82, -2.17
283, 0.73, 0.40, 0.58, 0.81, 2.79, -2.46
284, 0.74, 0.40, 0.57, 0.31, 5.05, -1.91
285, 0.75, 0.40, 0.57, 0.85, 3.19, -0.93
286, 0.74, 0.39, 0.57, 1.62, 2.56, -0.43
287, 0.74, 0.39, 0.56, 2.40, 1.83, 0.31
288, 0.74, 0.39, 0.57, 1.36, 1.97, 0.60
289, 0.72, 0.40, 0.56, 0.69, 3.79, 0.58
290, 0.73, 0.40, 0.57, -1.42, 3.69, 0.56
291, 0.73, 0.40, 0.56, -2.49, 1.53, 0.09
292, 0.74, 0.40, 0.57, -2.79, -1.40, -0.76
293, 0.74, 0.39, 0.57, -3.54, -3.37, -1.37
294, 0.74, 0.39, 0.56, -3.95, -4.75, -1.02
295, 0.74, 0.38, 0.56, -4.40, -4.66, -0.79
296, 0.73, 0.38, 0.56, -3.77, -4.23, 0.02
297, 0.72, 0.39, 0.56, -4.12, -3.16, -0.23
298, 0.73, 0.40, 0.56, -4.20, -2.20, -0.47
299, 0.73, 0.39, 0.57, -3.40, -0.35, -0.05
300, 0.74, 0.38, 0.57, -2.76, 0.23, 0.38
301, 0.74, 0.38, 0.56, -3.07, -1.15, -0.24
302, 0.74, 0.39, 0.56, -3.18, -2.37, -0.47
303, 0.74, 0.39, 0.57, -2.87, -3.13, -1.16
304, 0.74, 0.38, 0.56, -1.45, -1.82, -0.99
305, 0.74, 0.39, 0.56, -0.41, -0.24, -0.15
306, 0.74, 0.38, 0.56, -0.05, 1.33, 0.34
307, 0.74, 0.39, 0.56, -0.41, 1.07, 0.37
308, 0.74, 0.39, 0.57, -0.81, 0.44, 0.12
309, 0.74, 0.39, 0.56, -0.35, 0.43, -0.15
310, 0.74, 0.40, 0.56, -0.47, 1.18, 0.14
311, 0.76, 0.39, 0.57, -0.92, 0.27, -0.35
312, 0.74, 0.38, 0.56, -0.84, -0.92, -0.99
313, 0.74, 0.38, 0.56, -1.36, -1.44, -1.30
314, 0.74, 0.38, 0.56, -1.02, -1.80, -1.47
315, 0.73, 0.39, 0.55, -1.69, -1.04, -1.45
316, 0.73, 0.38, 0.56, -1.79, -0.73, -1.60
317, 0.74, 0.39, 0.56, -1.39, -1.07, -2.06
318, 0.74, 0.38, 0.56, -1.82, -0.67, -2.24
319, 0.73, 0.40, 0.56, -2.06, -0.49, -2.73
320, 0.74, 0.39, 0.56, -1.86, -0.29, -2.29
321, 0.74, 0.40, 0.56, -2.12, -0.67, -1.97
322, 0.73, 0.39, 0.55, -1.60, -0.37, -2.27
323, 0.73, 0.39, 0.56, -1.19, 0.55, -2.02
324, 0.73, 0.38, 0.56, -1.04, 0.78, -1.53
325, 0.74, 0.40, 0.56, -1.11, 1.16, -1.69
326, 0.74, 0.39, 0.56, -0.69, 1.21, -1.74
327, 0.73, 0.39, 0.55, -0.63, 0.89, -1.31
328, 0.74, 0.40, 0.56, -0.78, 0.70, -0.99
329, 0.73, 0.39, 0.56, -1.11, 0.89, -1.21
330, 0.74, 0.39, 0.56, -1.47, 0.87, -0.82
331, 0.73, 0.39, 0.57, -1.85, 0.89, -1.16
332, 0.74, 0.39, 0.57, -1.66, 0.81, -0.95
333, 0.74, 0.39, 0.56, -1.63, 0.41, -0.60
334, 0.74, 0.39, 0.55, -2.93, -0.69, -0.76
335, 0.73, 0.40, 0.56, -2.75, -2.14, -1.02
336, 0.74, 0.40, 0.56, -2.95, -2.11, -1.07
337, 0.73, 0.40, 0.57, -1.83, 0.02, -0.50
338, 0.73, 0.40, 0.56, -1.66, 0.32, -0.85
339, 0.73, 0.39, 0.56, -1.62, 0.87, -0.50
340, 0.73, 0.40, 0.56, -1.51, 0.27, -1.08
341, 0.73, 0.40, 0.56, -1.53, 0.70, -0.69
342, 0.73, 0.40, 0.56, -0.92, 0.92, -0.53
343, 0.74, 0.40, 0.57, -0.52, 0.78, -0.85
344, 0.73, 0.40, 0.56, -0.31, 1.51, -0.60
345, 0.74, 0.39, 0.57, 0.14, 1.74, -0.96
346, 0.73, 0.40, 0.56, 0.58, 1.83, -1.56
347, 0.73, 0.40, 0.56, 0.37, 1.45, -1.94
348, 0.73, 0.39, 0.56, 0.27, 1.66, -1.74
349, 0.74, 0.39, 0.56, 0.06, 1.40, -1.53
350, 0.74, 0.40, 0.55, -0.31, 2.03, -1.25
351, 0.73, 0.40, 0.56, -0.12, 1.39, -1.18
352, 0.74, 0.39, 0.56, 0.32, 0.89, -0.73
353, 0.73, 0.40, 0.56, -1.63, 1.50, -0.29
354, 0.74, 0.40, 0.55, -1.27, 0.70, -0.18
355, 0.74, 0.39, 0.57, -1.65, -0.05, 0.08
356, 0.74, 0.40, 0.55, -0.89, 0.20, -0.09
357, 0.73, 0.40, 0.56, -1.25, 1.08, -0.12
358, 0.73, 0.39, 0.56, -2.06, 0.98, 0.31
359, 0.73, 0.39, 0.57, -2.27, 0.09, 1.08
360, 0.72, 0.39, 0.56, -2.05, -0.14, 1.13
361, 0.74, 0.39, 0.55, -1.74, -0.05, 0.90
362, 0.75, 0.39, 0.56, -2.49, 0.40, -0.27
363, 0.74, 0.40, 0.56, -3.01, -0.81, -0.31
364, 0.74, 0.39, 0.56, -2.49, -0.96, 0.08
365, 0.73, 0.39, 0.56, -0.49, 0.40, 0.52
366, 0.74, 0.39, 0.56, 0.24, 1.28, 0.55
367, 0.73, 0.39, 0.56, 0.17, 0.72, -0.20
368, 0.73, 0.39, 0.57, -0.38, -0.31, -0.43
369, 0.73, 0.39, 0.56, -0.63, 0.08, -0.58
370, 0.73, 0.39, 0.57, -0.23, 0.50, -0.44
371, 0.73, 0.39, 0.56, -1.07, 0.66, -0.58
372, 0.73, 0.39, 0.56, 0.14, 0.96, -0.49
373, 0.74, 0.39, 0.57, 0.12, 1.04, -1.07
374, 0.74, 0.39, 0.56, 0.43, 1.37, -1.04
375, 0.74, 0.39, 0.56, -0.20, 0.18, -1.15
376, 0.73, 0.39, 0.56, -0.43, 0.61, -1.07
377, 0.73, 0.40, 0.57, -1.16, -0.20, -0.93
378, 0.73, 0.39, 0.57, -1.34, -1.22, -1.27
379, 0.73, 0.39, 0.56, -1.82, -0.14, -1.31
380, 0.73, 0.39, 0.56, -1.85, 0.17, -1.39
381, 0.73, 0.39, 0.57, -2.44, 0.11, -0.82
382, 0.73, 0.40, 0.55, -2.06, 0.26, -0.92
383, 0.73, 0.39, 0.56, -2.35, -0.76, -1.71
384, 0.73, 0.40, 0.57, -1.91, -0.56, -1.02
385, 0.74, 0.40, 0.56, -2.20, -0.69, -0.56
386, 0.74, 0.39, 0.56, -1.62, -1.01, -0.63
387, 0.74, 0.39, 0.56, -0.61, -0.50, -0.81
388, 0.74, 0.39, 0.56, -1.16, -1.02, -1.34
389, 0.73, 0.40, 0.57, -1.33, -0.06, -0.44
390, 0.73, 0.40, 0.57, -0.96, 1.24, -0.12
391, 0.74, 0.39, 0.56, -0.67, 1.47, -0.37
392, 0.74, 0.39, 0.55, -0.95, -0.15, -0.55
393, 0.74, 0.39, 0.56, -0.81, -0.52, -1.28
394, 0.74, 0.39, 0.56, -0.31, -0.87, -1.36
395, 0.73, 0.38, 0.56, -0.32, 0.06, -0.98
396, 0.73, 0.39, 0.57, -0.47, 0.95, -0.35
397, 0.73, 0.39, 0.57, -0.43, 1.27, -0.05
398, 0.73, 0.39, 0.56, -1.02, 0.14, -0.41
399, 0.74, 0.40, 0.57, -0.81, -0.32, -0.44
