Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
92, 0.72, 0.46, 0.53, -12.69, -1.25, -95.39
93, 0.72, 0.50, 0.52, -15.69, -0.92, -89.69
94, 0.73, 0.47, 0.53, -10.61, 2.18, -76.84
95, 0.75, 0.45, 0.52, -3.39, 6.47, -62.95
96, 0.74, 0.48, 0.51, -1.42, 3.69, -58.09
97, 0.71, 0.51, 0.52, -2.67, -0.98, -54.95
98, 0.67, 0.53, 0.54, -1.74, 1.16, -51.94
99, 0.68, 0.51, 0.54, 0.93, 9.22, -42.20
100, 0.66, 0.53, 0.53, 3.19, 16.67, -35.54
101, 0.64, 0.53, 0.54, 3.71, 15.73, -32.23
102, 0.62, 0.55, 0.54, 5.45, 12.72, -32.21
103, 0.64, 0.54, 0.55, 5.80, 15.50, -28.18
104, 0.64, 0.55, 0.54, 7.02, 17.74, -25.83
105, 0.66, 0.52, 0.55, 8.00, 17.10, -19.56
106, 0.66, 0.54, 0.55, 9.02, 14.06, -16.43
107, 0.63, 0.56, 0.55, 8.72, 10.11, -14.87
108, 0.63, 0.58, 0.55, 6.75, 8.34, -13.82
109, 0.61, 0.58, 0.57, 6.85, 7.51, -10.95
110, 0.58, 0.60, 0.58, 6.78, 6.47, -11.18
111, 0.58, 0.60, 0.56, 6.84, 7.39, -11.02
112, 0.60, 0.58, 0.54, 4.56, 9.25, -6.99
113, 0.60, 0.58, 0.55, 1.98, 10.32, -3.88
114, 0.61, 0.59, 0.56, 1.53, 10.66, -0.70
115, 0.62, 0.58, 0.54, 1.37, 8.17, 2.85
116, 0.61, 0.59, 0.55, -0.93, 4.14, 4.44
117, 0.60, 0.58, 0.56, -0.72, 2.26, 4.76
118, 0.61, 0.57, 0.56, 0.31, 3.33, 4.00
119, 0.59, 0.58, 0.54, -0.09, 4.27, 1.40
120, 0.59, 0.58, 0.55, 0.50, 5.94, 1.36
121, 0.61, 0.56, 0.56, 1.62, 7.86, 2.37
122, 0.60, 0.57, 0.55, 1.51, 6.02, 0.12
123, 0.60, 0.57, 0.55, 0.81, 5.10, 2.24
124, 0.61, 0.57, 0.56, 2.40, 4.06, 3.63
125, 0.59, 0.59, 0.55, 3.18, 4.69, 2.89
126, 0.60, 0.57, 0.55, 3.74, 4.08, 4.37
127, 0.61, 0.57, 0.56, 5.10, 4.31, 5.51
128, 0.62, 0.56, 0.56, 5.73, 4.47, 6.96
129, 0.62, 0.57, 0.55, 5.13, 4.37, 9.68
130, 0.63, 0.58, 0.55, 3.71, 4.40, 15.02
131, 0.63, 0.56, 0.56, 2.92, 5.30, 23.21
132, 0.64, 0.55, 0.54, 2.69, 5.57, 33.97
133, 0.64, 0.55, 0.55, 1.86, 6.26, 46.87
134, 0.62, 0.57, 0.54, 1.04, 4.47, 52.21
135, 0.60, 0.58, 0.56, 0.12, 2.52, 52.32
136, 0.61, 0.58, 0.57, -0.12, 4.98, 57.40
137, 0.64, 0.56, 0.56, -0.24, 10.69, 68.11
138, 0.69, 0.53, 0.57, -2.85, 14.72, 79.57
139, 0.71, 0.55, 0.57, -6.14, 15.69, 88.41
140, 0.71, 0.51, 0.58, -7.95, 14.18, 94.82
141, 0.70, 0.53, 0.58, -8.90, 13.85, 97.34
142, 0.63, 0.57, 0.58, -14.46, 8.70, 86.99
143, 0.63, 0.56, 0.58, -18.60, 7.73, 79.83
144, 0.62, 0.52, 0.61, -15.68, 9.59, 77.10
145, 0.61, 0.47, 0.60, -12.38, 10.24, 72.37
146, 0.60, 0.43, 0.58, -8.60, 12.60, 65.50
147, 0.60, 0.42, 0.56, -0.82, 12.55, 54.52
148, 0.63, 0.44, 0.55, 3.98, 12.26, 47.31
149, 0.65, 0.42, 0.56, 5.19, 13.74, 44.29
150, 0.65, 0.42, 0.58, 7.30, 13.98, 39.45
151, 0.64, 0.49, 0.57, 3.74, 7.83, 27.98
152, 0.66, 0.46, 0.61, -0.31, 6.63, 22.87
153, 0.65, 0.45, 0.60, 1.16, 7.44, 15.16
154, 0.66, 0.41, 0.57, 4.31, 7.04, 10.50
155, 0.64, 0.45, 0.56, 3.30, 3.31, 5.33
156, 0.63, 0.46, 0.58, 2.55, -4.49, -2.15
157, 0.64, 0.45, 0.62, 4.82, -9.88, -6.96
158, 0.65, 0.44, 0.60, 9.63, -8.82, -8.37
159, 0.66, 0.45, 0.60, 8.38, -6.61, -7.77
160, 0.70, 0.45, 0.60, 7.22, -1.30, -3.11
161, 0.69, 0.45, 0.58, 5.56, 3.01, -4.96
162, 0.72, 0.44, 0.60, 1.40, 4.11, -9.91
163, 0.72, 0.43, 0.60, 1.05, 1.73, -13.30
164, 0.71, 0.46, 0.60, -0.32, -4.50, -18.47
165, 0.71, 0.46, 0.60, -1.98, -11.53, -21.33
166, 0.67, 0.47, 0.59, -3.56, -15.73, -25.01
167, 0.68, 0.46, 0.60, -3.13, -14.47, -24.05
168, 0.67, 0.45, 0.60, -2.66, -8.55, -20.79
169, 0.70, 0.47, 0.58, -3.80, 0.32, -16.14
170, 0.73, 0.46, 0.54, -5.15, 7.69, -9.45
171, 0.76, 0.44, 0.56, -5.47, 11.18, -3.74
172, 0.75, 0.45, 0.54, -5.65, 5.73, -2.02
173, 0.72, 0.47, 0.51, -5.51, -4.35, -4.98
174, 0.71, 0.47, 0.55, -3.59, -11.65, -6.03
175, 0.67, 0.49, 0.56, -2.92, -14.41, -7.56
176, 0.65, 0.49, 0.58, -4.99, -13.37, -8.37
177, 0.65, 0.49, 0.59, -6.37, -9.65, -6.43
178, 0.64, 0.49, 0.59, -6.81, -6.12, -6.43
179, 0.68, 0.46, 0.59, -6.00, -1.66, -3.31
180, 0.70, 0.44, 0.59, -6.02, 2.53, 2.18
181, 0.72, 0.43, 0.57, -6.67, 3.47, 7.16
182, 0.72, 0.41, 0.57, -8.31, 0.06, 7.73
183, 0.71, 0.42, 0.57, -8.90, -2.41, 4.34
184, 0.72, 0.40, 0.58, -7.54, 0.84, 7.19
185, 0.71, 0.40, 0.59, -6.41, 5.65, 10.73
186, 0.69, 0.40, 0.60, -6.00, 7.33, 11.73
187, 0.67, 0.41, 0.58, -6.12, 8.23, 11.59
188, 0.67, 0.43, 0.60, -6.82, 11.73, 11.89
189, 0.67, 0.44, 0.60, -6.35, 14.70, 10.64
190, 0.70, 0.42, 0.58, -4.34, 16.29, 10.09
191, 0.70, 0.43, 0.58, -3.69, 15.66, 9.11
192, 0.70, 0.44, 0.58, -4.58, 12.79, 7.11
193, 0.70, 0.43, 0.58, -4.43, 9.98, 5.57
194, 0.69, 0.44, 0.59, -3.54, 7.60, 4.53
195, 0.68, 0.44, 0.58, -3.18, 5.83, 2.76
196, 0.68, 0.44, 0.59, -3.28, 6.05, 2.44
197, 0.68, 0.44, 0.60, -2.87, 8.24, 4.03
198, 0.70, 0.43, 0.59, -2.56, 9.68, 4.56
199, 0.69, 0.43, 0.59, -2.46, 9.39, 2.78
200, 0.69, 0.42, 0.60, -2.09, 7.39, 2.20
201, 0.69, 0.42, 0.60, -1.98, 6.70, 1.57
202, 0.69, 0.42, 0.59, -1.04, 5.73, 1.34
203, 0.67, 0.43, 0.60, 0.24, 3.13, -1.16
204, 0.67, 0.43, 0.60, 0.58, 2.35, -3.86
205, 0.67, 0.42, 0.60, 1.83, 2.40, -5.16
206, 0.68, 0.42, 0.61, 2.03, 1.77, -7.15
207, 0.67, 0.43, 0.60, 2.46, -1.53, -9.04
208, 0.67, 0.43, 0.60, 2.05, -3.63, -9.53
209, 0.67, 0.44, 0.61, 2.21, -4.09, -11.07
210, 0.67, 0.43, 0.59, 3.37, -4.06, -12.46
211, 0.67, 0.44, 0.60, 2.47, -2.67, -13.11
212, 0.67, 0.44, 0.59, 1.59, -1.48, -12.66
213, 0.68, 0.44, 0.59, 1.42, 0.37, -11.13
214, 0.69, 0.42, 0.60, 0.90, 2.06, -7.79
215, 0.68, 0.44, 0.60, 0.90, 3.27, -6.12
216, 0.68, 0.45, 0.59, -0.08, 3.33, -4.92
217, 0.67, 0.45, 0.60, -0.31, 5.07, -3.15
218, 0.68, 0.44, 0.60, -0.31, 6.06, -2.26
219, 0.68, 0.45, 0.60, -0.73, 4.89, -1.98
220, 0.67, 0.45, 0.61, -1.42, 3.50, -1.24
221, 0.67, 0.45, 0.60, -1.69, 3.31, -0.31
222, 0.67, 0.46, 0.60, -1.95, 2.84, -0.44
223, 0.66, 0.46, 0.59, -2.79, 2.02, -0.85
224, 0.66, 0.46, 0.60, -2.81, 2.67, -0.12
225, 0.66, 0.46, 0.59, -2.89, 2.96, -0.29
226, 0.66, 0.46, 0.60, -2.44, 3.33, 0.41
227, 0.66, 0.46, 0.59, -2.29, 4.24, 0.21
228, 0.68, 0.45, 0.58, -1.98, 4.14, 1.07
229, 0.68, 0.44, 0.59, -1.91, 3.79, 1.08
230, 0.69, 0.45, 0.60, -1.42, 2.87, 1.88
231, 0.69, 0.44, 0.58, -1.30, 1.94, 1.79
232, 0.68, 0.45, 0.60, -1.28, 0.73, 1.19
233, 0.67, 0.46, 0.61, -0.50, -0.46, 0.03
234, 0.66, 0.45, 0.60, -0.44, -2.82, -1.63
235, 0.67, 0.46, 0.61, -0.64, -4.66, -3.30
236, 0.66, 0.46, 0.61, -0.06, -6.64, -5.31
237, 0.66, 0.45, 0.61, 0.96, -8.43, -7.83
238, 0.66, 0.44, 0.60, 2.69, -10.17, -9.83
239, 0.66, 0.45, 0.59, 3.34, -10.29, -11.15
240, 0.67, 0.44, 0.61, 2.92, -7.53, -9.97
241, 0.68, 0.43, 0.61, 2.82, -2.92, -6.67
242, 0.68, 0.44, 0.60, 1.71, 0.02, -4.24
243, 0.68, 0.45, 0.59, -0.31, 0.44, -2.67
244, 0.67, 0.45, 0.60, -0.75, -1.66, -2.69
245, 0.66, 0.45, 0.60, 1.60, 0.32, -2.53
246, 0.66, 0.46, 0.60, -0.81, 4.40, -1.56
247, 0.67, 0.45, 0.59, -1.42, 2.41, -0.96
248, 0.67, 0.45, 0.58, -1.86, 0.24, -0.46
249, 0.67, 0.46, 0.60, -1.88, 2.35, 0.56
250, 0.67, 0.46, 0.59, -1.73, 5.28, 1.37
251, 0.67, 0.45, 0.59, -1.56, 4.61, 1.54
252, 0.66, 0.45, 0.59, -1.88, 2.20, 1.28
253, 0.67, 0.45, 0.60, -1.85, -0.14, 1.47
254, 0.67, 0.46, 0.60, -2.23, 0.63, 1.88
255, 0.66, 0.46, 0.60, -1.98, 0.32, 1.24
256, 0.66, 0.46, 0.60, -2.63, 0.58, 1.33
257, 0.67, 0.45, 0.60, -1.62, 2.43, 1.77
258, 0.66, 0.46, 0.59, -1.39, 3.25, 1.08
259, 0.67, 0.45, 0.61, -2.18, 2.20, -0.14
260, 0.67, 0.45, 0.59, -2.56, 1.07, -0.17
261, 0.67, 0.44, 0.60, -1.97, 0.56, -0.08
262, 0.67, 0.44, 0.60, -1.95, 1.28, -0.27
263, 0.67, 0.45, 0.60, -2.84, 2.23, -0.47
264, 0.67, 0.45, 0.60, -2.18, 3.33, -0.24
265, 0.67, 0.45, 0.60, -1.54, 3.59, -1.31
266, 0.67, 0.45, 0.59, -1.53, 2.56, -2.27
267, 0.67, 0.45, 0.59, -1.97, 1.82, -2.72
268, 0.66, 0.47, 0.60, -2.66, 1.01, -3.98
269, 0.65, 0.47, 0.60, -3.59, -0.73, -5.56
270, 0.66, 0.46, 0.60, -3.53, -0.53, -4.50
271, 0.65, 0.46, 0.60, -3.18, 1.63, -4.38
272, 0.66, 0.45, 0.60, -2.72, 1.79, -4.31
273, 0.66, 0.46, 0.59, -2.38, 2.27, -4.40
274, 0.65, 0.47, 0.60, -3.39, 1.36, -5.04
275, 0.67, 0.45, 0.60, -3.21, 1.34, -4.72
276, 0.67, 0.45, 0.60, -2.34, 3.07, -2.73
277, 0.67, 0.45, 0.61, -1.82, 3.40, -1.80
278, 0.68, 0.45, 0.59, -1.24, 2.66, -0.89
279, 0.68, 0.45, 0.60, -0.81, 1.18, -0.31
280, 0.67, 0.45, 0.59, -0.35, -0.70, 0.08
281, 0.66, 0.45, 0.60, -0.63, -1.45, 0.60
282, 0.66, 0.46, 0.61, -1.07, -1.36, -0.11
283, 0.66, 0.45, 0.60, -0.66, 0.63, 0.79
284, 0.67, 0.45, 0.60, -0.26, 3.13, 1.50
285, 0.67, 0.46, 0.60, -0.98, 3.27, 0.89
286, 0.67, 0.46, 0.61, -0.49, 2.82, 0.98
287, 0.66, 0.45, 0.60, -0.60, 2.24, 1.28
288, 0.67, 0.45, 0.60, -0.23, 1.76, 1.15
289, 0.66, 0.45, 0.60, -0.61, 0.98, 1.42
290, 0.67, 0.46, 0.61, -1.18, 1.34, 1.48
291, 0.66, 0.46, 0.60, -1.04, 1.89, 1.01
292, 0.66, 0.46, 0.61, -1.30, 1.98, 1.08
293, 0.66, 0.45, 0.61, -0.81, 1.86, 0.56
294, 0.66, 0.45, 0.60, -1.08, 1.86, 0.21
295, 0.66, 0.46, 0.61, -1.22, 0.67, -0.84
296, 0.66, 0.46, 0.61, -1.74, 1.08, -1.42
297, 0.67, 0.45, 0.61, -1.36, 2.06, -0.76
298, 0.66, 0.46, 0.60, -1.62, 2.14, -1.21
299, 0.67, 0.46, 0.60, -2.47, 1.01, -1.07
300, 0.66, 0.45, 0.60, -2.23, -0.72, -1.97
301, 0.67, 0.45, 0.60, -2.14, -1.30, -2.96
302, 0.66, 0.45, 0.61, -1.69, -0.67, -2.53
303, 0.66, 0.44, 0.61, -1.31, 0.61, -2.12
304, 0.66, 0.45, 0.61, -1.36, 1.16, -2.15
305, 0.66, 0.45, 0.61, -1.79, 0.81, -1.98
306, 0.66, 0.45, 0.60, -2.34, 0.09, -2.56
307, 0.66, 0.45, 0.60, -1.56, -0.11, -1.77
308, 0.66, 0.46, 0.61, -1.65, 0.20, -1.48
309, 0.66, 0.46, 0.61, -1.27, 0.12, -1.80
310, 0.66, 0.45, 0.61, -1.05, 0.85, -1.69
311, 0.66, 0.46, 0.62, -0.43, 1.82, -2.63
312, 0.65, 0.46, 0.61, -0.70, 1.82, -2.50
313, 0.66, 0.46, 0.60, -0.03, 1.97, -1.33
314, 0.66, 0.46, 0.60, 0.17, 1.79, -1.22
315, 0.66, 0.46, 0.60, -0.99, 0.92, -1.28
316, 0.66, 0.46, 0.60, -1.48, 0.56, -0.53
317, 0.66, 0.45, 0.61, -1.10, 0.44, 0.06
318, 0.66, 0.46, 0.60, -1.86, -0.03, 0.32
319, 0.66, 0.46, 0.60, -1.88, -0.50, 0.66
320, 0.66, 0.46, 0.60, -1.88, -0.53, 0.89
321, 0.67, 0.46, 0.60, -1.88, -0.17, 1.05
322, 0.67, 0.46, 0.61, -2.27, -1.02, 0.92
323, 0.66, 0.45, 0.60, -2.09, -1.57, 0.46
324, 0.67, 0.46, 0.59, -1.50, -2.44, -0.53
325, 0.66, 0.46, 0.60, -1.71, -2.21, -0.69
326, 0.67, 0.49, 0.59, -1.56, -2.90, -0.96
327, 0.66, 0.47, 0.61, -1.47, -4.24, -2.66
328, 0.66, 0.46, 0.60, -0.24, -6.11, -4.23
329, 0.65, 0.46, 0.61, 0.37, -6.11, -4.79
330, 0.64, 0.45, 0.62, 0.79, -5.31, -4.84
331, 0.66, 0.45, 0.61, 0.85, -3.95, -3.82
332, 0.65, 0.45, 0.60, 1.16, -1.86, -2.85
333, 0.65, 0.45, 0.60, 1.19, -0.43, -1.91
334, 0.66, 0.45, 0.60, 0.87, 0.17, -1.63
335, 0.66, 0.45, 0.60, 0.27, -0.40, -1.62
336, 0.65, 0.45, 0.59, -0.64, -2.41, -1.92
337, 0.65, 0.45, 0.60, -0.95, -4.53, -1.39
338, 0.64, 0.45, 0.60, -1.76, -3.13, -0.79
339, 0.65, 0.45, 0.60, -1.39, -0.40, 0.09
340, 0.66, 0.45, 0.60, -2.44, 2.37, 0.64
341, 0.67, 0.46, 0.59, -3.60, 3.22, 0.89
342, 0.67, 0.47, 0.60, -3.98, 2.66, 1.05
343, 0.66, 0.46, 0.59, -3.50, 1.40, 0.92
344, 0.66, 0.47, 0.60, -3.37, 0.00, 0.37
345, 0.66, 0.47, 0.60, -3.34, -0.76, -0.24
346, 0.66, 0.46, 0.59, -3.76, 0.12, -0.26
347, 0.66, 0.46, 0.60, -3.82, 1.34, -0.29
348, 0.66, 0.46, 0.59, -3.53, 2.26, -0.06
349, 0.66, 0.45, 0.60, -2.96, 2.06, 0.44
350, 0.67, 0.46, 0.60, -2.44, 2.24, 0.21
351, 0.67, 0.45, 0.61, -1.82, 1.71, -0.20
352, 0.67, 0.45, 0.60, -2.20, 0.84, -0.41
353, 0.67, 0.45, 0.59, -2.11, 0.03, -1.16
354, 0.66, 0.44, 0.60, -1.62, -0.12, -0.99
355, 0.66, 0.44, 0.59, -0.70, 0.17, -0.70
356, 0.66, 0.45, 0.61, -0.40, 0.67, -1.25
357, 0.67, 0.45, 0.60, -0.52, 0.85, -1.45
358, 0.66, 0.46, 0.60, -0.20, 1.39, -1.25
359, 0.66, 0.46, 0.61, 0.12, 2.24, -1.45
360, 0.67, 0.46, 0.61, -0.34, 2.44, -1.48
361, 0.66, 0.46, 0.60, -0.18, 0.87, -2.23
362, 0.66, 0.46, 0.60, -0.18, -0.35, -2.24
363, 0.66, 0.47, 0.60, -0.21, -0.79, -2.79
364, 0.66, 0.47, 0.61, 0.44, -0.60, -2.44
365, 0.65, 0.46, 0.61, 0.37, 0.21, -2.05
366, 0.66, 0.46, 0.60, -0.43, 0.49, -1.24
367, 0.66, 0.46, 0.60, -0.38, 0.05, -0.79
368, 0.66, 0.46, 0.60, -0.32, 0.27, -0.24
369, 0.67, 0.47, 0.60, -0.31, -0.18, -0.44
370, 0.67, 0.46, 0.60, -0.29, -0.79, -0.61
371, 0.67, 0.46, 0.60, -0.02, -1.34, -0.06
372, 0.67, 0.45, 0.60, -0.47, -1.30, 0.18
373, 0.66, 0.45, 0.61, -0.90, -0.69, 0.23
374, 0.66, 0.45, 0.61, -1.15, -1.02, 0.02
375, 0.66, 0.46, 0.60, -0.95, -0.18, 0.50
376, 0.66, 0.46, 0.61, -1.02, 0.89, -0.08
377, 0.67, 0.46, 0.61, -0.44, 1.71, 0.14
378, 0.66, 0.46, 0.60, -0.61, 2.26, 0.26
379, 0.67, 0.46, 0.60, -0.90, 2.18, -0.18
380, 0.66, 0.45, 0.59, -0.72, 1.57, -0.40
381, 0.66, 0.46, 0.60, -1.13, 0.82, -1.18
382, 0.66, 0.46, 0.61, -1.15, 0.64, -1.31
383, 0.66, 0.46, 0.60, -1.27, 0.95, -1.30
384, 0.66, 0.46, 0.60, -1.19, 0.99, -1.16
385, 0.66, 0.46, 0.60, -0.63, 0.84, -1.07
386, 0.66, 0.47, 0.61, -0.79, 0.73, -1.30
387, 0.65, 0.46, 0.59, -0.58, 0.64, -1.36
388, 0.67, 0.46, 0.60, -0.73, 0.82, -1.22
389, 0.67, 0.46, 0.59, -0.84, 1.05, -1.40
390, 0.67, 0.46, 0.60, -1.71, 0.85, -1.30
391, 0.67, 0.46, 0.60, -1.53, -0.47, -1.04
392, 0.66, 0.46, 0.59, -1.45, -1.34, -1.30
393, 0.67, 0.46, 0.60, -1.22, -1.45, -1.25
394, 0.67, 0.47, 0.60, -1.27, -0.95, -0.20
395, 0.67, 0.46, 0.60, -1.24, -1.57, 0.69
396, 0.67, 0.47, 0.60, -1.71, -1.66, 2.14
397, 0.68, 0.47, 0.59, -1.27, -1.83, 3.95
398, 0.67, 0.48, 0.59, -1.08, -3.15, 4.03
399, 0.66, 0.48, 0.60, -1.59, -5.54, 3.74
