Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
38, 0.67, 0.52, 0.53, -0.32, -1.76, -2.47
39, 0.67, 0.53, 0.52, 0.21, -2.40, -4.02
40, 0.67, 0.53, 0.54, 0.50, -2.34, -5.57
41, 0.68, 0.52, 0.54, 0.99, -3.11, -7.25
42, 0.68, 0.52, 0.54, 2.15, -3.79, -11.15
43, 0.69, 0.51, 0.53, 3.53, -4.38, -15.10
44, 0.69, 0.52, 0.53, 4.89, -6.87, -19.95
45, 0.67, 0.54, 0.53, 6.27, -11.66, -26.58
46, 0.66, 0.52, 0.54, 8.73, -16.32, -32.81
47, 0.61, 0.52, 0.53, 16.23, -22.90, -48.87
48, 0.64, 0.52, 0.51, 22.76, -26.98, -59.89
49, 0.67, 0.56, 0.50, 25.04, -28.98, -63.77
50, 0.67, 0.56, 0.49, 24.82, -35.02, -68.79
51, 0.63, 0.59, 0.49, 28.50, -41.34, -79.48
52, 0.60, 0.63, 0.48, 32.43, -43.18, -91.22
53, 0.63, 0.62, 0.50, 33.59, -40.14, -97.08
54, 0.67, 0.65, 0.48, 37.27, -34.15, -97.39
55, 0.72, 0.66, 0.46, 37.16, -26.96, -91.04
56, 0.70, 0.66, 0.43, 32.67, -26.21, -86.79
57, 0.69, 0.69, 0.45, 30.09, -25.73, -81.28
58, 0.64, 0.69, 0.46, 30.41, -23.68, -78.69
59, 0.59, 0.71, 0.44, 30.44, -20.11, -77.27
60, 0.53, 0.69, 0.38, 29.85, -14.66, -70.66
61, 0.61, 0.69, 0.46, 22.05, -10.09, -58.15
62, 0.62, 0.66, 0.38, 21.33, -6.93, -47.80
63, 0.56, 0.69, 0.40, 18.35, -7.86, -44.50
64, 0.61, 0.69, 0.43, 17.39, -4.26, -34.90
65, 0.59, 0.70, 0.41, 16.00, 0.20, -27.21
66, 0.60, 0.69, 0.40, 14.34, 2.99, -20.67
67, 0.58, 0.69, 0.39, 12.46, 3.40, -13.86
68, 0.55, 0.73, 0.41, 8.29, 3.08, -6.96
69, 0.56, 0.74, 0.42, 4.20, 6.12, 4.15
70, 0.56, 0.72, 0.40, 1.04, 8.90, 14.67
71, 0.56, 0.72, 0.39, -2.72, 10.55, 22.64
72, 0.60, 0.71, 0.43, -6.82, 11.27, 33.94
73, 0.64, 0.70, 0.39, -10.24, 16.90, 51.31
74, 0.68, 0.72, 0.40, -15.22, 21.97, 73.65
75, 0.71, 0.71, 0.40, -20.06, 25.11, 97.51
76, 0.72, 0.69, 0.40, -25.74, 25.51, 117.92
77, 0.68, 0.65, 0.44, -30.99, 22.75, 129.45
78, 0.60, 0.61, 0.48, -29.56, 14.81, 122.53
79, 0.61, 0.61, 0.48, -24.11, 17.30, 113.77
80, 0.58, 0.60, 0.46, -16.92, 20.29, 109.53
81, 0.56, 0.64, 0.43, -15.45, 13.65, 98.99
82, 0.58, 0.62, 0.43, -13.50, 9.82, 90.99
83, 0.61, 0.63, 0.42, -8.61, 8.61, 81.27
84, 0.65, 0.63, 0.45, -5.18, 2.64, 71.63
85, 0.64, 0.63, 0.44, -2.69, -7.15, 56.92
86, 0.62, 0.61, 0.47, -1.66, -15.98, 42.98
87, 0.62, 0.59, 0.43, 2.40, -11.50, 34.27
88, 0.62, 0.57, 0.47, 2.66, -13.91, 23.79
89, 0.62, 0.56, 0.45, 4.37, -20.60, 13.59
90, 0.58, 0.59, 0.44, 8.63, -29.39, -9.07
91, 0.58, 0.62, 0.44, 13.05, -34.96, -33.01
92, 0.60, 0.58, 0.46, 17.01, -37.51, -48.50
93, 0.65, 0.58, 0.43, 17.94, -35.02, -54.05
94, 0.68, 0.57, 0.42, 17.07, -30.66, -51.73
95, 0.70, 0.57, 0.42, 16.27, -24.93, -48.76
96, 0.73, 0.58, 0.40, 13.16, -20.00, -44.70
97, 0.70, 0.65, 0.40, 10.89, -18.98, -47.34
98, 0.72, 0.62, 0.42, 7.68, -15.68, -42.96
99, 0.68, 0.67, 0.38, 8.17, -9.95, -42.20
100, 0.70, 0.64, 0.42, 6.76, -7.62, -38.08
101, 0.72, 0.58, 0.41, 4.93, -9.79, -30.49
102, 0.69, 0.60, 0.37, 5.66, -11.28, -28.92
103, 0.67, 0.66, 0.37, 5.08, -4.06, -28.21
104, 0.67, 0.62, 0.40, 6.66, 5.04, -22.89
105, 0.66, 0.61, 0.36, 7.89, 10.15, -18.75
106, 0.67, 0.67, 0.37, 6.03, 13.08, -15.05
107, 0.69, 0.62, 0.39, 8.82, 19.05, -10.34
108, 0.68, 0.63, 0.37, 6.60, 22.55, -6.85
109, 0.72, 0.61, 0.39, 1.89, 24.50, 3.02
110, 0.79, 0.59, 0.39, -1.16, 32.49, 25.18
111, 0.87, 0.58, 0.36, -9.33, 47.45, 65.71
112, 0.89, 0.59, 0.37, -23.42, 57.39, 105.04
113, 0.85, 0.68, 0.44, -37.25, 63.54, 128.78
114, 0.76, 0.75, 0.52, -45.57, 68.67, 131.74
115, 0.73, 0.71, 0.53, -49.07, 73.89, 129.66
116, 0.67, 0.63, 0.51, -48.81, 71.76, 120.11
117, 0.62, 0.54, 0.47, -46.60, 61.53, 103.97
118, 0.63, 0.43, 0.46, -33.83, 60.53, 90.78
119, 0.62, 0.46, 0.45, -24.87, 60.72, 81.22
120, 0.67, 0.51, 0.50, -26.23, 57.42, 77.15
121, 0.66, 0.51, 0.54, -25.13, 47.86, 68.27
122, 0.64, 0.52, 0.57, -22.92, 38.58, 52.03
123, 0.67, 0.45, 0.56, -19.73, 37.91, 46.15
124, 0.69, 0.40, 0.57, -16.02, 37.57, 47.18
125, 0.70, 0.44, 0.54, -13.92, 35.37, 45.60
126, 0.69, 0.44, 0.52, -16.70, 31.63, 39.76
127, 0.69, 0.42, 0.56, -18.99, 30.69, 34.79
128, 0.68, 0.44, 0.57, -14.29, 31.80, 31.01
129, 0.69, 0.41, 0.57, -10.93, 32.90, 28.24
130, 0.67, 0.43, 0.53, -12.64, 31.07, 22.38
131, 0.70, 0.44, 0.56, -12.40, 31.44, 22.23
132, 0.69, 0.45, 0.56, -10.11, 30.87, 19.60
133, 0.70, 0.43, 0.56, -8.85, 29.89, 17.79
134, 0.72, 0.41, 0.57, -7.82, 29.11, 17.63
135, 0.69, 0.45, 0.55, -5.22, 24.03, 13.10
136, 0.68, 0.46, 0.57, -4.32, 17.44, 7.69
137, 0.69, 0.44, 0.59, -5.22, 15.69, 8.20
138, 0.69, 0.42, 0.59, -3.50, 16.23, 9.88
139, 0.67, 0.45, 0.56, -2.61, 11.69, 6.41
140, 0.70, 0.44, 0.56, -3.13, 9.01, 5.48
141, 0.70, 0.45, 0.58, -1.25, 7.54, 2.66
142, 0.70, 0.43, 0.56, 2.00, 3.50, -0.29
143, 0.71, 0.42, 0.57, 2.21, 0.79, 0.50
144, 0.71, 0.42, 0.58, 2.69, -2.12, 1.16
145, 0.72, 0.43, 0.58, 1.68, -0.87, 4.14
146, 0.69, 0.44, 0.59, 1.82, -1.18, 3.57
147, 0.70, 0.44, 0.59, 0.93, -0.24, 3.44
148, 0.68, 0.44, 0.60, 0.60, 0.40, 2.84
149, 0.67, 0.45, 0.59, 0.73, -2.53, 0.02
150, 0.68, 0.44, 0.60, 0.20, -3.51, -1.65
151, 0.67, 0.43, 0.59, 0.02, -2.47, -2.40
152, 0.69, 0.42, 0.59, 0.26, -0.67, -2.21
153, 0.70, 0.42, 0.58, -2.00, 1.31, -0.35
154, 0.70, 0.41, 0.59, -2.32, 1.02, -0.44
155, 0.70, 0.42, 0.58, -1.86, -0.31, -2.15
156, 0.70, 0.40, 0.60, -2.35, -2.32, -0.75
157, 0.70, 0.42, 0.59, -3.83, -4.20, 0.96
158, 0.68, 0.44, 0.59, -4.67, -6.63, -0.73
159, 0.70, 0.45, 0.59, -6.03, -4.05, 0.84
160, 0.72, 0.45, 0.58, -8.08, 1.19, 5.48
161, 0.74, 0.45, 0.59, -9.22, 1.89, 9.77
162, 0.75, 0.44, 0.59, -10.87, -1.76, 11.15
163, 0.73, 0.40, 0.60, -9.10, -9.76, 6.44
164, 0.69, 0.35, 0.60, -5.60, -15.77, 1.71
165, 0.69, 0.38, 0.58, -0.66, -16.02, -0.44
166, 0.67, 0.36, 0.60, 1.59, -13.15, -2.72
167, 0.65, 0.39, 0.59, 2.06, -10.99, -6.58
168, 0.67, 0.39, 0.61, 1.56, -4.43, -6.90
169, 0.68, 0.38, 0.62, 2.90, 1.88, -6.90
170, 0.71, 0.38, 0.61, 2.75, 5.92, -3.19
171, 0.74, 0.38, 0.59, 0.17, 6.69, 0.72
172, 0.74, 0.38, 0.60, -0.96, 2.93, 2.76
173, 0.73, 0.38, 0.59, 0.41, -0.55, 2.37
174, 0.71, 0.36, 0.60, 0.98, -0.18, 2.03
175, 0.70, 0.39, 0.59, 1.50, 0.89, 2.09
176, 0.70, 0.40, 0.60, 0.78, 3.66, 1.45
177, 0.70, 0.43, 0.60, 0.64, 5.04, -0.55
178, 0.68, 0.45, 0.59, 0.02, 2.00, -4.64
179, 0.69, 0.43, 0.59, 1.07, 0.89, -6.69
180, 0.70, 0.42, 0.59, 2.06, 1.27, -5.85
181, 0.71, 0.42, 0.57, 2.29, 0.67, -5.28
182, 0.71, 0.44, 0.57, 0.81, -2.20, -5.05
183, 0.71, 0.43, 0.58, -1.04, -3.82, -4.79
184, 0.70, 0.41, 0.59, -0.40, -2.72, -4.34
185, 0.69, 0.41, 0.59, -0.75, -1.69, -4.31
186, 0.70, 0.42, 0.58, -1.83, -1.04, -3.45
187, 0.70, 0.42, 0.59, -2.47, 0.50, -1.51
188, 0.71, 0.43, 0.59, -2.75, 2.03, -0.72
189, 0.70, 0.44, 0.58, -2.23, 2.15, -0.87
190, 0.72, 0.44, 0.58, -2.29, 1.66, -0.76
191, 0.71, 0.43, 0.58, -2.70, -0.27, -1.13
192, 0.72, 0.45, 0.59, -3.11, -2.08, -2.00
193, 0.71, 0.43, 0.58, -3.07, -3.07, -1.66
194, 0.70, 0.41, 0.59, -3.15, -3.65, -0.70
195, 0.70, 0.41, 0.58, -2.93, -3.80, -0.53
196, 0.70, 0.40, 0.58, -2.55, -1.48, 0.89
197, 0.70, 0.41, 0.59, -1.44, -1.11, -0.43
198, 0.69, 0.42, 0.57, -0.82, -1.05, -2.15
199, 0.69, 0.44, 0.57, -0.44, -0.85, -3.80
200, 0.69, 0.45, 0.58, 0.18, -2.55, -6.21
201, 0.69, 0.47, 0.57, 0.05, -5.66, -9.80
202, 0.69, 0.51, 0.55, -0.11, -11.33, -17.31
203, 0.67, 0.53, 0.54, 1.30, -21.42, -28.40
204, 0.63, 0.52, 0.55, 4.37, -35.66, -43.88
205, 0.61, 0.50, 0.56, 8.53, -46.66, -58.37
206, 0.64, 0.48, 0.56, 10.06, -46.32, -64.43
207, 0.71, 0.43, 0.57, 11.89, -36.72, -57.45
208, 0.80, 0.36, 0.57, 7.62, -27.24, -40.67
209, 0.85, 0.33, 0.57, 3.37, -22.49, -21.44
210, 0.82, 0.34, 0.56, 2.66, -21.59, -9.40
211, 0.77, 0.42, 0.52, 4.11, -23.92, -8.85
212, 0.72, 0.46, 0.55, 3.98, -27.39, -11.02
213, 0.70, 0.48, 0.55, 5.08, -26.34, -8.93
214, 0.73, 0.48, 0.64, 3.30, -23.95, -7.04
215, 0.73, 0.47, 0.56, 0.53, -15.48, -1.85
216, 0.72, 0.44, 0.55, 2.24, -8.08, 2.35
217, 0.73, 0.44, 0.54, 0.35, -3.98, 4.15
218, 0.73, 0.46, 0.54, -1.18, -3.48, 3.88
219, 0.72, 0.45, 0.55, -3.08, -3.42, 5.02
220, 0.73, 0.44, 0.55, -3.91, -0.38, 9.54
221, 0.70, 0.46, 0.53, -3.30, 4.67, 13.01
222, 0.69, 0.48, 0.51, -4.96, 8.49, 14.43
223, 0.69, 0.49, 0.50, -5.34, 10.90, 11.79
224, 0.70, 0.47, 0.53, -6.34, 12.58, 11.28
225, 0.69, 0.48, 0.53, -5.15, 9.79, 8.73
226, 0.69, 0.52, 0.51, -5.30, 5.39, 2.15
227, 0.67, 0.52, 0.53, -7.07, 3.27, -1.91
228, 0.70, 0.47, 0.55, -6.55, 6.75, -2.00
229, 0.73, 0.45, 0.55, -4.92, 13.45, 0.18
230, 0.78, 0.39, 0.55, -2.38, 19.97, 5.66
231, 0.79, 0.38, 0.51, -1.51, 19.53, 7.66
232, 0.78, 0.39, 0.52, -3.97, 14.40, 9.36
233, 0.74, 0.41, 0.53, -5.39, 10.92, 11.28
234, 0.71, 0.43, 0.56, -3.56, 10.09, 12.31
235, 0.69, 0.47, 0.54, -2.21, 10.85, 10.79
236, 0.68, 0.46, 0.55, -3.30, 11.56, 11.60
237, 0.67, 0.50, 0.53, -3.77, 9.63, 8.60
238, 0.69, 0.48, 0.55, -4.06, 9.51, 7.34
239, 0.70, 0.46, 0.56, -2.40, 11.22, 7.22
240, 0.70, 0.46, 0.55, -2.26, 9.47, 7.69
241, 0.72, 0.44, 0.56, -2.32, 6.76, 9.48
242, 0.72, 0.45, 0.55, -2.89, 4.46, 9.82
243, 0.70, 0.45, 0.56, -3.80, 3.63, 9.53
244, 0.69, 0.45, 0.57, -3.60, 3.86, 9.19
245, 0.68, 0.46, 0.56, -3.10, 4.66, 9.22
246, 0.67, 0.44, 0.58, 0.58, -1.97, 4.09
247, 0.69, 0.51, 0.55, -0.92, -9.36, -4.38
248, 0.69, 0.47, 0.58, 0.44, -8.95, -6.49
249, 0.70, 0.46, 0.57, 3.44, -11.39, -6.75
250, 0.71, 0.48, 0.56, -0.26, -14.52, -7.21
251, 0.72, 0.46, 0.57, -1.05, -16.17, -7.85
252, 0.75, 0.44, 0.60, -1.56, -11.47, -4.05
253, 0.77, 0.40, 0.61, 0.85, -3.76, 2.20
254, 0.78, 0.39, 0.57, 2.24, -0.24, 4.64
255, 0.78, 0.42, 0.54, -0.26, -2.56, 3.94
256, 0.75, 0.42, 0.56, -1.77, -6.70, 3.97
257, 0.73, 0.44, 0.56, -1.16, -8.70, 5.94
258, 0.73, 0.45, 0.54, -1.16, -9.62, 7.13
259, 0.72, 0.44, 0.56, -2.05, -8.31, 7.34
260, 0.73, 0.44, 0.54, -2.23, -7.25, 7.50
261, 0.72, 0.44, 0.54, -3.11, -5.79, 5.79
262, 0.72, 0.44, 0.53, -2.26, -6.18, 3.79
263, 0.72, 0.43, 0.53, -2.56, -8.66, 2.44
264, 0.72, 0.43, 0.53, -2.26, -10.47, 1.21
265, 0.72, 0.42, 0.54, -3.53, -9.18, -0.31
266, 0.72, 0.40, 0.53, -1.57, -6.23, -1.22
267, 0.72, 0.38, 0.53, -1.47, -0.06, -0.84
268, 0.73, 0.39, 0.52, -1.13, 2.79, -0.78
269, 0.73, 0.39, 0.51, -2.99, 1.98, -1.51
270, 0.72, 0.40, 0.53, -2.11, 0.37, -1.82
271, 0.72, 0.42, 0.52, -2.17, -1.16, -2.56
272, 0.72, 0.41, 0.51, -1.89, -1.85, -2.64
273, 0.73, 0.42, 0.50, -2.12, -2.29, -2.63
274, 0.72, 0.42, 0.52, -2.08, -1.62, -2.66
275, 0.73, 0.43, 0.52, -0.64, 0.21, -3.25
276, 0.72, 0.43, 0.52, 0.05, 1.01, -3.28
277, 0.72, 0.43, 0.52, 0.12, 0.69, -2.96
278, 0.73, 0.43, 0.53, 0.72, 1.54, -2.55
279, 0.73, 0.44, 0.52, 1.60, 2.41, -1.82
280, 0.74, 0.44, 0.52, 2.05, 2.46, -0.99
281, 0.73, 0.46, 0.53, 2.44, 2.47, -0.76
282, 0.74, 0.45, 0.53, 2.58, 1.10, -1.08
283, 0.74, 0.45, 0.53, 3.63, 0.50, -0.98
284, 0.72, 0.47, 0.52, 3.42, -0.17, -1.01
285, 0.72, 0.46, 0.54, 4.08, -0.99, -1.53
286, 0.73, 0.46, 0.53, 4.95, -1.07, -1.79
287, 0.72, 0.46, 0.54, 5.13, -0.75, -1.27
288, 0.72, 0.47, 0.54, 4.50, -2.41, -1.89
289, 0.73, 0.45, 0.55, 3.54, -3.56, -1.48
290, 0.73, 0.46, 0.54, 2.26, -3.37, -1.94
291, 0.74, 0.44, 0.54, 1.07, -4.32, -1.82
292, 0.74, 0.44, 0.55, 0.31, -5.60, -1.11
293, 0.73, 0.45, 0.54, 0.58, -5.56, -1.07
294, 0.73, 0.46, 0.54, 0.90, -4.23, -1.39
295, 0.73, 0.45, 0.54, 0.75, -3.97, -0.95
296, 0.72, 0.46, 0.55, 0.98, -1.60, -1.25
297, 0.73, 0.47, 0.55, -0.43, -1.47, -0.50
298, 0.73, 0.47, 0.54, -1.83, -1.07, -1.11
299, 0.73, 0.46, 0.55, -1.13, 1.79, -0.78
300, 0.73, 0.45, 0.53, -2.05, 1.69, -1.28
301, 0.73, 0.46, 0.53, -3.42, -0.79, -0.87
302, 0.73, 0.45, 0.52, -3.57, -1.40, -0.63
303, 0.74, 0.45, 0.54, -3.53, -0.98, 0.14
304, 0.75, 0.45, 0.51, -3.86, -2.03, 0.92
305, 0.74, 0.45, 0.51, -4.05, -3.79, 0.69
306, 0.73, 0.46, 0.52, -4.17, -3.33, 0.78
307, 0.73, 0.46, 0.52, -4.72, -2.38, 1.01
308, 0.73, 0.46, 0.52, -4.12, -1.07, 0.96
309, 0.72, 0.46, 0.52, -4.66, 0.00, 0.98
310, 0.72, 0.46, 0.52, -4.08, -0.12, 1.07
311, 0.72, 0.46, 0.53, -3.97, -0.61, 1.02
312, 0.72, 0.46, 0.52, -3.02, -1.15, -0.29
313, 0.73, 0.46, 0.53, -2.21, -0.93, -1.05
314, 0.74, 0.44, 0.54, -1.37, 0.47, -1.13
315, 0.74, 0.43, 0.52, -0.32, 2.03, -1.60
316, 0.74, 0.43, 0.53, 0.08, 2.61, -2.44
317, 0.73, 0.43, 0.52, -0.34, 1.97, -2.18
318, 0.73, 0.43, 0.52, -0.56, 1.44, -2.61
319, 0.73, 0.44, 0.53, -0.47, 3.16, -2.82
320, 0.73, 0.44, 0.53, 0.38, 6.05, -3.42
321, 0.73, 0.46, 0.52, 0.02, 6.72, -4.06
322, 0.73, 0.46, 0.51, -0.53, 5.74, -3.22
323, 0.73, 0.46, 0.53, 0.20, 4.73, -2.98
324, 0.73, 0.47, 0.52, 0.93, 4.79, -3.48
325, 0.74, 0.47, 0.51, 0.75, 3.28, -3.42
326, 0.72, 0.47, 0.51, 1.82, 6.73, -2.70
327, 0.74, 0.47, 0.53, 0.29, 7.66, -1.18
328, 0.73, 0.47, 0.51, -0.21, 7.36, -0.35
329, 0.73, 0.47, 0.52, 0.96, 8.79, 0.27
330, 0.72, 0.48, 0.53, 0.81, 13.60, -0.09
331, 0.74, 0.49, 0.54, -7.73, 11.82, 0.73
332, 0.73, 0.46, 0.52, -3.02, 4.82, 1.27
333, 0.74, 0.46, 0.51, -9.73, -4.67, -0.03
334, 0.73, 0.44, 0.54, -3.74, -8.70, -0.64
335, 0.73, 0.45, 0.53, -5.54, -9.45, -0.37
336, 0.71, 0.44, 0.53, -2.78, -6.73, 0.75
337, 0.72, 0.44, 0.53, 0.27, -0.21, 1.27
338, 0.73, 0.45, 0.54, -0.26, 3.24, 1.13
339, 0.73, 0.45, 0.54, -0.95, 3.91, 1.19
340, 0.73, 0.44, 0.52, -1.36, 1.39, 0.24
341, 0.73, 0.44, 0.52, -0.32, -0.61, -0.52
342, 0.72, 0.45, 0.53, -2.79, -1.94, -1.50
343, 0.72, 0.45, 0.53, -2.82, -5.40, -2.17
344, 0.72, 0.45, 0.53, -1.04, -5.33, -2.66
345, 0.72, 0.45, 0.52, 1.13, -0.29, -2.81
346, 0.72, 0.45, 0.52, 0.64, 2.61, -3.11
347, 0.72, 0.45, 0.51, -1.83, 2.06, -3.28
348, 0.72, 0.45, 0.52, -1.47, -0.37, -3.45
349, 0.73, 0.45, 0.53, -1.53, -3.89, -3.22
350, 0.73, 0.45, 0.53, -0.02, -5.53, -3.13
351, 0.72, 0.45, 0.52, -0.98, -4.64, -3.80
352, 0.72, 0.45, 0.53, -0.89, -2.56, -2.98
353, 0.72, 0.46, 0.53, -0.82, 1.57, -2.26
354, 0.73, 0.45, 0.53, -2.85, 1.50, -1.69
355, 0.73, 0.46, 0.53, -3.33, -1.25, -1.71
356, 0.73, 0.45, 0.54, -3.63, -2.70, -0.72
357, 0.73, 0.46, 0.53, -2.31, -3.13, -0.40
358, 0.73, 0.45, 0.53, -2.87, -3.13, 0.58
359, 0.73, 0.45, 0.53, -3.16, -2.38, 1.31
360, 0.74, 0.46, 0.54, -4.23, -1.30, 1.74
361, 0.74, 0.45, 0.53, -4.05, -2.32, 1.08
362, 0.73, 0.45, 0.53, -3.91, -3.37, 1.34
363, 0.73, 0.45, 0.53, -3.05, -3.05, 1.18
364, 0.72, 0.44, 0.54, -2.96, -1.98, 0.99
365, 0.72, 0.45, 0.53, -3.40, -1.76, 0.40
366, 0.72, 0.44, 0.52, -3.18, -0.43, 0.34
367, 0.73, 0.43, 0.54, -2.84, 2.47, -0.47
368, 0.74, 0.44, 0.53, -4.73, -0.87, -1.36
369, 0.73, 0.44, 0.55, -3.33, -1.65, -1.69
370, 0.74, 0.44, 0.54, -4.89, -3.34, -2.14
371, 0.73, 0.45, 0.54, -3.05, -2.66, -2.70
372, 0.73, 0.45, 0.53, -4.76, -2.32, -2.92
373, 0.71, 0.46, 0.53, -4.52, -2.53, -3.57
374, 0.72, 0.46, 0.53, -4.85, -2.12, -4.31
375, 0.72, 0.45, 0.54, -4.61, -1.16, -3.83
376, 0.72, 0.44, 0.53, -4.53, -0.67, -2.95
377, 0.72, 0.45, 0.52, -3.82, -0.53, -1.80
378, 0.72, 0.45, 0.53, -3.39, -1.04, -1.59
379, 0.73, 0.45, 0.53, -3.95, -1.36, -1.19
380, 0.74, 0.45, 0.53, -3.44, -0.85, -1.24
381, 0.73, 0.45, 0.53, -3.60, 0.00, -1.01
382, 0.74, 0.46, 0.53, -3.95, 0.53, -0.72
383, 0.74, 0.45, 0.53, -4.21, -1.21, -0.63
384, 0.74, 0.45, 0.55, -3.47, -1.51, -0.67
385, 0.74, 0.46, 0.54, -2.95, -1.02, -0.76
386, 0.74, 0.46, 0.52, -2.55, -1.19, -0.84
387, 0.73, 0.45, 0.54, -1.86, -0.63, -0.35
388, 0.73, 0.44, 0.53, -1.91, -0.29, 0.35
389, 0.73, 0.44, 0.52, -2.24, -0.64, 0.38
390, 0.74, 0.44, 0.54, -2.31, -0.55, 0.66
391, 0.72, 0.44, 0.54, -2.63, 0.61, 0.24
392, 0.73, 0.43, 0.52, -3.92, -2.20, -0.09
393, 0.72, 0.43, 0.52, -4.61, -3.98, 0.31
394, 0.71, 0.43, 0.52, -5.59, -3.69, 0.53
395, 0.72, 0.44, 0.53, -6.11, -1.13, 0.47
396, 0.73, 0.44, 0.53, -7.08, -0.78, -0.20
397, 0.73, 0.44, 0.53, -5.82, -1.88, -0.63
398, 0.73, 0.45, 0.52, -5.27, -2.84, -1.01
399, 0.72, 0.44, 0.53, -4.15, -2.75, -0.99
