Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
101, 0.57, 0.44, 0.62, -23.39, 51.82, 74.66
102, 0.55, 0.49, 0.64, -23.27, 30.26, 55.88
103, 0.52, 0.48, 0.68, -19.88, 14.87, 39.47
104, 0.54, 0.45, 0.66, -13.24, 11.56, 27.98
105, 0.53, 0.43, 0.65, -8.61, 9.24, 20.15
106, 0.54, 0.42, 0.64, -8.49, 4.56, 12.67
107, 0.54, 0.42, 0.65, -5.18, 3.74, 8.63
108, 0.55, 0.39, 0.67, -1.63, 6.78, 4.40
109, 0.59, 0.36, 0.68, 0.20, 15.11, 5.71
110, 0.61, 0.34, 0.67, 2.29, 18.40, 7.40
111, 0.64, 0.33, 0.68, 1.98, 16.26, 6.90
112, 0.67, 0.32, 0.68, 1.88, 15.86, 8.55
113, 0.65, 0.34, 0.67, 4.34, 12.21, 5.73
114, 0.60, 0.42, 0.70, 1.89, 7.27, 0.49
115, 0.70, 0.33, 0.66, 4.20, 19.36, 11.36
116, 0.64, 0.38, 0.67, 8.53, 17.79, 3.60
117, 0.64, 0.43, 0.67, 7.39, 1.57, 6.00
118, 0.61, 0.45, 0.70, 4.37, -5.59, 4.23
119, 0.58, 0.45, 0.69, 9.91, -8.38, -4.00
120, 0.56, 0.47, 0.67, 11.97, -10.18, -14.81
121, 0.54, 0.47, 0.67, 15.31, -16.03, -28.79
122, 0.55, 0.47, 0.66, 19.30, -25.63, -42.81
123, 0.57, 0.46, 0.70, 20.29, -29.27, -48.00
124, 0.66, 0.36, 0.72, 14.89, -10.26, -25.88
125, 0.66, 0.38, 0.68, 14.17, -5.86, -16.89
126, 0.64, 0.43, 0.67, 9.76, -17.18, -20.32
127, 0.60, 0.48, 0.68, 12.09, -29.30, -33.39
128, 0.56, 0.52, 0.65, 17.86, -39.66, -52.43
129, 0.52, 0.53, 0.64, 20.50, -48.41, -70.40
130, 0.59, 0.51, 0.67, 16.85, -42.63, -70.73
131, 0.75, 0.35, 0.71, 8.08, -8.40, -31.77
132, 0.77, 0.33, 0.66, 4.98, 10.34, -0.29
133, 0.74, 0.38, 0.65, -2.87, 5.34, 9.37
134, 0.68, 0.42, 0.64, -3.47, -0.99, 5.36
135, 0.66, 0.45, 0.64, 0.75, -3.15, -0.27
136, 0.63, 0.46, 0.65, -0.37, -4.15, -2.38
137, 0.63, 0.43, 0.66, -1.76, -5.13, 3.53
138, 0.62, 0.45, 0.66, -3.24, -2.09, 10.31
139, 0.62, 0.45, 0.66, -6.05, 8.44, 16.40
140, 0.62, 0.41, 0.66, -6.32, 18.44, 19.44
141, 0.62, 0.44, 0.64, -5.94, 19.25, 17.07
142, 0.62, 0.45, 0.65, -6.18, 13.54, 15.89
143, 0.61, 0.46, 0.65, -6.21, 4.31, 14.00
144, 0.60, 0.47, 0.64, -7.11, -1.10, 12.14
145, 0.61, 0.44, 0.65, -8.31, 1.51, 13.83
146, 0.61, 0.47, 0.65, -9.42, 5.85, 12.89
147, 0.59, 0.45, 0.67, -10.24, 6.41, 7.47
148, 0.58, 0.41, 0.68, -8.95, 5.77, 1.83
149, 0.59, 0.41, 0.67, -5.66, 4.17, -3.80
150, 0.57, 0.44, 0.64, -2.75, 2.70, -9.89
151, 0.59, 0.46, 0.61, 3.19, 0.20, -14.08
152, 0.57, 0.46, 0.65, 6.50, -6.09, -16.82
153, 0.56, 0.45, 0.65, 3.94, -11.89, -18.24
154, 0.62, 0.43, 0.67, 5.08, -5.79, -20.40
155, 0.62, 0.43, 0.68, 5.56, -5.04, -24.87
156, 0.59, 0.43, 0.68, 1.76, -10.53, -27.54
157, 0.64, 0.40, 0.70, 0.40, -4.38, -20.76
158, 0.68, 0.41, 0.66, 1.07, 8.08, -8.84
159, 0.68, 0.44, 0.63, 1.45, 15.86, 0.03
160, 0.66, 0.46, 0.64, -1.88, 10.29, 3.66
161, 0.65, 0.46, 0.64, -1.30, 3.48, 5.76
162, 0.65, 0.46, 0.64, 1.51, 4.11, 5.82
163, 0.64, 0.47, 0.63, 0.53, 4.26, 7.13
164, 0.64, 0.48, 0.64, -1.24, -0.44, 8.21
165, 0.61, 0.47, 0.64, -0.17, -3.65, 9.45
166, 0.61, 0.47, 0.66, -1.94, -3.83, 12.89
167, 0.62, 0.46, 0.65, -3.22, 0.08, 16.53
168, 0.61, 0.46, 0.64, -2.67, 4.17, 20.52
169, 0.62, 0.50, 0.63, -4.14, 1.68, 20.90
170, 0.64, 0.50, 0.62, -3.98, -3.95, 22.63
171, 0.61, 0.51, 0.63, -5.98, -9.36, 22.11
172, 0.58, 0.50, 0.67, -8.53, -13.28, 19.16
173, 0.57, 0.48, 0.64, -8.21, -14.99, 12.03
174, 0.56, 0.45, 0.65, -9.68, -13.65, 4.85
175, 0.59, 0.41, 0.66, -9.44, -7.19, 1.45
176, 0.60, 0.39, 0.65, -9.66, -2.00, -1.42
177, 0.63, 0.39, 0.66, -11.85, 1.76, -2.12
178, 0.66, 0.38, 0.68, -13.74, 5.53, 3.28
179, 0.67, 0.39, 0.67, -11.95, 8.56, 6.44
180, 0.67, 0.38, 0.68, -9.76, 9.15, 8.81
181, 0.65, 0.39, 0.66, -8.89, 7.24, 7.34
182, 0.63, 0.38, 0.63, -10.37, 6.15, 6.38
183, 0.62, 0.37, 0.65, -11.08, 6.05, 6.32
184, 0.60, 0.40, 0.65, -10.87, 7.30, 3.59
185, 0.60, 0.42, 0.66, -11.18, 8.61, 2.85
186, 0.61, 0.41, 0.65, -10.09, 9.65, 2.87
187, 0.62, 0.41, 0.66, -9.33, 9.50, 4.09
188, 0.63, 0.40, 0.66, -9.10, 7.31, 2.23
189, 0.64, 0.40, 0.65, -9.22, 4.78, 2.61
190, 0.63, 0.37, 0.69, -5.18, 0.21, -1.25
191, 0.61, 0.43, 0.65, -5.15, -5.76, -10.21
192, 0.63, 0.39, 0.68, -4.14, -3.42, -9.01
193, 0.63, 0.39, 0.65, -3.68, -2.81, -8.67
194, 0.63, 0.40, 0.66, -5.86, -3.33, -7.25
195, 0.63, 0.41, 0.67, -5.94, -3.22, -6.64
196, 0.62, 0.41, 0.67, -5.48, -1.18, -6.81
197, 0.62, 0.42, 0.67, -4.89, 1.60, -7.08
198, 0.63, 0.41, 0.68, -3.91, 3.39, -7.02
199, 0.62, 0.41, 0.66, -2.70, 1.62, -7.60
200, 0.62, 0.41, 0.66, -2.70, -0.63, -7.79
201, 0.63, 0.41, 0.65, -2.87, -0.99, -6.52
202, 0.63, 0.42, 0.66, -2.34, -0.79, -6.14
203, 0.63, 0.41, 0.68, -2.08, -1.08, -5.82
204, 0.63, 0.42, 0.66, -1.30, -1.89, -5.88
205, 0.63, 0.42, 0.66, -2.12, -2.92, -5.79
206, 0.64, 0.41, 0.66, -2.47, -2.35, -4.99
207, 0.63, 0.41, 0.68, -2.11, -1.56, -4.44
208, 0.63, 0.40, 0.67, -1.56, -1.42, -4.24
209, 0.63, 0.40, 0.66, -1.56, -1.86, -3.65
210, 0.63, 0.40, 0.67, -1.80, -0.85, -3.36
211, 0.63, 0.40, 0.66, -1.86, 0.20, -2.96
212, 0.63, 0.41, 0.66, -1.36, 1.53, -2.95
213, 0.62, 0.41, 0.67, -0.85, 2.46, -2.69
214, 0.62, 0.42, 0.67, -0.81, 2.32, -2.20
215, 0.62, 0.42, 0.67, -1.10, 1.48, -2.81
216, 0.61, 0.43, 0.66, -1.11, 2.14, -2.76
217, 0.62, 0.43, 0.66, -1.53, 2.76, -2.90
218, 0.62, 0.43, 0.66, -1.95, 4.96, -2.44
219, 0.62, 0.42, 0.67, -2.93, 4.12, -2.09
220, 0.62, 0.42, 0.66, -2.92, 0.82, -2.03
221, 0.61, 0.42, 0.68, -1.24, 1.07, -2.26
222, 0.62, 0.40, 0.66, -2.11, -2.23, -2.21
223, 0.61, 0.40, 0.66, -2.35, -4.08, -2.70
224, 0.61, 0.40, 0.67, -1.47, -1.30, -1.39
225, 0.62, 0.40, 0.66, -1.83, 1.83, 0.09
226, 0.62, 0.41, 0.66, -2.89, 3.39, 0.69
227, 0.62, 0.41, 0.66, -3.86, 3.28, 0.53
228, 0.63, 0.42, 0.66, -4.23, 1.16, -0.31
229, 0.63, 0.43, 0.67, -4.50, -1.04, -1.68
230, 0.63, 0.42, 0.67, -4.18, -1.60, -2.18
231, 0.63, 0.43, 0.66, -4.17, -1.85, -2.70
232, 0.63, 0.41, 0.67, -4.40, -2.14, -3.10
233, 0.63, 0.42, 0.66, -4.26, -2.40, -4.05
234, 0.63, 0.42, 0.66, -4.05, -2.26, -3.95
235, 0.63, 0.41, 0.67, -3.95, -1.36, -3.89
236, 0.62, 0.40, 0.67, -3.13, 0.38, -2.69
237, 0.62, 0.41, 0.66, -3.04, 1.59, -2.12
238, 0.63, 0.41, 0.68, -2.46, 2.87, -1.02
239, 0.63, 0.41, 0.66, -2.82, 3.59, -0.61
240, 0.63, 0.42, 0.66, -3.04, 2.90, -0.64
241, 0.63, 0.43, 0.67, -2.72, 1.42, -0.38
242, 0.62, 0.42, 0.67, -2.26, 0.53, -0.12
243, 0.61, 0.42, 0.67, -2.17, 0.61, -0.60
244, 0.61, 0.42, 0.67, -2.70, 0.79, -0.90
245, 0.61, 0.42, 0.67, -2.70, -0.26, -1.37
246, 0.61, 0.42, 0.68, -2.63, -1.07, -1.92
247, 0.61, 0.40, 0.67, -2.64, -2.26, -2.06
248, 0.60, 0.41, 0.66, -1.50, -2.84, -2.32
249, 0.60, 0.41, 0.66, -1.60, -2.50, -1.97
250, 0.60, 0.41, 0.67, -0.72, -1.31, -1.57
251, 0.61, 0.42, 0.66, -0.11, -0.37, -1.92
252, 0.61, 0.42, 0.67, 0.18, 0.70, -2.37
253, 0.61, 0.42, 0.67, 0.79, 0.98, -2.56
254, 0.61, 0.43, 0.66, 1.07, 1.42, -2.18
255, 0.61, 0.42, 0.66, 2.12, 1.37, -2.43
256, 0.61, 0.42, 0.67, 2.56, 1.59, -2.40
257, 0.60, 0.43, 0.67, 3.11, 2.82, -2.69
258, 0.61, 0.42, 0.66, 2.53, 3.73, -2.69
259, 0.61, 0.42, 0.67, 1.62, 3.68, -2.60
260, 0.61, 0.42, 0.67, 1.11, 3.42, -2.23
261, 0.61, 0.43, 0.67, 0.24, 2.05, -2.32
262, 0.61, 0.43, 0.68, -0.69, 0.35, -2.03
263, 0.61, 0.43, 0.67, -0.93, -1.24, -1.45
264, 0.61, 0.43, 0.68, -1.31, -1.44, -1.19
265, 0.61, 0.42, 0.67, -1.30, -1.10, -0.37
266, 0.61, 0.42, 0.66, -1.98, -0.84, 0.44
267, 0.61, 0.43, 0.67, -2.29, -0.70, 1.30
268, 0.62, 0.42, 0.67, -2.98, -0.27, 1.77
269, 0.63, 0.42, 0.67, -2.56, -0.12, 1.80
270, 0.63, 0.42, 0.68, -2.34, -1.02, 0.96
271, 0.62, 0.42, 0.66, -1.80, -2.47, 0.44
272, 0.61, 0.41, 0.67, -1.77, -4.27, 0.14
273, 0.61, 0.41, 0.68, -2.35, -4.15, 0.49
274, 0.61, 0.41, 0.68, -2.61, -1.91, 0.82
275, 0.62, 0.41, 0.66, -3.94, -0.99, 0.63
276, 0.62, 0.41, 0.67, -4.52, -0.49, 0.35
277, 0.63, 0.42, 0.66, -5.74, -1.18, -0.53
278, 0.62, 0.42, 0.66, -6.06, -2.61, -1.65
279, 0.63, 0.42, 0.67, -5.76, -2.69, -2.96
280, 0.62, 0.41, 0.66, -5.33, -2.72, -3.28
281, 0.63, 0.42, 0.66, -5.11, -2.79, -3.28
282, 0.62, 0.42, 0.66, -4.92, -2.60, -3.33
283, 0.62, 0.41, 0.67, -4.32, -1.24, -3.36
284, 0.63, 0.42, 0.66, -3.66, 0.96, -3.15
285, 0.63, 0.42, 0.66, -2.82, 2.76, -2.79
286, 0.62, 0.43, 0.66, -3.19, 2.35, -3.11
287, 0.62, 0.42, 0.66, -3.05, 0.92, -2.29
288, 0.62, 0.41, 0.67, -2.69, 0.09, -2.53
289, 0.62, 0.42, 0.66, -3.02, -0.61, -2.35
290, 0.62, 0.42, 0.66, -3.04, -0.26, -1.95
291, 0.62, 0.42, 0.67, -3.39, -0.60, -1.59
292, 0.63, 0.42, 0.66, -3.51, -0.93, -0.92
293, 0.62, 0.43, 0.67, -3.25, -1.60, -0.92
294, 0.61, 0.43, 0.67, -3.15, -2.23, -1.11
295, 0.61, 0.42, 0.66, -2.26, -1.71, -0.58
296, 0.61, 0.42, 0.67, -1.85, -1.91, -0.37
297, 0.61, 0.42, 0.67, -1.73, -1.79, -0.03
298, 0.61, 0.42, 0.66, -1.19, -0.89, -0.14
299, 0.61, 0.42, 0.66, -1.04, -0.12, 0.11
300, 0.61, 0.42, 0.67, -0.38, 1.07, 0.17
301, 0.62, 0.42, 0.67, 0.35, 2.52, 0.17
302, 0.62, 0.42, 0.66, 0.14, 2.70, 0.31
303, 0.61, 0.42, 0.66, 0.12, 1.54, 0.24
304, 0.61, 0.42, 0.68, 0.12, 0.96, -0.14
305, 0.61, 0.42, 0.67, 1.01, 0.58, -1.01
306, 0.61, 0.42, 0.68, 0.95, 0.99, -0.78
307, 0.61, 0.42, 0.67, 0.61, 1.39, -0.87
308, 0.61, 0.42, 0.67, -0.05, 1.62, -0.75
309, 0.61, 0.42, 0.67, 0.49, 1.54, -1.69
310, 0.61, 0.43, 0.67, 0.17, 1.39, -1.82
311, 0.60, 0.42, 0.67, -1.08, 0.43, -1.63
312, 0.61, 0.42, 0.67, -1.66, 0.44, -1.40
313, 0.61, 0.42, 0.68, -2.40, 0.15, -0.98
314, 0.61, 0.42, 0.67, -2.53, 0.63, -0.52
315, 0.61, 0.42, 0.68, -2.58, 0.90, -0.31
316, 0.63, 0.41, 0.67, -2.56, 0.79, 0.18
317, 0.62, 0.42, 0.68, -2.53, 0.14, 0.53
318, 0.62, 0.42, 0.67, -2.89, -1.33, 0.31
319, 0.62, 0.43, 0.68, -2.81, -2.14, 0.41
320, 0.62, 0.43, 0.67, -3.16, -1.82, 0.56
321, 0.62, 0.42, 0.67, -3.74, -1.88, 0.60
322, 0.61, 0.42, 0.67, -3.11, -1.42, 0.78
323, 0.61, 0.41, 0.67, -2.26, -0.08, 1.36
324, 0.62, 0.41, 0.66, -1.40, 0.52, 1.22
325, 0.63, 0.41, 0.67, -1.05, 0.49, 0.72
326, 0.62, 0.42, 0.67, -1.48, -0.93, -0.37
327, 0.62, 0.42, 0.67, -1.40, -1.27, -0.24
328, 0.61, 0.42, 0.68, -1.05, -1.34, -0.38
329, 0.61, 0.42, 0.67, -0.84, -1.02, -0.32
330, 0.61, 0.42, 0.68, -1.21, -1.30, -0.52
331, 0.62, 0.41, 0.66, -1.44, -1.36, -0.76
332, 0.61, 0.41, 0.67, -1.21, -0.20, -1.04
333, 0.62, 0.42, 0.67, -1.95, 0.38, -0.87
334, 0.62, 0.41, 0.66, -2.29, 0.08, -0.21
335, 0.62, 0.41, 0.66, -2.47, -0.81, -0.34
336, 0.63, 0.42, 0.65, -2.47, -1.65, -0.60
337, 0.62, 0.42, 0.67, -2.41, -1.47, -0.95
338, 0.62, 0.42, 0.66, -2.55, -1.42, -0.87
339, 0.62, 0.41, 0.67, -1.54, -0.52, -1.07
340, 0.62, 0.41, 0.67, -1.77, -0.46, -0.96
341, 0.62, 0.41, 0.67, -1.71, 0.40, -0.67
342, 0.61, 0.42, 0.67, -1.86, 0.89, -0.82
343, 0.62, 0.42, 0.67, -1.62, 0.95, -0.87
344, 0.62, 0.42, 0.66, -1.07, 1.30, -0.73
345, 0.62, 0.42, 0.66, -1.33, 1.36, -0.84
346, 0.62, 0.42, 0.67, -1.57, 1.15, -0.43
347, 0.62, 0.42, 0.67, -1.65, 0.64, -0.47
348, 0.62, 0.42, 0.66, -2.09, 0.31, -0.31
349, 0.62, 0.42, 0.66, -1.98, 0.00, -0.23
350, 0.61, 0.42, 0.68, -1.97, -0.66, -0.31
351, 0.62, 0.42, 0.67, -2.17, -1.68, -0.31
352, 0.62, 0.42, 0.67, -1.97, -1.68, -0.92
353, 0.62, 0.42, 0.67, -1.74, -0.43, -0.85
354, 0.62, 0.41, 0.67, -1.48, 0.58, -0.76
355, 0.62, 0.42, 0.67, -0.95, 0.92, -1.10
356, 0.62, 0.42, 0.67, -0.82, 0.37, -1.27
357, 0.62, 0.42, 0.67, -0.92, -1.71, -2.00
358, 0.62, 0.42, 0.66, -0.73, -2.18, -2.24
359, 0.61, 0.42, 0.67, -0.69, -0.67, -2.26
360, 0.61, 0.43, 0.67, -1.47, 1.24, -2.32
361, 0.62, 0.41, 0.66, -2.46, 1.83, -2.12
362, 0.62, 0.42, 0.67, -2.41, 1.57, -1.77
363, 0.62, 0.42, 0.67, -2.35, 0.05, -2.47
364, 0.62, 0.42, 0.67, -2.24, -1.73, -2.43
365, 0.61, 0.42, 0.67, -1.63, -2.34, -2.44
366, 0.61, 0.42, 0.67, -1.59, -2.34, -2.03
367, 0.62, 0.42, 0.67, -1.56, -1.34, -1.80
368, 0.62, 0.42, 0.67, -1.36, 0.15, -1.48
369, 0.62, 0.42, 0.66, -1.59, 0.79, -1.16
370, 0.62, 0.42, 0.67, -1.53, 0.78, -0.61
371, 0.62, 0.42, 0.67, -1.21, 0.17, -0.49
372, 0.61, 0.42, 0.67, -1.48, -0.41, -0.79
373, 0.62, 0.42, 0.66, -1.53, -0.47, -0.81
374, 0.61, 0.42, 0.66, -1.42, -0.40, -1.19
375, 0.62, 0.42, 0.66, -1.89, -0.63, -0.52
376, 0.62, 0.41, 0.67, -1.80, -0.53, -0.66
377, 0.62, 0.42, 0.67, -2.26, -0.96, -0.79
378, 0.62, 0.42, 0.66, -2.47, -1.45, -0.82
379, 0.61, 0.42, 0.66, -2.24, -1.31, -0.41
380, 0.61, 0.42, 0.66, -1.57, -0.70, -0.53
381, 0.62, 0.43, 0.66, -1.53, -0.63, -0.73
382, 0.62, 0.42, 0.66, -1.63, -0.90, -0.64
383, 0.62, 0.42, 0.67, -1.65, -1.31, -0.89
384, 0.62, 0.42, 0.67, -1.05, -0.43, -0.61
385, 0.62, 0.43, 0.66, -0.76, 0.23, -0.63
386, 0.62, 0.43, 0.67, -0.75, 1.28, -0.70
387, 0.62, 0.42, 0.67, -0.93, 0.96, -0.50
388, 0.62, 0.42, 0.67, -0.50, 0.81, -0.66
389, 0.62, 0.42, 0.67, -0.85, -0.12, -0.69
390, 0.62, 0.43, 0.66, -0.89, -0.53, -1.16
391, 0.62, 0.42, 0.66, -1.22, -0.96, -1.18
392, 0.61, 0.42, 0.66, -1.47, -1.82, -1.34
393, 0.61, 0.43, 0.66, -1.95, -2.81, -1.42
394, 0.61, 0.41, 0.67, -1.71, -1.63, -1.05
395, 0.62, 0.42, 0.66, -2.20, -0.35, -0.67
396, 0.62, 0.42, 0.67, -2.49, -0.44, -0.32
397, 0.62, 0.41, 0.67, -2.87, -1.11, -0.34
398, 0.62, 0.42, 0.66, -2.44, -2.18, -0.26
399, 0.63, 0.42, 0.66, -2.56, -2.32, -0.14
