Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
101, 0.40, 0.83, 0.39, 2.21, 24.41, 10.53
102, 0.38, 0.84, 0.51, 6.35, 16.69, 16.41
103, 0.41, 0.84, 0.46, 4.05, 9.18, 20.47
104, 0.42, 0.83, 0.46, -0.66, 5.77, 22.44
105, 0.39, 0.84, 0.48, 0.66, 5.19, 24.27
106, 0.39, 0.83, 0.46, -1.73, 0.11, 23.98
107, 0.36, 0.83, 0.46, -4.06, -1.47, 22.17
108, 0.36, 0.82, 0.47, -5.33, 0.40, 18.70
109, 0.36, 0.81, 0.47, -6.78, 1.42, 14.93
110, 0.33, 0.82, 0.48, -8.14, -1.86, 10.40
111, 0.31, 0.78, 0.43, -6.82, -1.82, 4.67
112, 0.32, 0.78, 0.41, -4.76, -4.61, -1.66
113, 0.35, 0.81, 0.43, -3.86, -5.83, -5.21
114, 0.35, 0.82, 0.45, -4.82, -9.34, -5.28
115, 0.35, 0.81, 0.45, -4.67, -12.00, -3.60
116, 0.34, 0.80, 0.43, -3.44, -13.01, -2.11
117, 0.32, 0.82, 0.47, -6.32, -15.05, 1.66
118, 0.39, 0.77, 0.42, -2.75, -11.34, -0.20
119, 0.33, 0.78, 0.43, -3.19, -9.18, 1.57
120, 0.29, 0.77, 0.44, -3.57, -5.45, 1.05
121, 0.28, 0.76, 0.42, -4.15, -2.60, 0.02
122, 0.29, 0.77, 0.42, -4.44, -0.14, -0.76
123, 0.30, 0.77, 0.44, -4.64, 2.09, -0.38
124, 0.31, 0.77, 0.43, -4.78, 5.10, -0.78
125, 0.33, 0.78, 0.43, -5.39, 7.51, -0.26
126, 0.35, 0.78, 0.43, -6.09, 8.67, 0.69
127, 0.38, 0.80, 0.44, -7.33, 9.15, 1.53
128, 0.39, 0.78, 0.44, -8.09, 9.88, 2.89
129, 0.39, 0.79, 0.43, -8.23, 11.50, 4.03
130, 0.44, 0.80, 0.44, -16.85, 18.58, 12.58
131, 0.40, 0.79, 0.40, -6.49, 12.05, 4.06
132, 0.39, 0.79, 0.44, -6.82, 10.84, 4.32
133, 0.40, 0.81, 0.46, -6.81, 10.99, 4.32
134, 0.40, 0.81, 0.45, -7.51, 10.49, 4.35
135, 0.39, 0.81, 0.46, -7.51, 8.89, 4.56
136, 0.39, 0.79, 0.46, -7.30, 8.09, 4.26
137, 0.39, 0.79, 0.45, -6.99, 6.56, 4.00
138, 0.39, 0.79, 0.45, -6.20, 6.75, 3.89
139, 0.37, 0.78, 0.46, -6.11, 4.87, 3.86
140, 0.37, 0.77, 0.45, -4.98, 4.11, 3.91
141, 0.36, 0.77, 0.46, -4.50, 3.33, 4.09
142, 0.37, 0.78, 0.47, -4.34, 2.03, 4.41
143, 0.37, 0.78, 0.46, -4.06, 2.47, 4.27
144, 0.37, 0.78, 0.46, -3.56, 2.26, 4.52
145, 0.38, 0.79, 0.46, -3.48, 2.23, 4.53
146, 0.37, 0.78, 0.47, -3.37, 2.37, 4.55
147, 0.36, 0.78, 0.46, -3.07, 2.69, 3.83
148, 0.38, 0.77, 0.46, -2.64, 2.66, 3.27
149, 0.37, 0.78, 0.46, -2.79, 2.17, 3.08
150, 0.38, 0.77, 0.46, -2.81, 1.94, 2.31
151, 0.37, 0.77, 0.46, -3.05, 1.77, 1.59
152, 0.38, 0.76, 0.46, -2.90, 1.94, 1.07
153, 0.38, 0.76, 0.46, -2.72, 1.97, 1.60
154, 0.39, 0.77, 0.47, -3.59, 2.02, 2.29
155, 0.38, 0.76, 0.46, -2.56, 2.53, 1.74
156, 0.38, 0.77, 0.47, -2.24, 2.06, 2.17
157, 0.38, 0.78, 0.48, -2.98, 2.00, 2.52
158, 0.38, 0.78, 0.45, -3.76, 1.56, 2.67
159, 0.37, 0.78, 0.46, -3.42, 1.77, 2.38
160, 0.38, 0.77, 0.46, -3.02, 1.63, 2.00
161, 0.37, 0.77, 0.46, -2.40, 1.34, 1.27
162, 0.36, 0.77, 0.45, -2.44, 1.36, 0.34
163, 0.37, 0.77, 0.46, -2.18, 1.48, -0.63
164, 0.37, 0.78, 0.48, -2.27, 1.05, -0.58
165, 0.37, 0.77, 0.47, -1.66, 0.53, -0.02
166, 0.38, 0.78, 0.47, -1.97, -0.18, 0.32
167, 0.38, 0.78, 0.48, -2.20, -0.67, 1.15
168, 0.38, 0.77, 0.47, -2.32, -0.78, 1.37
169, 0.37, 0.78, 0.46, -2.08, -0.47, 2.08
170, 0.37, 0.77, 0.47, -2.17, -0.53, 1.66
171, 0.37, 0.77, 0.47, -1.74, 0.05, 0.76
172, 0.38, 0.76, 0.46, -1.40, 0.49, 0.56
173, 0.38, 0.76, 0.47, -0.95, 0.27, 0.69
174, 0.38, 0.77, 0.47, -0.60, 0.38, 0.61
175, 0.39, 0.77, 0.47, -0.55, 0.61, 0.60
176, 0.38, 0.77, 0.46, -0.98, 0.55, 0.75
177, 0.38, 0.78, 0.46, -0.95, 0.56, 0.66
178, 0.39, 0.78, 0.47, -1.01, 0.43, 0.52
179, 0.38, 0.78, 0.47, -1.16, 0.06, 0.27
180, 0.38, 0.78, 0.47, -1.56, -0.43, 0.61
181, 0.38, 0.78, 0.46, -1.95, -1.16, 1.04
182, 0.38, 0.78, 0.47, -1.97, -1.25, 1.05
183, 0.38, 0.78, 0.46, -2.03, -0.70, 0.98
184, 0.37, 0.77, 0.46, -2.15, -0.11, 0.98
185, 0.36, 0.77, 0.46, -2.26, -0.23, 0.53
186, 0.37, 0.77, 0.46, -1.97, -0.44, -0.35
187, 0.37, 0.77, 0.46, -1.74, -0.61, -0.06
188, 0.37, 0.77, 0.46, -1.42, -0.34, -0.35
189, 0.37, 0.77, 0.46, -2.26, -1.31, 0.40
190, 0.37, 0.77, 0.47, -1.83, -0.73, -0.49
191, 0.38, 0.77, 0.47, -1.98, -0.75, -0.15
192, 0.38, 0.77, 0.46, -1.88, -0.46, -0.12
193, 0.39, 0.77, 0.46, -1.98, -0.43, 0.43
194, 0.39, 0.77, 0.46, -1.66, 0.26, 0.49
195, 0.39, 0.77, 0.46, -1.53, 0.34, 0.72
196, 0.39, 0.77, 0.47, -1.31, 0.55, 1.18
197, 0.38, 0.78, 0.47, -1.34, 0.38, 1.04
198, 0.37, 0.78, 0.47, -1.47, 0.85, 0.20
199, 0.38, 0.77, 0.46, -1.88, 0.40, -0.24
