Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
53, 0.70, 0.47, 0.51, 6.81, -44.73, -90.27
54, 0.67, 0.52, 0.50, 6.96, -48.32, -90.84
55, 0.69, 0.55, 0.48, 9.65, -45.15, -92.29
56, 0.75, 0.55, 0.47, 13.31, -36.81, -84.32
57, 0.77, 0.50, 0.49, 16.50, -32.75, -75.54
58, 0.76, 0.55, 0.46, 12.79, -31.19, -66.15
59, 0.73, 0.56, 0.49, 6.52, -26.87, -55.31
60, 0.72, 0.58, 0.52, 8.08, -19.30, -44.34
61, 0.68, 0.58, 0.49, 8.81, -13.24, -33.65
62, 0.65, 0.63, 0.47, 2.50, -12.43, -31.19
63, 0.66, 0.60, 0.49, -0.69, -10.56, -25.15
64, 0.63, 0.61, 0.50, -0.05, -10.29, -21.88
65, 0.65, 0.60, 0.47, -0.98, -11.63, -17.88
66, 0.65, 0.60, 0.49, -1.85, -10.24, -15.10
67, 0.65, 0.59, 0.49, -1.27, -6.66, -11.54
68, 0.61, 0.62, 0.48, -1.07, -5.42, -14.64
69, 0.63, 0.59, 0.48, -0.98, -2.29, -11.53
70, 0.64, 0.59, 0.48, 0.21, 2.14, -9.48
71, 0.64, 0.60, 0.49, 1.11, 4.92, -7.71
72, 0.65, 0.60, 0.48, 0.06, 7.08, -3.25
73, 0.66, 0.61, 0.49, -0.78, 8.98, 3.27
74, 0.67, 0.60, 0.50, -0.34, 9.15, 8.05
75, 0.66, 0.59, 0.49, 0.17, 9.19, 10.73
76, 0.66, 0.59, 0.47, 0.73, 10.43, 14.32
77, 0.65, 0.59, 0.46, 1.71, 11.74, 15.77
78, 0.64, 0.59, 0.47, 2.47, 12.72, 16.05
79, 0.63, 0.61, 0.47, 3.27, 12.17, 16.76
80, 0.65, 0.59, 0.47, 3.85, 12.37, 19.42
81, 0.64, 0.60, 0.47, 3.88, 12.47, 20.67
82, 0.65, 0.59, 0.47, 4.78, 14.69, 22.32
83, 0.66, 0.58, 0.48, 5.02, 17.02, 24.40
84, 0.66, 0.58, 0.47, 4.29, 17.40, 26.31
85, 0.65, 0.59, 0.48, 3.50, 17.62, 29.76
86, 0.67, 0.57, 0.48, 3.73, 20.26, 36.92
87, 0.69, 0.57, 0.49, 3.25, 22.03, 42.96
88, 0.69, 0.57, 0.47, 2.99, 24.79, 50.40
89, 0.70, 0.57, 0.47, 2.06, 26.69, 58.78
90, 0.71, 0.57, 0.47, 2.20, 27.18, 64.08
91, 0.71, 0.56, 0.49, 0.78, 27.97, 69.19
92, 0.71, 0.54, 0.50, -0.15, 27.13, 73.25
93, 0.69, 0.55, 0.51, -0.18, 24.56, 71.91
94, 0.68, 0.55, 0.51, 0.03, 22.64, 68.87
95, 0.66, 0.54, 0.52, 0.03, 20.96, 65.45
96, 0.67, 0.53, 0.51, -1.27, 22.23, 65.44
97, 0.70, 0.50, 0.52, -0.35, 26.61, 68.38
98, 0.71, 0.48, 0.52, -1.04, 27.89, 71.05
99, 0.69, 0.49, 0.53, -1.11, 25.04, 67.97
100, 0.67, 0.49, 0.53, -0.35, 23.40, 63.83
101, 0.70, 0.47, 0.56, 2.12, 26.34, 66.20
102, 0.70, 0.45, 0.55, 4.92, 31.37, 69.69
103, 0.67, 0.47, 0.54, 6.06, 33.36, 66.23
104, 0.70, 0.46, 0.55, 4.82, 37.25, 66.08
105, 0.69, 0.48, 0.53, 4.27, 40.95, 64.46
106, 0.68, 0.45, 0.54, 3.68, 38.78, 57.95
107, 0.69, 0.50, 0.53, 0.82, 30.95, 47.83
108, 0.69, 0.45, 0.57, 0.50, 27.56, 43.34
109, 0.69, 0.47, 0.53, 0.60, 24.78, 38.98
110, 0.71, 0.43, 0.55, -1.15, 24.14, 36.76
111, 0.71, 0.42, 0.56, -1.44, 23.47, 34.89
112, 0.73, 0.40, 0.57, -1.91, 21.71, 34.00
113, 0.72, 0.41, 0.57, -2.09, 16.81, 28.96
114, 0.69, 0.42, 0.57, -2.70, 10.11, 21.88
115, 0.69, 0.45, 0.56, -3.57, 4.37, 13.39
116, 0.69, 0.44, 0.56, -2.95, 2.12, 10.90
117, 0.70, 0.43, 0.58, -2.72, 0.67, 9.62
118, 0.73, 0.42, 0.58, -1.57, -0.12, 9.66
119, 0.73, 0.41, 0.58, -1.97, -3.60, 9.04
120, 0.74, 0.41, 0.58, -1.57, -8.55, 5.57
121, 0.74, 0.45, 0.57, -4.60, -15.02, 0.20
122, 0.71, 0.49, 0.58, -10.44, -22.02, -4.67
123, 0.68, 0.46, 0.58, -17.04, -22.55, -3.50
124, 0.68, 0.40, 0.59, -14.98, -15.80, 0.92
125, 0.67, 0.35, 0.54, -8.35, -8.38, 1.01
126, 0.69, 0.37, 0.50, -4.67, -5.39, -2.95
127, 0.71, 0.42, 0.52, -6.79, -7.16, -7.08
128, 0.72, 0.43, 0.55, -10.27, -8.06, -6.18
129, 0.71, 0.43, 0.57, -13.54, -6.81, -3.92
130, 0.70, 0.42, 0.55, -11.30, -7.36, -6.75
131, 0.68, 0.42, 0.56, -10.21, -6.98, -11.08
132, 0.69, 0.42, 0.55, -10.24, -7.25, -15.59
133, 0.67, 0.46, 0.54, -12.11, -7.68, -23.08
134, 0.69, 0.43, 0.56, -12.47, -6.70, -27.73
135, 0.70, 0.43, 0.58, -11.66, -6.09, -33.21
136, 0.70, 0.42, 0.56, -11.59, -6.69, -35.97
137, 0.72, 0.40, 0.56, -11.79, -6.82, -36.90
138, 0.74, 0.38, 0.55, -10.06, -6.06, -37.24
139, 0.75, 0.37, 0.55, -9.22, -7.39, -39.31
140, 0.74, 0.38, 0.56, -9.54, -10.61, -45.62
141, 0.75, 0.39, 0.57, -10.41, -12.21, -46.56
142, 0.74, 0.37, 0.58, -8.61, -7.27, -42.87
143, 0.77, 0.35, 0.57, -5.24, 0.78, -36.52
144, 0.80, 0.35, 0.56, -2.78, 9.19, -29.91
145, 0.81, 0.36, 0.55, -2.67, 12.29, -24.64
146, 0.77, 0.42, 0.55, -7.85, 10.26, -23.33
147, 0.75, 0.43, 0.55, -7.57, 8.46, -20.38
148, 0.74, 0.44, 0.58, -7.53, 7.92, -18.53
149, 0.71, 0.44, 0.58, -4.69, 5.53, -15.82
150, 0.72, 0.43, 0.57, -5.60, 1.19, -10.99
151, 0.72, 0.44, 0.58, -4.73, -1.05, -4.50
152, 0.71, 0.43, 0.57, -3.74, 0.72, -1.86
153, 0.72, 0.43, 0.55, -2.08, 5.71, -0.43
154, 0.72, 0.42, 0.57, -0.58, 11.10, 3.56
155, 0.73, 0.43, 0.56, 1.33, 12.50, 4.58
156, 0.73, 0.43, 0.55, 1.47, 8.87, 4.53
157, 0.72, 0.44, 0.57, 1.08, 4.12, 4.67
158, 0.70, 0.46, 0.56, 0.75, -0.52, 3.15
159, 0.70, 0.45, 0.57, 0.40, -2.56, 2.18
160, 0.69, 0.46, 0.57, -0.02, -4.73, 0.09
161, 0.68, 0.45, 0.56, -0.50, -3.74, 0.06
162, 0.69, 0.42, 0.57, 1.13, -0.69, 2.11
163, 0.69, 0.43, 0.56, 2.00, 1.50, 3.02
164, 0.70, 0.44, 0.56, 2.14, 2.27, 2.53
165, 0.71, 0.44, 0.57, 2.90, 1.33, 2.75
166, 0.70, 0.44, 0.56, 4.46, 0.55, 3.24
167, 0.71, 0.44, 0.56, 5.48, -0.67, 3.83
168, 0.72, 0.44, 0.56, 5.10, -1.04, 6.12
169, 0.72, 0.44, 0.56, 5.54, -2.20, 6.75
170, 0.70, 0.45, 0.56, 3.65, -4.05, 7.74
171, 0.69, 0.47, 0.57, 1.50, -4.00, 9.01
172, 0.69, 0.47, 0.56, 2.14, -2.90, 7.73
173, 0.71, 0.44, 0.57, 1.98, 0.47, 9.73
174, 0.69, 0.46, 0.57, 1.79, 1.53, 9.66
175, 0.70, 0.46, 0.56, -0.12, 0.99, 8.46
176, 0.70, 0.46, 0.55, -0.81, -0.75, 6.37
177, 0.69, 0.46, 0.55, -1.54, -1.07, 4.29
178, 0.70, 0.45, 0.55, -2.66, -1.62, 2.66
179, 0.70, 0.44, 0.56, -2.11, -1.82, 2.20
180, 0.70, 0.44, 0.56, -2.50, -1.63, 1.92
181, 0.71, 0.43, 0.55, -2.78, -1.48, 2.02
182, 0.71, 0.42, 0.56, -1.76, -0.09, 2.37
183, 0.71, 0.43, 0.55, -0.95, 0.99, 1.79
184, 0.71, 0.42, 0.55, -0.66, 1.30, 1.45
185, 0.71, 0.42, 0.55, -0.44, 0.76, -0.35
186, 0.70, 0.42, 0.56, -0.14, 0.43, -0.21
187, 0.71, 0.42, 0.55, 0.85, 0.85, -0.12
188, 0.72, 0.42, 0.54, 0.89, 2.66, 0.85
189, 0.72, 0.42, 0.56, 0.81, 3.68, 1.10
190, 0.72, 0.43, 0.56, 1.18, 3.98, 1.28
191, 0.71, 0.45, 0.56, 0.15, 3.56, -0.06
192, 0.71, 0.44, 0.56, 0.02, 3.69, 0.64
193, 0.71, 0.44, 0.56, -0.05, 3.37, 0.50
194, 0.71, 0.44, 0.56, -0.37, 0.40, -0.69
195, 0.70, 0.44, 0.55, -0.70, -2.70, -2.05
196, 0.70, 0.45, 0.56, -0.87, -2.29, -2.56
197, 0.70, 0.43, 0.56, 0.02, -0.31, -2.44
198, 0.70, 0.44, 0.56, 0.43, 2.70, -1.74
199, 0.71, 0.44, 0.56, 0.47, 4.67, -0.38
200, 0.71, 0.44, 0.56, 0.09, 4.49, -0.67
201, 0.71, 0.44, 0.56, -0.56, 3.82, -0.66
202, 0.72, 0.43, 0.57, -0.27, 2.98, -0.06
203, 0.70, 0.44, 0.56, -0.53, 2.17, 0.47
204, 0.71, 0.44, 0.56, -1.24, 0.24, 0.81
205, 0.71, 0.44, 0.58, -1.13, -0.06, 1.16
206, 0.72, 0.44, 0.58, -1.19, 0.37, 1.77
207, 0.70, 0.45, 0.57, -1.36, 1.59, 1.31
208, 0.70, 0.45, 0.57, -1.51, 3.02, 1.89
209, 0.71, 0.43, 0.57, -1.11, 3.97, 2.00
210, 0.72, 0.44, 0.58, -0.66, 4.84, 2.85
211, 0.72, 0.44, 0.57, -0.98, 4.29, 2.15
212, 0.71, 0.44, 0.57, -0.47, 4.12, 2.67
213, 0.72, 0.42, 0.57, 0.21, 3.28, 2.63
214, 0.72, 0.43, 0.56, -0.34, 2.14, 2.50
215, 0.71, 0.42, 0.57, -0.18, 1.33, 3.25
216, 0.71, 0.43, 0.56, -0.12, 0.70, 3.04
217, 0.70, 0.43, 0.57, -1.21, 1.86, 3.73
218, 0.71, 0.42, 0.56, -0.52, 3.21, 3.53
219, 0.70, 0.43, 0.56, -0.84, 2.76, 2.09
220, 0.69, 0.43, 0.55, -0.93, 1.44, 0.85
221, 0.69, 0.42, 0.57, -0.60, 0.69, 0.27
222, 0.68, 0.43, 0.57, 0.00, 0.78, 0.18
223, 0.69, 0.43, 0.57, 0.55, 2.14, 0.76
224, 0.70, 0.43, 0.56, 0.66, 3.42, 0.75
225, 0.69, 0.43, 0.57, -0.08, 3.50, 0.32
226, 0.70, 0.44, 0.56, -0.78, 2.95, -0.23
227, 0.71, 0.44, 0.56, -1.50, 3.16, 0.00
228, 0.70, 0.44, 0.57, -2.75, 2.20, -0.20
229, 0.71, 0.44, 0.57, -2.72, 1.13, -0.11
230, 0.70, 0.44, 0.56, -1.98, 0.61, -0.73
231, 0.70, 0.44, 0.56, -2.78, 0.06, -1.36
232, 0.70, 0.44, 0.57, -1.07, 1.28, -0.96
233, 0.70, 0.43, 0.57, -0.27, 2.61, -0.23
234, 0.69, 0.44, 0.57, -0.08, 2.67, -0.53
235, 0.69, 0.44, 0.58, -0.63, 1.77, -0.89
236, 0.70, 0.44, 0.58, -0.23, 1.83, -0.82
237, 0.70, 0.44, 0.57, -0.31, 1.95, -1.07
238, 0.70, 0.44, 0.58, -0.12, 2.27, -0.75
239, 0.70, 0.45, 0.57, -0.40, 2.12, -0.23
240, 0.71, 0.45, 0.57, -0.11, 1.62, -0.02
241, 0.72, 0.44, 0.58, -0.03, 1.39, -0.72
242, 0.72, 0.43, 0.57, -0.41, 1.56, -0.37
243, 0.71, 0.44, 0.57, -0.64, 0.73, 0.26
244, 0.71, 0.44, 0.59, -1.13, 0.44, 0.92
245, 0.72, 0.43, 0.58, -1.02, 0.84, 1.36
246, 0.72, 0.43, 0.58, -1.57, 0.82, 1.24
247, 0.71, 0.44, 0.56, -1.71, 0.99, 0.87
248, 0.71, 0.44, 0.57, -1.37, 0.95, 0.69
249, 0.70, 0.44, 0.57, -1.88, 0.35, 0.55
250, 0.71, 0.43, 0.57, -1.59, 0.11, 0.26
251, 0.70, 0.42, 0.57, -1.59, 0.35, 0.17
252, 0.70, 0.43, 0.56, -1.63, -0.06, -0.03
253, 0.70, 0.43, 0.57, -1.54, 0.21, -0.38
254, 0.71, 0.42, 0.57, -1.56, 0.93, -0.55
255, 0.71, 0.43, 0.56, -1.51, 0.98, -0.93
256, 0.71, 0.42, 0.57, -1.27, 1.15, -0.64
257, 0.71, 0.43, 0.56, -1.34, 1.01, -0.81
258, 0.71, 0.42, 0.57, -1.13, 1.53, -0.31
259, 0.72, 0.43, 0.56, -0.76, 2.05, -0.06
260, 0.72, 0.43, 0.57, -0.96, 1.74, -0.41
261, 0.71, 0.43, 0.56, -1.77, 1.36, -0.99
262, 0.71, 0.43, 0.57, -1.80, 1.01, -1.28
263, 0.70, 0.43, 0.57, -2.52, -0.81, -2.78
264, 0.69, 0.43, 0.56, -2.52, -1.24, -3.07
265, 0.69, 0.42, 0.57, -1.83, -0.84, -3.15
266, 0.68, 0.42, 0.56, -0.81, 0.79, -2.50
267, 0.69, 0.42, 0.58, 0.52, 3.11, -1.15
268, 0.69, 0.42, 0.56, 1.13, 3.77, -1.18
269, 0.68, 0.43, 0.56, 0.47, 3.73, -0.69
270, 0.69, 0.44, 0.57, -0.23, 3.40, -0.72
271, 0.69, 0.44, 0.57, -1.01, 3.05, -0.72
272, 0.69, 0.44, 0.56, -1.42, 2.38, -0.31
273, 0.70, 0.45, 0.58, -2.41, 1.01, -0.98
274, 0.70, 0.44, 0.57, -3.08, -0.72, -1.53
275, 0.70, 0.44, 0.57, -2.93, -1.76, -2.41
276, 0.69, 0.44, 0.57, -2.23, -1.19, -2.44
277, 0.69, 0.43, 0.58, -0.93, 0.31, -1.92
278, 0.69, 0.44, 0.57, -0.49, 0.27, -1.91
279, 0.69, 0.44, 0.58, -0.50, -0.17, -1.82
280, 0.69, 0.44, 0.58, 0.34, 0.06, -1.71
281, 0.69, 0.45, 0.57, 0.41, -0.17, -1.80
282, 0.70, 0.45, 0.58, 1.04, 0.56, -1.94
283, 0.70, 0.44, 0.57, 1.25, 0.37, -1.82
284, 0.71, 0.45, 0.58, 1.30, 1.05, -1.10
285, 0.70, 0.45, 0.58, 1.34, 2.11, -0.99
286, 0.71, 0.45, 0.58, 1.31, 3.01, -0.93
287, 0.71, 0.44, 0.58, 0.78, 2.67, -1.13
288, 0.72, 0.44, 0.57, 0.00, 1.24, -0.70
289, 0.72, 0.44, 0.57, -0.66, -1.25, -0.73
290, 0.72, 0.43, 0.57, -0.93, -2.47, -0.60
291, 0.72, 0.44, 0.57, -0.70, -2.24, 0.06
292, 0.71, 0.43, 0.58, -0.31, -1.71, 0.11
293, 0.71, 0.43, 0.57, 1.42, -0.40, 0.41
294, 0.71, 0.43, 0.56, 1.85, 0.21, 1.10
295, 0.70, 0.43, 0.55, 2.17, 0.24, 1.44
296, 0.69, 0.43, 0.57, 2.79, 2.50, 2.72
297, 0.70, 0.44, 0.56, 2.93, 4.14, 3.08
298, 0.71, 0.44, 0.55, 2.21, 4.44, 2.56
299, 0.71, 0.44, 0.56, 2.24, 4.20, 1.77
300, 0.71, 0.43, 0.56, 1.42, 2.21, 1.30
301, 0.70, 0.44, 0.57, 0.72, 0.53, 0.23
302, 0.69, 0.43, 0.56, 0.32, 0.70, 0.02
303, 0.69, 0.44, 0.56, -0.09, 1.77, 0.69
304, 0.69, 0.43, 0.56, -0.61, 2.67, 1.36
305, 0.69, 0.44, 0.56, -1.02, 3.16, 1.02
306, 0.69, 0.43, 0.56, -1.59, 1.88, 0.78
307, 0.69, 0.44, 0.57, -2.00, 0.55, 0.43
308, 0.68, 0.44, 0.57, -1.73, -0.08, 0.17
309, 0.68, 0.44, 0.57, -2.14, 0.15, -0.69
310, 0.68, 0.44, 0.57, -2.12, 0.72, -1.27
311, 0.68, 0.44, 0.57, -1.86, 1.57, -1.92
312, 0.69, 0.44, 0.58, -1.86, 3.30, -1.63
313, 0.69, 0.45, 0.57, -1.74, 4.31, -1.40
314, 0.69, 0.44, 0.58, -1.59, 4.23, -0.93
315, 0.70, 0.44, 0.58, -1.79, 2.17, -1.10
316, 0.70, 0.45, 0.57, -2.14, 1.08, -1.15
317, 0.70, 0.44, 0.58, -1.65, 0.95, -0.89
318, 0.71, 0.44, 0.59, -0.99, 0.99, -0.18
319, 0.71, 0.44, 0.59, -0.52, 0.90, 0.35
320, 0.71, 0.44, 0.58, -0.98, -0.02, -0.06
321, 0.71, 0.44, 0.58, -0.75, 0.56, -0.09
322, 0.70, 0.44, 0.58, -1.42, 0.79, 0.27
323, 0.71, 0.44, 0.57, -1.51, -0.41, 0.35
324, 0.70, 0.44, 0.58, -1.82, -1.42, 0.49
325, 0.70, 0.44, 0.58, -0.99, -1.56, 0.29
326, 0.70, 0.45, 0.57, -0.64, -0.89, -0.17
327, 0.70, 0.44, 0.56, -0.85, -0.12, -0.29
328, 0.70, 0.44, 0.58, -0.09, 0.98, 0.53
329, 0.70, 0.44, 0.57, -0.43, 1.08, 0.03
330, 0.70, 0.43, 0.58, -0.55, 1.37, 0.14
331, 0.70, 0.44, 0.57, -0.17, 0.82, 0.31
332, 0.70, 0.44, 0.56, -0.60, -0.53, -0.14
333, 0.70, 0.44, 0.57, -1.22, -1.34, 0.09
334, 0.69, 0.44, 0.57, -0.99, -1.27, -0.20
335, 0.70, 0.44, 0.57, -1.30, -0.98, -0.05
336, 0.70, 0.43, 0.57, -1.01, -0.11, 0.46
337, 0.69, 0.43, 0.57, -1.16, 0.20, 0.73
338, 0.69, 0.43, 0.56, -1.05, -0.06, 0.29
339, 0.69, 0.43, 0.57, -1.92, -0.11, 0.14
340, 0.69, 0.44, 0.57, -1.77, -0.18, -0.23
341, 0.69, 0.44, 0.57, -2.09, -0.26, -0.27
342, 0.69, 0.44, 0.57, -2.35, -0.47, -0.78
343, 0.69, 0.43, 0.57, -1.80, 0.11, -0.67
344, 0.69, 0.43, 0.57, -1.02, 0.64, -0.61
345, 0.70, 0.44, 0.57, -0.18, 1.71, -0.14
346, 0.70, 0.44, 0.57, 0.93, 2.41, -0.24
347, 0.69, 0.45, 0.58, 0.50, 2.55, -0.61
348, 0.69, 0.45, 0.58, 0.29, 2.72, -0.70
349, 0.69, 0.44, 0.57, -0.29, 2.02, -0.96
350, 0.69, 0.44, 0.57, -1.51, 1.77, -0.38
351, 0.70, 0.43, 0.58, -1.89, 1.21, -0.08
352, 0.71, 0.43, 0.58, -2.43, 1.50, -0.27
353, 0.71, 0.44, 0.58, -3.21, 0.69, -0.56
354, 0.70, 0.45, 0.58, -4.18, -0.95, -1.05
355, 0.71, 0.44, 0.57, -3.65, -1.36, -0.58
356, 0.70, 0.44, 0.58, -3.28, -1.34, -0.11
357, 0.70, 0.43, 0.57, -3.01, -2.40, -0.24
358, 0.70, 0.45, 0.57, -2.43, -3.27, -0.69
359, 0.70, 0.44, 0.57, -1.80, -3.37, -0.41
360, 0.68, 0.44, 0.58, -1.19, -2.08, 0.03
361, 0.70, 0.43, 0.58, -0.27, 0.53, 0.50
362, 0.70, 0.43, 0.58, 0.38, 2.08, 1.34
363, 0.69, 0.44, 0.57, 0.49, 1.37, 0.21
364, 0.70, 0.43, 0.57, 0.61, 0.75, -0.14
365, 0.70, 0.44, 0.57, 0.95, 0.53, -0.20
366, 0.70, 0.44, 0.56, 0.56, 0.73, -0.18
367, 0.70, 0.44, 0.57, 0.20, 0.00, 0.00
368, 0.69, 0.44, 0.56, -0.27, -0.43, -0.03
369, 0.69, 0.44, 0.57, -1.21, -0.14, -0.23
370, 0.70, 0.44, 0.57, -1.89, -0.61, -0.63
371, 0.70, 0.44, 0.57, -2.31, 0.31, -0.20
372, 0.70, 0.44, 0.57, -2.49, 0.70, -0.09
373, 0.70, 0.45, 0.57, -2.37, 0.72, 0.02
374, 0.71, 0.45, 0.56, -2.90, 0.14, -0.15
375, 0.70, 0.45, 0.57, -2.87, -0.40, -0.75
376, 0.70, 0.43, 0.58, -2.31, 0.75, -0.23
377, 0.70, 0.44, 0.57, -2.09, 0.18, -0.12
378, 0.71, 0.43, 0.57, -2.37, -0.64, -0.08
379, 0.69, 0.44, 0.58, -1.80, 0.12, -0.08
380, 0.69, 0.45, 0.57, -2.32, 0.96, 0.20
381, 0.70, 0.44, 0.58, -1.79, 2.31, 0.11
382, 0.70, 0.45, 0.57, -1.60, 2.47, -0.21
383, 0.71, 0.44, 0.56, -1.54, 1.18, -0.66
384, 0.70, 0.43, 0.59, -1.56, -0.38, -1.48
385, 0.70, 0.43, 0.57, -1.24, -1.18, -1.54
386, 0.69, 0.43, 0.57, -1.53, -1.30, -2.15
387, 0.69, 0.43, 0.57, -1.22, -1.07, -2.06
388, 0.69, 0.43, 0.57, -0.76, 0.40, -1.80
389, 0.69, 0.43, 0.56, -0.60, 1.69, -1.66
390, 0.69, 0.43, 0.57, -1.15, 1.37, -2.15
391, 0.70, 0.44, 0.57, -0.32, 1.21, -2.18
392, 0.69, 0.44, 0.57, -0.32, 0.56, -1.98
393, 0.70, 0.44, 0.58, -0.23, 1.19, -1.62
394, 0.69, 0.44, 0.57, -0.82, 0.34, -1.86
395, 0.70, 0.44, 0.58, -0.35, 0.67, -1.47
396, 0.70, 0.44, 0.57, -0.61, 1.50, -0.89
397, 0.70, 0.45, 0.57, -0.34, 2.38, -0.56
398, 0.70, 0.45, 0.57, -0.89, 2.18, -0.18
399, 0.69, 0.45, 0.57, -0.90, 1.51, -0.18
