Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
44, 0.39, 0.72, 0.53, 5.95, -5.33, -9.18
45, 0.40, 0.70, 0.47, 6.67, -8.15, -10.50
46, 0.38, 0.65, 0.38, 11.02, 3.19, -17.24
47, 0.33, 0.65, 0.36, 26.26, 10.50, -24.72
48, 0.30, 0.69, 0.45, 30.20, 13.69, -34.47
49, 0.31, 0.72, 0.48, 30.66, 14.43, -42.27
50, 0.34, 0.75, 0.51, 30.92, 17.86, -46.35
51, 0.30, 0.78, 0.53, 25.42, 16.05, -48.85
52, 0.32, 0.79, 0.52, 20.14, 12.49, -49.01
53, 0.34, 0.79, 0.50, 17.25, 15.25, -49.85
54, 0.37, 0.81, 0.52, 12.23, 17.77, -48.99
55, 0.42, 0.79, 0.49, 9.18, 20.99, -46.08
56, 0.45, 0.77, 0.46, 8.09, 24.72, -43.48
57, 0.45, 0.79, 0.49, 8.41, 20.24, -38.34
58, 0.51, 0.81, 0.48, 8.06, 19.19, -32.89
59, 0.47, 0.80, 0.51, 7.40, 6.93, -23.98
60, 0.49, 0.82, 0.49, 7.24, 6.26, -20.09
61, 0.45, 0.80, 0.48, 9.44, 4.76, -16.64
62, 0.42, 0.80, 0.48, 8.23, -4.31, -15.80
63, 0.41, 0.81, 0.51, 6.81, -9.39, -15.25
64, 0.40, 0.81, 0.49, 2.21, -12.85, -14.55
65, 0.39, 0.81, 0.50, -0.56, -14.78, -15.62
66, 0.38, 0.81, 0.48, -2.38, -13.04, -15.50
67, 0.38, 0.81, 0.47, -2.84, -11.98, -14.58
68, 0.38, 0.82, 0.48, -3.77, -12.37, -13.27
69, 0.41, 0.79, 0.46, -2.52, -6.14, -8.41
70, 0.41, 0.79, 0.45, -1.27, -3.50, -3.76
71, 0.41, 0.79, 0.46, -0.09, -3.34, 0.89
72, 0.40, 0.79, 0.45, 0.63, -4.26, 4.14
73, 0.39, 0.80, 0.46, 1.60, -2.53, 4.95
74, 0.38, 0.81, 0.45, 1.65, -1.08, 4.78
75, 0.36, 0.80, 0.44, 2.44, 0.75, 2.64
76, 0.37, 0.81, 0.47, 2.21, 1.01, 0.73
77, 0.38, 0.80, 0.46, 1.30, 0.26, -0.14
78, 0.39, 0.79, 0.45, 1.02, 1.48, -0.46
79, 0.41, 0.77, 0.45, 1.83, 4.26, 0.47
80, 0.42, 0.77, 0.44, 2.73, 7.47, 2.75
81, 0.44, 0.76, 0.43, 5.42, 13.94, 3.37
82, 0.47, 0.79, 0.44, 3.53, 16.21, 4.06
83, 0.45, 0.81, 0.47, 3.97, 13.11, 5.63
84, 0.45, 0.82, 0.43, 2.93, 11.53, 4.47
85, 0.46, 0.82, 0.45, 1.86, 12.87, 0.08
86, 0.45, 0.86, 0.51, 0.34, 2.46, 0.76
87, 0.46, 0.85, 0.50, -3.36, -3.95, 0.78
88, 0.46, 0.87, 0.53, -8.24, -5.47, 3.05
89, 0.45, 0.86, 0.55, -14.66, -9.66, 7.92
90, 0.41, 0.84, 0.54, -19.68, -14.61, 12.21
91, 0.37, 0.79, 0.50, -21.16, -21.33, 17.37
92, 0.28, 0.74, 0.48, -15.36, -33.40, 23.34
93, 0.28, 0.69, 0.37, -10.60, -24.73, 19.57
94, 0.23, 0.69, 0.41, -5.82, -20.05, 16.12
95, 0.18, 0.75, 0.44, -11.82, -11.65, 21.11
96, 0.25, 0.74, 0.44, 0.24, -8.00, 6.53
97, 0.23, 0.76, 0.47, -0.76, -6.02, 3.51
98, 0.22, 0.78, 0.50, -4.49, -3.74, 5.24
99, 0.26, 0.77, 0.47, -2.08, -2.21, 0.50
100, 0.29, 0.76, 0.46, -3.56, -2.00, 3.07
101, 0.30, 0.75, 0.45, -5.24, -0.72, 8.11
102, 0.31, 0.73, 0.44, -0.38, 1.80, 4.41
103, 0.32, 0.74, 0.44, -0.11, 2.58, 5.05
104, 0.32, 0.75, 0.45, -0.37, 5.74, 4.11
105, 0.33, 0.75, 0.46, -1.54, 8.69, 3.48
106, 0.34, 0.75, 0.45, -3.50, 11.07, 1.94
107, 0.34, 0.77, 0.47, -4.75, 13.16, 0.41
108, 0.35, 0.77, 0.47, -6.46, 14.85, -0.66
109, 0.36, 0.77, 0.47, -8.05, 15.34, -0.82
110, 0.36, 0.77, 0.47, -9.10, 14.89, -0.50
111, 0.36, 0.77, 0.45, -10.84, 13.92, 0.72
112, 0.36, 0.77, 0.47, -10.75, 16.56, 0.75
113, 0.36, 0.78, 0.47, -9.69, 15.10, 1.92
114, 0.37, 0.78, 0.47, -10.53, 13.91, 3.45
115, 0.35, 0.79, 0.47, -8.76, 12.05, 5.21
116, 0.36, 0.78, 0.47, -9.36, 13.89, 6.43
117, 0.33, 0.77, 0.47, -7.34, 13.82, 5.31
118, 0.33, 0.77, 0.48, -6.17, 13.30, 4.75
119, 0.35, 0.76, 0.47, -5.53, 14.82, 3.34
120, 0.36, 0.78, 0.49, -5.37, 15.08, 2.75
121, 0.36, 0.80, 0.50, -5.79, 12.43, 2.58
122, 0.39, 0.79, 0.48, -5.36, 12.15, 2.60
123, 0.39, 0.79, 0.49, -3.16, 10.23, 2.56
124, 0.40, 0.80, 0.48, -2.73, 8.03, 2.95
125, 0.42, 0.79, 0.50, -2.99, 6.31, 3.74
126, 0.43, 0.79, 0.50, -4.20, 5.42, 4.82
127, 0.43, 0.79, 0.50, -4.31, 3.07, 5.22
128, 0.41, 0.78, 0.49, -3.69, 0.46, 5.39
129, 0.42, 0.77, 0.48, -3.01, -2.56, 5.68
130, 0.42, 0.76, 0.49, -2.66, -5.31, 5.92
131, 0.41, 0.77, 0.49, -2.56, -6.84, 6.08
132, 0.40, 0.76, 0.50, -3.07, -8.23, 5.71
133, 0.39, 0.76, 0.50, -4.24, -9.08, 6.58
134, 0.40, 0.75, 0.49, -4.95, -10.64, 7.98
135, 0.38, 0.74, 0.49, -4.60, -10.70, 8.75
136, 0.38, 0.74, 0.48, -4.53, -10.11, 9.02
137, 0.37, 0.75, 0.49, -4.34, -9.31, 9.66
138, 0.37, 0.74, 0.48, -4.14, -8.21, 9.50
139, 0.35, 0.74, 0.48, -4.05, -7.39, 8.67
140, 0.34, 0.75, 0.49, -4.06, -4.52, 6.82
141, 0.34, 0.74, 0.49, -4.11, -3.51, 4.81
142, 0.35, 0.75, 0.50, -3.91, -2.98, 2.89
143, 0.37, 0.76, 0.50, -4.34, -2.32, 2.14
144, 0.37, 0.75, 0.49, -4.61, -1.40, 1.88
145, 0.38, 0.75, 0.50, -4.15, -1.19, 1.97
146, 0.39, 0.75, 0.50, -3.69, -0.85, 2.23
147, 0.39, 0.75, 0.49, -3.31, -1.16, 2.43
148, 0.40, 0.75, 0.50, -3.30, -1.05, 2.75
149, 0.41, 0.75, 0.50, -3.15, -0.98, 3.39
150, 0.40, 0.75, 0.50, -2.73, -0.99, 3.59
151, 0.40, 0.74, 0.50, -2.47, -0.67, 3.25
152, 0.41, 0.74, 0.50, -2.47, -1.40, 3.65
153, 0.40, 0.74, 0.49, -2.14, -1.63, 3.65
154, 0.40, 0.74, 0.49, -1.82, -1.56, 3.62
155, 0.41, 0.74, 0.50, -1.63, -1.53, 3.88
156, 0.41, 0.74, 0.49, -2.08, -2.26, 4.02
157, 0.40, 0.73, 0.49, -1.86, -2.34, 3.94
158, 0.40, 0.74, 0.49, -1.69, -2.58, 4.24
159, 0.40, 0.74, 0.48, -1.24, -2.78, 3.97
160, 0.40, 0.74, 0.49, -1.25, -3.31, 4.05
161, 0.39, 0.75, 0.49, -0.99, -3.07, 3.22
162, 0.40, 0.75, 0.50, -1.10, -2.81, 2.73
163, 0.39, 0.75, 0.50, -1.59, -2.96, 2.66
164, 0.39, 0.75, 0.49, -1.94, -2.70, 1.88
165, 0.39, 0.74, 0.49, -2.11, -1.94, 1.07
166, 0.40, 0.74, 0.49, -1.89, -1.56, 0.72
167, 0.40, 0.74, 0.49, -1.66, -0.76, 0.63
168, 0.41, 0.74, 0.50, -1.24, 0.21, 0.15
169, 0.40, 0.74, 0.49, -1.01, 0.72, -0.23
170, 0.40, 0.75, 0.49, -1.08, 0.12, 0.27
171, 0.40, 0.74, 0.50, -1.53, -0.90, 0.69
172, 0.40, 0.75, 0.49, -1.50, -0.61, 0.69
173, 0.40, 0.74, 0.49, -1.39, -0.18, 0.32
174, 0.40, 0.75, 0.49, -1.77, 0.24, 0.18
175, 0.40, 0.74, 0.49, -1.63, 0.84, 0.29
176, 0.40, 0.74, 0.48, -1.33, 1.45, -0.12
177, 0.40, 0.75, 0.50, -1.28, 2.09, -0.82
178, 0.41, 0.74, 0.49, -1.42, 2.26, -0.66
179, 0.41, 0.75, 0.49, -1.88, 1.62, -0.08
180, 0.40, 0.75, 0.49, -2.06, 1.02, 0.17
181, 0.41, 0.75, 0.49, -2.15, 0.56, -0.09
182, 0.41, 0.74, 0.49, -2.20, 0.60, -0.27
183, 0.41, 0.74, 0.49, -1.88, 0.82, -0.08
184, 0.41, 0.75, 0.49, -1.68, 0.15, 0.87
185, 0.40, 0.74, 0.49, -1.66, -0.12, 1.01
186, 0.41, 0.74, 0.50, -1.71, -0.50, 1.22
187, 0.41, 0.74, 0.50, -1.44, -0.09, 0.81
188, 0.41, 0.74, 0.48, -0.92, 0.09, 0.61
189, 0.40, 0.74, 0.49, -0.76, 0.66, 0.09
190, 0.40, 0.74, 0.49, -0.35, 0.61, -0.11
191, 0.40, 0.73, 0.50, -0.06, 0.84, -0.63
192, 0.41, 0.74, 0.50, -0.37, 0.32, -0.63
193, 0.41, 0.74, 0.49, -0.24, 0.06, 0.14
194, 0.41, 0.75, 0.50, -0.18, 0.05, 0.44
195, 0.40, 0.75, 0.49, -0.38, -0.29, 0.56
196, 0.40, 0.75, 0.50, -0.69, -0.58, 0.58
197, 0.41, 0.75, 0.50, -1.30, -0.69, 0.69
198, 0.41, 0.75, 0.50, -1.11, -0.67, 0.64
199, 0.40, 0.75, 0.50, -1.39, -0.05, 0.37
