Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
39, 0.67, 0.53, 0.54, -0.37, 0.55, -0.43
40, 0.67, 0.53, 0.52, 0.02, 1.36, 0.02
41, 0.66, 0.52, 0.54, 1.05, 2.09, 0.29
42, 0.67, 0.53, 0.53, 0.44, 2.58, 0.05
43, 0.67, 0.52, 0.53, -0.06, 1.71, -0.55
44, 0.66, 0.54, 0.54, -0.09, 0.63, -1.74
45, 0.65, 0.55, 0.54, 0.58, -1.56, -5.83
46, 0.65, 0.57, 0.54, 1.88, -5.74, -12.53
47, 0.65, 0.56, 0.53, 3.18, -14.79, -22.44
48, 0.63, 0.59, 0.51, 4.43, -26.11, -34.69
49, 0.63, 0.59, 0.51, 5.24, -32.66, -43.62
50, 0.66, 0.58, 0.50, 4.26, -30.82, -46.72
51, 0.69, 0.53, 0.51, 5.21, -23.77, -39.95
52, 0.68, 0.50, 0.52, 6.14, -24.20, -38.63
53, 0.67, 0.51, 0.52, 5.66, -33.27, -49.31
54, 0.70, 0.54, 0.50, 7.71, -31.77, -48.37
55, 0.68, 0.53, 0.54, 10.29, -23.30, -38.81
56, 0.68, 0.55, 0.49, 12.63, -19.51, -32.34
57, 0.69, 0.56, 0.50, 11.42, -21.83, -28.34
58, 0.68, 0.58, 0.48, 11.92, -22.89, -24.84
59, 0.69, 0.56, 0.50, 12.98, -19.47, -19.22
60, 0.70, 0.55, 0.48, 16.29, -14.20, -11.48
61, 0.70, 0.57, 0.47, 15.86, -14.87, -4.47
62, 0.66, 0.59, 0.47, 12.05, -19.73, -2.38
63, 0.64, 0.62, 0.47, 10.69, -20.41, -5.76
64, 0.64, 0.60, 0.49, 10.93, -13.51, -6.14
65, 0.66, 0.59, 0.48, 9.37, -8.84, -3.62
66, 0.66, 0.59, 0.47, 7.57, -8.63, -1.27
67, 0.67, 0.59, 0.47, 6.89, -9.22, 1.22
68, 0.67, 0.61, 0.47, 7.63, -9.22, 2.87
69, 0.67, 0.62, 0.48, 8.96, -11.04, 2.00
70, 0.65, 0.62, 0.45, 9.45, -12.35, -3.08
71, 0.64, 0.62, 0.45, 6.95, -9.77, -5.56
72, 0.65, 0.62, 0.48, 6.15, -6.00, -3.56
73, 0.67, 0.60, 0.47, 5.19, -5.47, 1.56
74, 0.66, 0.60, 0.47, 2.40, -8.98, 4.24
75, 0.64, 0.63, 0.43, 2.40, -11.83, 1.74
76, 0.64, 0.63, 0.44, 2.53, -9.56, 0.11
77, 0.64, 0.63, 0.45, 3.65, -7.63, -2.82
78, 0.64, 0.64, 0.44, 3.33, -8.32, -4.70
79, 0.65, 0.62, 0.43, 3.11, -8.89, -5.42
80, 0.65, 0.62, 0.42, 6.03, -5.83, -5.48
81, 0.67, 0.62, 0.42, 6.84, -2.61, -3.48
82, 0.67, 0.62, 0.44, 4.73, -3.27, 0.12
83, 0.70, 0.59, 0.42, 6.87, -1.45, 8.02
84, 0.77, 0.55, 0.43, 9.88, 2.53, 20.44
85, 0.73, 0.57, 0.41, 11.92, 1.34, 25.89
86, 0.69, 0.62, 0.42, 6.47, -1.73, 30.69
87, 0.71, 0.61, 0.45, 5.68, 2.87, 43.71
88, 0.76, 0.57, 0.42, 9.66, 11.16, 62.27
89, 0.80, 0.54, 0.38, 7.53, 13.80, 83.39
90, 0.89, 0.43, 0.37, 7.19, 18.78, 117.18
91, 0.87, 0.47, 0.37, 6.18, 22.46, 137.11
92, 0.78, 0.59, 0.43, -2.00, 22.64, 138.21
93, 0.71, 0.71, 0.45, -9.02, 25.08, 130.52
94, 0.67, 0.77, 0.49, -12.27, 25.73, 116.55
95, 0.65, 0.70, 0.50, -14.92, 20.31, 96.08
96, 0.60, 0.63, 0.48, -15.51, 19.31, 72.95
97, 0.58, 0.53, 0.52, -18.40, 16.44, 60.60
98, 0.59, 0.47, 0.53, -11.60, 25.25, 44.47
99, 0.63, 0.46, 0.48, -9.62, 32.02, 34.02
100, 0.68, 0.45, 0.47, -4.52, 34.41, 27.59
101, 0.69, 0.46, 0.45, -6.15, 26.58, 18.67
102, 0.70, 0.47, 0.46, -7.08, 21.74, 13.01
103, 0.71, 0.47, 0.49, -7.57, 16.56, 6.52
104, 0.70, 0.49, 0.49, -8.92, 10.93, 0.09
105, 0.68, 0.51, 0.49, -12.05, 5.66, -8.84
106, 0.65, 0.50, 0.51, -14.08, 2.46, -20.09
107, 0.63, 0.51, 0.52, -15.13, 1.79, -32.27
108, 0.63, 0.52, 0.52, -15.40, -4.05, -48.75
109, 0.65, 0.55, 0.52, -16.75, -14.17, -68.61
110, 0.69, 0.55, 0.46, -16.08, -23.33, -86.52
111, 0.71, 0.54, 0.44, -14.15, -29.63, -100.52
112, 0.73, 0.52, 0.51, -15.95, -37.50, -106.43
113, 0.77, 0.45, 0.49, -18.98, -27.65, -91.88
114, 0.81, 0.43, 0.48, -7.53, -12.09, -73.21
115, 0.78, 0.49, 0.47, -5.54, -13.88, -75.07
116, 0.74, 0.51, 0.45, -7.85, -20.52, -79.21
117, 0.73, 0.49, 0.50, -6.41, -18.08, -75.83
118, 0.73, 0.50, 0.51, 2.43, -11.16, -69.94
119, 0.71, 0.52, 0.47, 6.08, -11.94, -66.43
120, 0.71, 0.55, 0.46, 3.40, -19.28, -66.76
121, 0.69, 0.58, 0.47, 2.38, -21.54, -65.27
122, 0.69, 0.56, 0.47, 4.41, -16.93, -63.22
123, 0.69, 0.59, 0.46, 6.38, -16.17, -61.01
124, 0.63, 0.61, 0.44, 3.88, -18.38, -62.58
125, 0.66, 0.61, 0.47, 3.56, -12.21, -60.09
126, 0.70, 0.61, 0.48, 8.56, -5.44, -55.82
127, 0.67, 0.65, 0.46, 3.60, -1.89, -49.19
128, 0.67, 0.62, 0.45, -0.61, -2.23, -42.56
129, 0.64, 0.59, 0.49, 2.11, -2.81, -42.50
130, 0.64, 0.66, 0.40, 5.44, 6.55, -33.24
131, 0.67, 0.64, 0.43, 2.66, 6.15, -27.36
132, 0.70, 0.64, 0.44, 2.03, 2.69, -21.01
133, 0.69, 0.65, 0.45, 1.50, 0.21, -18.09
134, 0.62, 0.65, 0.45, 2.66, 0.37, -13.40
135, 0.59, 0.62, 0.50, 1.45, -4.02, -18.37
136, 0.61, 0.67, 0.44, 4.00, 1.89, -18.02
137, 0.35, 0.36, 0.44, 18.18, 9.34, -29.85
138, 0.57, 0.65, 0.54, 7.13, 13.33, -29.16
139, 0.55, 0.77, 0.38, 2.76, 5.77, -27.94
140, 0.75, 0.74, 0.38, 1.65, 18.41, -21.68
141, 0.67, 0.68, 0.53, 1.94, 15.59, -18.60
142, 0.64, 0.63, 0.39, 4.35, 5.65, -15.10
143, 0.62, 0.67, 0.45, -0.61, 2.24, -11.07
144, 0.60, 0.67, 0.44, 3.18, 4.08, -6.92
145, 0.59, 0.68, 0.44, 1.19, 4.84, -5.50
146, 0.58, 0.68, 0.44, 0.47, 4.63, -4.15
147, 0.61, 0.66, 0.44, 0.82, 5.34, -0.26
148, 0.61, 0.66, 0.45, 0.84, 4.56, 0.84
149, 0.58, 0.68, 0.45, -0.14, 3.47, -1.02
150, 0.57, 0.69, 0.45, 0.50, 4.27, -1.02
151, 0.58, 0.68, 0.45, 0.93, 5.30, -2.17
152, 0.59, 0.68, 0.44, 2.00, 6.43, -1.68
153, 0.61, 0.67, 0.44, 1.54, 5.56, -0.85
154, 0.60, 0.67, 0.45, 1.63, 3.71, -0.09
155, 0.59, 0.68, 0.45, 2.15, 4.49, -0.64
156, 0.59, 0.67, 0.46, 2.61, 4.84, 0.14
157, 0.58, 0.69, 0.45, 1.79, 3.88, -2.76
158, 0.58, 0.68, 0.45, 1.31, 4.38, -3.30
159, 0.58, 0.68, 0.45, 1.47, 5.44, -1.66
160, 0.57, 0.67, 0.46, 0.92, 4.96, -3.22
161, 0.59, 0.69, 0.45, 1.24, 5.62, -4.92
162, 0.59, 0.66, 0.45, 0.98, 5.74, -6.29
163, 0.58, 0.65, 0.48, -0.06, 3.10, -9.91
164, 0.57, 0.64, 0.48, 0.78, 2.60, -12.35
165, 0.60, 0.67, 0.44, 2.56, 9.33, -12.20
166, 0.67, 0.77, 0.44, 1.80, 17.48, -12.12
167, 0.58, 0.66, 0.44, 1.21, 6.31, -27.05
168, 0.60, 0.69, 0.43, 15.10, 31.37, -22.55
169, 0.84, 0.99, 0.92, 0.11, 72.32, -3.31
170, 0.56, 0.71, 0.42, -3.16, 29.62, -7.74
171, 0.56, 0.75, 0.47, 2.60, 8.09, -8.15
172, 0.56, 0.73, 0.49, -2.43, 12.09, 4.89
173, 0.59, 0.71, 0.47, 3.53, 10.34, 8.64
174, 0.58, 0.70, 0.43, -6.46, 10.00, 12.60
175, 0.57, 0.69, 0.47, -8.26, 7.08, 18.15
176, 0.59, 0.68, 0.45, -7.66, 9.40, 27.45
177, 0.56, 0.70, 0.46, -10.14, 12.50, 32.49
178, 0.60, 0.67, 0.47, -12.05, 13.21, 43.48
179, 0.62, 0.68, 0.47, -9.83, 14.24, 53.33
180, 0.61, 0.68, 0.48, -9.36, 10.70, 55.97
181, 0.62, 0.66, 0.48, -8.24, 11.50, 57.57
182, 0.66, 0.61, 0.48, -9.97, 20.61, 69.21
183, 0.67, 0.59, 0.50, -11.79, 26.56, 83.30
184, 0.65, 0.60, 0.50, -13.54, 26.85, 89.76
185, 0.65, 0.61, 0.52, -14.67, 29.18, 95.56
186, 0.62, 0.64, 0.52, -15.02, 30.79, 97.54
187, 0.61, 0.66, 0.52, -18.89, 32.92, 97.40
188, 0.58, 0.63, 0.53, -18.66, 32.37, 93.07
189, 0.58, 0.63, 0.50, -15.73, 31.27, 85.28
190, 0.58, 0.59, 0.50, -14.11, 30.11, 80.27
191, 0.57, 0.55, 0.51, -11.91, 27.37, 74.05
192, 0.57, 0.55, 0.52, -10.06, 24.53, 62.09
193, 0.58, 0.56, 0.53, -7.40, 22.44, 52.95
194, 0.56, 0.61, 0.54, -10.35, 17.57, 40.35
195, 0.58, 0.58, 0.57, -9.08, 16.02, 33.10
196, 0.62, 0.55, 0.57, -11.02, 17.27, 27.68
197, 0.64, 0.54, 0.53, -8.31, 18.53, 21.91
198, 0.67, 0.50, 0.53, -6.55, 13.92, 15.36
199, 0.70, 0.51, 0.54, -7.44, 10.64, 13.54
200, 0.69, 0.51, 0.56, -5.54, 7.25, 11.57
201, 0.69, 0.51, 0.54, -5.04, 5.18, 11.80
202, 0.69, 0.49, 0.57, -5.45, 7.73, 15.44
203, 0.68, 0.49, 0.58, -5.21, 12.27, 19.68
204, 0.67, 0.51, 0.56, -5.02, 12.84, 19.54
205, 0.67, 0.53, 0.56, -6.20, 12.18, 18.75
206, 0.66, 0.56, 0.56, -5.74, 9.22, 16.35
207, 0.64, 0.56, 0.56, -4.08, 3.53, 11.44
208, 0.63, 0.56, 0.55, -2.66, -2.37, 6.95
209, 0.63, 0.56, 0.56, -1.13, -10.09, 1.76
210, 0.64, 0.56, 0.57, -0.85, -11.19, -1.45
211, 0.68, 0.51, 0.56, -0.21, -4.38, 3.27
212, 0.69, 0.53, 0.56, -1.01, -0.18, 8.09
213, 0.69, 0.51, 0.56, -3.54, -3.73, 11.05
214, 0.67, 0.50, 0.56, -4.67, -10.92, 7.86
215, 0.67, 0.46, 0.56, -0.60, -15.86, 2.15
216, 0.65, 0.48, 0.53, 1.88, -16.90, -2.95
217, 0.65, 0.48, 0.55, 2.99, -16.61, -4.89
218, 0.65, 0.49, 0.54, 1.77, -18.90, -6.38
219, 0.66, 0.48, 0.54, 0.00, -17.83, -2.21
220, 0.68, 0.49, 0.56, -1.39, -10.00, 4.37
221, 0.69, 0.48, 0.57, -1.83, -3.04, 8.09
222, 0.69, 0.48, 0.56, -2.58, -1.34, 6.24
223, 0.67, 0.51, 0.53, -2.99, -3.50, 0.35
224, 0.67, 0.50, 0.55, -2.82, -3.15, -1.37
225, 0.67, 0.49, 0.55, -2.81, -1.79, -1.97
226, 0.68, 0.48, 0.56, -3.45, -1.08, -1.74
227, 0.68, 0.48, 0.55, -4.00, -0.76, -0.81
228, 0.69, 0.49, 0.54, -4.90, 1.21, 1.33
229, 0.70, 0.48, 0.54, -6.47, 2.93, 3.34
230, 0.70, 0.47, 0.56, -6.72, 3.04, 4.72
231, 0.69, 0.48, 0.54, -4.72, 0.76, 4.11
232, 0.68, 0.50, 0.54, -3.74, -2.20, 2.29
233, 0.68, 0.51, 0.54, -3.54, -4.11, 0.81
234, 0.67, 0.50, 0.54, -3.08, -4.78, -0.14
235, 0.68, 0.50, 0.54, -1.89, -3.73, -0.21
236, 0.68, 0.49, 0.54, -1.05, -3.15, 1.16
237, 0.71, 0.48, 0.55, -0.06, -1.86, 3.33
238, 0.71, 0.46, 0.55, 1.71, 0.35, 5.45
239, 0.71, 0.48, 0.53, 1.31, 0.44, 3.53
240, 0.72, 0.49, 0.53, 0.55, 1.28, 3.07
241, 0.70, 0.50, 0.53, -0.12, 0.52, 2.70
242, 0.68, 0.51, 0.54, -1.28, -2.06, 0.96
243, 0.68, 0.50, 0.54, -1.68, -3.33, 0.05
244, 0.68, 0.50, 0.53, -1.36, -2.56, -1.33
245, 0.68, 0.49, 0.53, -1.74, -2.18, -2.47
246, 0.68, 0.48, 0.54, -2.12, -0.78, -2.20
247, 0.67, 0.50, 0.55, -3.15, 0.37, -3.63
248, 0.68, 0.49, 0.54, -3.65, 0.60, -5.21
249, 0.69, 0.49, 0.55, -2.90, 2.58, -3.95
250, 0.69, 0.49, 0.54, -2.11, 2.61, -3.07
251, 0.69, 0.49, 0.54, -2.24, 1.13, -2.55
252, 0.68, 0.50, 0.54, -2.18, -0.76, -2.78
253, 0.69, 0.50, 0.54, -1.56, -0.99, -3.02
254, 0.67, 0.50, 0.55, -0.55, -0.37, -3.22
255, 0.67, 0.51, 0.54, 0.00, -0.78, -3.82
256, 0.67, 0.50, 0.54, 0.55, -1.40, -3.69
257, 0.69, 0.50, 0.54, 0.82, -0.76, -3.50
258, 0.68, 0.50, 0.54, 1.94, -0.12, -3.42
259, 0.67, 0.50, 0.54, 1.40, -1.08, -4.11
260, 0.68, 0.49, 0.54, 1.04, -1.74, -3.92
261, 0.69, 0.48, 0.55, 1.15, -0.95, -2.52
262, 0.70, 0.48, 0.55, 0.46, -0.03, -1.56
263, 0.68, 0.48, 0.55, -1.07, 1.01, 0.67
264, 0.69, 0.49, 0.55, -1.60, 2.82, 2.41
265, 0.69, 0.50, 0.54, -2.18, 4.18, 2.11
266, 0.68, 0.51, 0.54, -3.22, 2.18, 0.08
267, 0.68, 0.51, 0.54, -3.42, 0.15, 0.61
268, 0.68, 0.51, 0.53, -3.24, -0.89, 0.06
269, 0.68, 0.51, 0.54, -3.31, -1.59, -0.50
270, 0.69, 0.52, 0.54, -2.79, -0.56, -0.98
271, 0.69, 0.50, 0.55, -1.65, 0.79, -0.87
272, 0.70, 0.50, 0.54, -1.07, 2.35, 1.28
273, 0.69, 0.49, 0.54, -0.82, 1.97, 2.73
274, 0.70, 0.50, 0.54, -1.16, 3.25, 3.74
275, 0.69, 0.49, 0.55, -0.58, 5.66, 4.87
276, 0.70, 0.50, 0.53, -0.72, 4.69, 4.43
277, 0.69, 0.49, 0.55, -1.66, 2.64, 4.55
278, 0.69, 0.50, 0.54, -1.74, 1.15, 4.81
279, 0.68, 0.49, 0.55, -2.26, 0.40, 5.24
280, 0.69, 0.47, 0.55, -1.74, 1.19, 6.35
281, 0.70, 0.48, 0.54, -1.19, 2.49, 8.43
282, 0.71, 0.44, 0.56, -0.55, 3.97, 11.50
283, 0.71, 0.44, 0.55, -0.70, 4.82, 13.59
284, 0.69, 0.46, 0.54, -1.79, 4.55, 11.73
285, 0.69, 0.47, 0.56, -2.26, 4.73, 11.51
286, 0.66, 0.49, 0.55, -2.67, 6.08, 10.67
287, 0.66, 0.50, 0.55, -3.48, 5.44, 7.40
288, 0.67, 0.50, 0.55, -4.26, 4.73, 4.98
289, 0.68, 0.50, 0.56, -3.30, 5.59, 3.01
290, 0.67, 0.50, 0.54, -2.92, 5.74, 0.99
291, 0.68, 0.51, 0.54, -2.87, 3.25, -1.30
292, 0.69, 0.49, 0.55, -2.72, 1.77, -1.37
293, 0.68, 0.51, 0.53, -1.82, 0.98, -2.56
294, 0.69, 0.51, 0.54, -2.05, 0.32, -2.61
295, 0.69, 0.50, 0.54, -2.03, -0.03, -1.94
296, 0.69, 0.50, 0.54, -2.15, -0.09, -1.77
297, 0.70, 0.49, 0.55, -2.38, -0.06, -1.22
298, 0.70, 0.49, 0.54, -2.60, -1.83, -1.31
299, 0.69, 0.48, 0.56, -2.24, -3.44, -0.84
300, 0.69, 0.47, 0.56, -1.68, -3.62, 0.03
301, 0.69, 0.48, 0.54, -0.79, -2.73, 0.89
302, 0.69, 0.48, 0.56, -0.29, -1.82, 0.98
303, 0.68, 0.47, 0.56, -0.12, -0.64, 0.17
304, 0.68, 0.47, 0.55, 0.38, 0.44, 0.38
305, 0.69, 0.47, 0.56, 0.70, 1.45, 0.03
306, 0.68, 0.47, 0.56, 0.03, 0.87, -0.14
307, 0.68, 0.48, 0.55, -0.60, -0.03, -1.31
308, 0.69, 0.48, 0.56, -0.92, -0.05, -1.68
309, 0.68, 0.48, 0.55, -0.75, 0.43, -1.66
310, 0.69, 0.49, 0.56, -0.79, 0.87, -1.79
311, 0.69, 0.49, 0.55, -0.76, 1.30, -1.73
312, 0.69, 0.49, 0.54, -0.05, 1.40, -1.74
313, 0.69, 0.49, 0.56, 0.67, 2.17, -1.04
314, 0.69, 0.49, 0.55, 0.99, 1.82, -0.95
315, 0.68, 0.50, 0.54, 0.72, 0.29, -0.90
316, 0.68, 0.49, 0.55, 0.55, -0.76, -0.44
317, 0.69, 0.49, 0.55, 0.92, -0.49, -0.06
318, 0.69, 0.49, 0.55, 0.15, -0.12, -0.20
319, 0.69, 0.49, 0.55, -0.99, -0.21, 0.37
320, 0.69, 0.49, 0.55, -1.33, -0.90, 0.32
321, 0.69, 0.49, 0.56, -1.73, -2.24, 0.15
322, 0.70, 0.49, 0.55, -1.73, -2.46, 0.81
323, 0.70, 0.48, 0.56, -1.88, -3.16, 1.80
324, 0.70, 0.47, 0.54, -2.84, -3.48, 2.09
325, 0.71, 0.48, 0.54, -4.67, -9.05, 1.73
326, 0.69, 0.48, 0.56, -1.19, -4.37, 1.69
327, 0.69, 0.49, 0.55, -2.41, -1.92, 1.71
328, 0.69, 0.48, 0.54, -3.56, -3.10, 2.14
329, 0.69, 0.48, 0.54, -2.82, -0.85, 1.79
330, 0.69, 0.48, 0.54, -2.44, 0.52, 0.99
331, 0.70, 0.48, 0.54, -2.15, -1.37, 0.12
332, 0.69, 0.48, 0.55, -1.91, -1.30, -0.15
333, 0.70, 0.49, 0.55, -1.45, -1.10, -0.12
334, 0.70, 0.49, 0.55, -0.96, -1.22, 0.56
335, 0.70, 0.49, 0.54, -0.75, -1.91, 0.46
336, 0.71, 0.49, 0.54, -1.01, -2.27, -0.05
337, 0.70, 0.48, 0.56, -0.98, -2.11, -0.21
338, 0.69, 0.48, 0.54, -0.87, -1.66, 0.02
339, 0.69, 0.48, 0.55, -0.89, -1.74, 0.05
340, 0.69, 0.49, 0.54, -0.49, -1.59, -0.14
341, 0.69, 0.48, 0.55, 0.03, -0.89, -0.20
342, 0.69, 0.48, 0.54, -0.09, -0.27, 0.02
343, 0.69, 0.48, 0.54, -0.06, -0.61, -0.20
344, 0.70, 0.48, 0.54, 0.09, -0.56, 0.05
345, 0.69, 0.48, 0.53, 0.18, -0.15, -0.09
346, 0.70, 0.48, 0.54, -0.35, -0.11, -0.17
347, 0.69, 0.48, 0.54, -1.13, -0.81, -0.02
348, 0.69, 0.49, 0.54, -1.01, -0.69, -0.58
349, 0.70, 0.49, 0.54, -0.96, 0.17, -0.38
350, 0.69, 0.48, 0.53, -1.80, -0.47, -0.84
351, 0.70, 0.49, 0.54, -2.02, -1.10, -1.19
352, 0.69, 0.49, 0.53, -1.71, -0.90, -1.62
353, 0.70, 0.49, 0.54, -1.79, -0.08, -1.60
354, 0.70, 0.49, 0.54, -1.54, -0.12, -1.79
355, 0.70, 0.49, 0.55, -1.04, -0.11, -1.59
356, 0.70, 0.47, 0.54, -1.24, -0.58, -1.07
357, 0.70, 0.48, 0.54, -0.78, -0.31, -0.63
358, 0.69, 0.48, 0.54, -0.78, 1.39, -0.90
359, 0.69, 0.48, 0.55, -0.89, 3.28, -0.75
360, 0.70, 0.49, 0.53, -0.63, 3.69, -0.47
361, 0.70, 0.49, 0.54, -0.98, 1.95, -0.35
362, 0.70, 0.48, 0.55, -1.01, -0.23, -0.73
363, 0.70, 0.48, 0.54, -0.47, -1.25, -0.67
364, 0.69, 0.48, 0.54, -0.32, -0.53, -0.78
365, 0.70, 0.49, 0.55, -0.92, 0.73, -0.27
366, 0.69, 0.49, 0.55, -1.51, 0.93, -0.52
367, 0.69, 0.48, 0.54, -1.74, 1.13, -0.43
368, 0.70, 0.48, 0.55, -1.53, 1.45, -0.66
369, 0.69, 0.48, 0.54, -1.94, 0.84, -0.63
370, 0.69, 0.49, 0.54, -2.03, 0.21, -1.04
371, 0.70, 0.49, 0.55, -1.77, -0.02, -1.27
372, 0.69, 0.49, 0.54, -1.51, 0.05, -1.47
373, 0.69, 0.48, 0.55, -2.05, 0.95, -1.11
374, 0.70, 0.49, 0.56, -2.14, 0.90, -0.53
375, 0.71, 0.48, 0.55, -2.11, 0.56, 0.09
376, 0.70, 0.48, 0.54, -2.46, 0.15, 0.52
377, 0.71, 0.48, 0.53, -2.26, 0.03, 0.93
378, 0.70, 0.49, 0.54, -2.93, -0.87, 1.30
379, 0.70, 0.50, 0.54, -3.01, -2.66, 0.85
380, 0.70, 0.48, 0.55, -2.32, -2.66, 0.60
381, 0.70, 0.48, 0.54, -1.47, -0.93, 1.01
382, 0.70, 0.48, 0.54, -1.56, -0.32, 0.49
383, 0.70, 0.47, 0.54, -1.69, 0.05, 0.44
384, 0.69, 0.48, 0.55, -1.27, 0.47, 0.06
385, 0.69, 0.48, 0.54, -1.28, 0.17, -0.03
386, 0.69, 0.47, 0.54, -1.21, 0.32, -0.20
387, 0.69, 0.48, 0.54, -1.25, 0.37, -0.32
388, 0.70, 0.48, 0.54, -1.08, 0.69, 0.26
389, 0.70, 0.48, 0.54, -0.35, 0.69, 0.55
390, 0.70, 0.49, 0.54, -0.40, 0.70, 0.32
391, 0.70, 0.49, 0.55, 0.14, 0.96, 0.61
392, 0.70, 0.48, 0.53, 0.29, 1.02, 0.55
393, 0.70, 0.48, 0.54, 0.29, 0.67, 0.52
394, 0.69, 0.48, 0.55, 0.27, 1.13, 0.43
395, 0.69, 0.48, 0.54, -0.14, 1.71, 0.34
396, 0.70, 0.48, 0.54, -0.84, 1.08, 0.24
397, 0.70, 0.49, 0.55, -1.04, 0.05, -0.34
398, 0.70, 0.49, 0.55, -1.28, -0.24, -0.21
399, 0.70, 0.47, 0.55, -1.11, -0.79, -0.40
