Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
35, 0.41, 0.74, 0.50, -1.21, 0.06, -0.24
36, 0.41, 0.73, 0.50, -1.34, -0.29, -0.49
37, 0.41, 0.73, 0.50, -1.39, -0.56, -0.76
38, 0.41, 0.73, 0.51, -1.53, -1.25, -0.66
39, 0.42, 0.73, 0.49, -1.50, -1.98, -0.58
40, 0.42, 0.72, 0.48, -0.79, -2.15, -0.72
41, 0.41, 0.72, 0.47, 0.46, -2.95, -1.19
42, 0.39, 0.72, 0.47, 2.20, -2.99, -2.24
43, 0.40, 0.71, 0.47, 4.41, -3.63, -3.42
44, 0.37, 0.72, 0.41, 2.95, -7.62, -2.43
45, 0.37, 0.73, 0.49, 10.14, -6.35, -6.95
46, 0.40, 0.73, 0.48, 9.66, -9.77, -6.40
47, 0.33, 0.69, 0.44, 14.32, -20.34, -8.27
48, 0.35, 0.73, 0.48, 15.74, -12.72, -14.61
49, 0.34, 0.71, 0.45, 24.17, -5.68, -18.40
50, 0.35, 0.75, 0.49, 21.08, -19.22, -16.55
51, 0.31, 0.74, 0.47, 22.29, -20.66, -19.85
52, 0.30, 0.72, 0.44, 22.79, -22.58, -25.01
53, 0.27, 0.73, 0.44, 25.13, -16.55, -33.95
54, 0.31, 0.75, 0.47, 23.80, -13.83, -39.44
55, 0.35, 0.81, 0.51, 19.54, -11.11, -42.02
56, 0.39, 0.84, 0.53, 12.47, -10.44, -41.71
57, 0.42, 0.85, 0.49, 7.82, -7.05, -40.23
58, 0.45, 0.83, 0.46, 6.95, -1.40, -38.38
59, 0.48, 0.83, 0.47, 5.04, -2.53, -33.25
60, 0.52, 0.81, 0.43, 4.09, -1.13, -26.73
61, 0.53, 0.80, 0.44, 4.67, 0.72, -20.73
62, 0.55, 0.81, 0.44, 2.87, 6.03, -16.23
63, 0.49, 0.82, 0.49, 7.22, 1.68, -8.08
64, 0.49, 0.81, 0.46, 4.38, -2.40, -2.66
65, 0.43, 0.77, 0.43, 5.19, -9.68, -0.24
66, 0.45, 0.81, 0.45, 4.56, -3.57, -1.19
67, 0.44, 0.81, 0.42, 5.13, -1.11, -4.20
68, 0.40, 0.79, 0.45, 1.04, 1.66, -0.93
69, 0.42, 0.80, 0.44, 1.15, 7.47, 0.40
70, 0.41, 0.80, 0.47, 1.54, 10.35, 3.95
71, 0.44, 0.82, 0.47, -2.21, 13.34, 9.44
72, 0.45, 0.80, 0.46, -4.37, 17.65, 14.31
73, 0.47, 0.82, 0.51, -8.34, 19.01, 18.95
74, 0.45, 0.84, 0.51, -15.33, 17.44, 24.00
75, 0.42, 0.82, 0.49, -19.16, 14.47, 26.63
76, 0.43, 0.80, 0.45, -19.13, 10.99, 29.13
77, 0.41, 0.78, 0.44, -17.89, 9.07, 28.09
78, 0.37, 0.76, 0.41, -16.38, 6.50, 24.66
79, 0.32, 0.76, 0.42, -13.85, 6.55, 18.64
80, 0.33, 0.78, 0.47, -14.67, 3.66, 12.64
81, 0.36, 0.77, 0.47, -15.39, 3.62, 8.40
82, 0.36, 0.76, 0.44, -18.14, 7.19, 6.12
83, 0.33, 0.72, 0.41, -12.78, 5.68, 3.71
84, 0.34, 0.72, 0.43, -6.21, 4.82, 2.55
85, 0.38, 0.76, 0.47, -4.95, 2.63, 4.84
86, 0.39, 0.77, 0.50, -5.92, 3.16, 7.18
87, 0.35, 0.75, 0.47, -5.30, 3.60, 7.59
88, 0.32, 0.74, 0.48, -4.47, 2.55, 7.54
89, 0.33, 0.73, 0.46, -3.34, 2.69, 5.73
90, 0.33, 0.73, 0.45, -2.85, 3.73, 4.15
91, 0.32, 0.73, 0.46, -1.83, 4.60, 2.11
92, 0.34, 0.73, 0.46, -1.04, 4.99, 0.70
93, 0.36, 0.74, 0.47, -0.82, 4.66, 0.73
94, 0.38, 0.75, 0.46, -0.40, 4.61, 0.84
95, 0.38, 0.77, 0.47, -0.49, 4.78, 1.04
96, 0.39, 0.77, 0.46, -0.27, 4.76, 0.84
97, 0.41, 0.77, 0.47, 0.09, 4.84, 1.16
98, 0.41, 0.77, 0.47, -0.08, 4.08, 1.48
99, 0.40, 0.77, 0.47, -0.38, 3.65, 1.82
100, 0.40, 0.76, 0.46, -0.38, 2.78, 2.05
101, 0.39, 0.77, 0.47, -0.21, 1.40, 2.17
102, 0.39, 0.76, 0.47, -0.23, 1.86, 1.89
103, 0.36, 0.76, 0.46, 0.40, 0.41, 1.04
104, 0.37, 0.76, 0.47, 0.69, 0.17, 0.21
105, 0.38, 0.77, 0.49, -0.69, -0.32, -0.09
106, 0.40, 0.77, 0.48, -1.30, 1.30, 0.31
107, 0.40, 0.77, 0.49, -1.56, 1.45, 1.68
108, 0.41, 0.76, 0.48, -1.39, 2.08, 2.98
109, 0.41, 0.76, 0.46, -0.72, 3.34, 3.76
110, 0.40, 0.78, 0.49, -1.66, 3.30, 4.18
111, 0.41, 0.77, 0.47, -2.00, 3.50, 3.86
112, 0.40, 0.78, 0.48, -2.67, 1.51, 3.11
113, 0.41, 0.78, 0.47, -3.08, 0.50, 2.18
114, 0.40, 0.77, 0.49, -3.44, -1.31, 0.67
115, 0.42, 0.77, 0.49, -4.03, -2.11, -0.31
116, 0.41, 0.78, 0.49, -4.75, -3.27, -0.18
117, 0.43, 0.77, 0.50, -6.08, -4.43, 1.10
118, 0.42, 0.77, 0.49, -7.36, -3.88, 1.95
119, 0.41, 0.75, 0.48, -6.85, -2.15, 2.47
120, 0.40, 0.74, 0.47, -6.00, -1.36, 2.58
121, 0.38, 0.73, 0.47, -4.81, -1.04, 2.31
122, 0.37, 0.74, 0.47, -4.20, -0.96, 1.24
123, 0.36, 0.74, 0.48, -3.63, -1.30, 0.73
124, 0.37, 0.74, 0.48, -3.10, -0.92, 0.15
125, 0.38, 0.74, 0.48, -3.15, -0.93, -0.31
126, 0.40, 0.76, 0.49, -3.76, -0.43, 0.09
127, 0.40, 0.76, 0.49, -3.91, -0.17, 0.49
128, 0.39, 0.76, 0.49, -3.79, -0.56, 0.03
129, 0.40, 0.75, 0.49, -4.21, -0.78, -0.09
130, 0.40, 0.75, 0.48, -4.05, -0.09, -0.24
131, 0.40, 0.75, 0.48, -3.82, -0.15, -0.66
132, 0.42, 0.77, 0.50, -5.66, -0.08, 0.69
133, 0.41, 0.75, 0.47, -4.99, 0.70, 0.82
134, 0.41, 0.76, 0.48, -4.37, 0.21, 0.82
135, 0.40, 0.75, 0.47, -4.70, -0.08, 0.93
136, 0.39, 0.75, 0.47, -3.63, 1.02, 0.79
137, 0.39, 0.74, 0.48, -3.24, 1.74, 0.15
138, 0.35, 0.74, 0.46, -3.04, -1.10, -0.31
139, 0.37, 0.74, 0.47, -1.40, -1.83, -1.74
140, 0.38, 0.75, 0.48, -1.10, -2.67, -2.66
141, 0.37, 0.75, 0.49, -1.15, -4.27, -3.63
142, 0.36, 0.74, 0.47, -0.21, -5.68, -4.82
143, 0.34, 0.73, 0.47, 1.62, -6.18, -7.86
144, 0.33, 0.71, 0.45, 4.20, -7.37, -11.02
145, 0.31, 0.71, 0.46, 6.37, -8.96, -14.14
146, 0.31, 0.72, 0.45, 9.80, -9.80, -17.88
147, 0.33, 0.74, 0.47, 10.60, -11.33, -19.34
148, 0.34, 0.75, 0.47, 11.59, -12.72, -20.23
149, 0.35, 0.77, 0.47, 11.57, -14.81, -20.58
150, 0.34, 0.80, 0.49, 9.47, -15.89, -22.02
151, 0.39, 0.82, 0.48, 7.47, -11.39, -22.70
152, 0.38, 0.80, 0.45, 7.89, -7.95, -24.47
153, 0.36, 0.82, 0.45, 7.31, -9.34, -25.37
154, 0.40, 0.81, 0.46, 6.78, -8.35, -26.12
155, 0.42, 0.81, 0.46, 3.85, -6.85, -25.10
156, 0.44, 0.80, 0.46, 4.11, -6.35, -22.69
157, 0.42, 0.79, 0.46, 2.67, -7.53, -21.34
158, 0.42, 0.80, 0.44, 1.69, -10.34, -19.76
159, 0.49, 0.79, 0.43, 3.30, -1.74, -17.44
160, 0.48, 0.81, 0.46, 3.24, -4.63, -12.15
161, 0.44, 0.79, 0.46, 3.05, -6.56, -8.08
162, 0.46, 0.79, 0.46, 2.92, -2.03, -4.44
163, 0.43, 0.79, 0.44, 2.02, -1.59, -1.37
164, 0.41, 0.80, 0.49, 2.37, 0.75, 0.27
165, 0.42, 0.80, 0.45, 1.10, 1.62, 1.59
166, 0.40, 0.80, 0.44, -0.18, 3.54, 2.23
167, 0.39, 0.81, 0.47, -2.08, 5.19, 3.66
168, 0.41, 0.82, 0.48, -4.81, 6.06, 6.40
169, 0.40, 0.81, 0.45, -4.69, 6.52, 8.96
170, 0.38, 0.79, 0.46, -4.96, 5.39, 9.91
171, 0.38, 0.81, 0.47, -6.87, 4.44, 10.46
172, 0.40, 0.84, 0.53, -12.21, 3.10, 11.54
173, 0.38, 0.83, 0.51, -18.26, 1.83, 13.33
174, 0.35, 0.82, 0.49, -21.59, 1.47, 12.81
175, 0.36, 0.79, 0.45, -21.22, -0.40, 11.21
176, 0.35, 0.77, 0.44, -18.70, -0.40, 8.08
177, 0.38, 0.77, 0.47, -18.47, 0.15, 7.59
178, 0.38, 0.76, 0.45, -18.27, 1.42, 7.85
179, 0.42, 0.74, 0.45, -15.82, 5.85, 7.69
180, 0.40, 0.77, 0.51, -18.32, 1.59, 11.16
181, 0.42, 0.75, 0.48, -15.76, 5.27, 14.56
182, 0.44, 0.75, 0.47, -14.67, 5.31, 18.46
183, 0.44, 0.77, 0.49, -14.69, 3.10, 23.44
184, 0.45, 0.74, 0.49, -13.66, 2.23, 27.85
185, 0.43, 0.73, 0.45, -13.85, 3.88, 30.40
186, 0.40, 0.72, 0.43, -11.34, 3.85, 29.80
187, 0.38, 0.72, 0.45, -7.31, 2.29, 27.28
188, 0.37, 0.73, 0.47, -5.28, 2.38, 23.40
189, 0.34, 0.74, 0.48, -4.24, 1.83, 20.58
190, 0.42, 0.74, 0.46, -9.76, 6.18, 16.55
191, 0.34, 0.73, 0.48, -10.12, 0.43, 13.45
192, 0.34, 0.74, 0.48, -7.56, 2.27, 9.66
193, 0.35, 0.75, 0.50, -6.40, 3.34, 7.68
194, 0.36, 0.74, 0.50, -5.33, 3.74, 6.99
195, 0.36, 0.74, 0.49, -5.13, 3.01, 6.23
196, 0.32, 0.76, 0.56, -8.23, -4.40, 8.23
197, 0.39, 0.70, 0.42, -4.46, 6.37, 5.51
198, 0.35, 0.71, 0.46, -0.56, 4.24, 3.34
199, 0.38, 0.73, 0.49, 0.72, 4.02, 2.50
200, 0.38, 0.72, 0.47, 1.80, 2.64, 0.61
201, 0.38, 0.72, 0.47, 4.06, 0.58, -1.22
202, 0.38, 0.71, 0.47, 6.26, -3.73, -3.39
203, 0.35, 0.69, 0.46, 9.11, -10.70, -6.81
204, 0.35, 0.73, 0.48, 12.52, -19.15, -10.21
205, 0.35, 0.73, 0.48, 11.79, -24.56, -13.18
206, 0.33, 0.74, 0.49, 12.66, -29.02, -17.19
207, 0.33, 0.75, 0.50, 11.51, -31.47, -20.78
208, 0.32, 0.75, 0.48, 10.90, -29.66, -23.95
209, 0.39, 0.78, 0.52, 8.55, -29.86, -23.66
210, 0.41, 0.78, 0.50, 5.92, -23.69, -22.49
211, 0.42, 0.79, 0.48, 4.66, -19.51, -21.02
212, 0.44, 0.78, 0.47, 5.11, -14.34, -18.52
213, 0.46, 0.78, 0.47, 5.16, -13.89, -14.60
214, 0.50, 0.77, 0.43, 5.69, -11.36, -9.37
215, 0.47, 0.75, 0.45, 5.88, -9.31, -6.53
216, 0.45, 0.76, 0.46, 5.22, -9.24, -3.47
217, 0.47, 0.76, 0.47, 3.16, -4.67, -2.27
218, 0.46, 0.77, 0.46, 1.31, -1.40, -1.45
219, 0.46, 0.78, 0.45, -0.76, 4.09, -0.41
220, 0.49, 0.79, 0.47, -3.88, 7.85, 1.63
221, 0.50, 0.82, 0.48, -10.58, 11.56, 4.95
222, 0.52, 0.79, 0.49, -12.05, 21.11, 8.31
223, 0.50, 0.81, 0.52, -14.32, 24.02, 11.86
224, 0.48, 0.81, 0.50, -15.66, 22.15, 15.51
225, 0.45, 0.78, 0.50, -18.67, 15.95, 18.02
226, 0.39, 0.74, 0.41, -16.53, 12.00, 18.46
227, 0.36, 0.75, 0.41, -13.10, 13.56, 13.07
228, 0.34, 0.77, 0.48, -12.29, 10.72, 9.15
229, 0.37, 0.78, 0.48, -11.66, 12.47, 5.24
230, 0.38, 0.77, 0.51, -11.42, 8.87, 5.07
231, 0.39, 0.74, 0.42, -11.13, 17.05, 1.18
232, 0.37, 0.72, 0.47, -8.72, 14.70, 0.72
233, 0.40, 0.72, 0.47, -5.89, 13.50, 0.63
234, 0.41, 0.71, 0.49, -5.56, 12.21, 1.42
235, 0.42, 0.70, 0.49, -5.07, 10.56, 2.79
236, 0.41, 0.70, 0.47, -4.38, 9.86, 3.21
237, 0.40, 0.71, 0.47, -3.08, 9.40, 2.89
238, 0.41, 0.71, 0.47, -1.80, 7.83, 2.78
239, 0.41, 0.73, 0.50, -1.77, 7.57, 1.97
240, 0.41, 0.74, 0.49, -1.45, 7.01, 0.66
241, 0.41, 0.76, 0.51, -2.52, 5.74, 0.05
242, 0.39, 0.76, 0.50, -3.79, 4.20, 0.05
243, 0.40, 0.76, 0.51, -3.92, 3.34, -0.61
244, 0.39, 0.76, 0.50, -4.85, 2.18, -1.16
245, 0.41, 0.80, 0.51, -10.63, 3.88, 0.90
246, 0.38, 0.68, 0.44, -5.22, -0.49, 1.02
247, 0.41, 0.74, 0.50, -2.70, -4.37, 2.46
248, 0.39, 0.76, 0.50, -3.10, -1.54, 2.73
249, 0.40, 0.73, 0.48, -1.51, 0.24, 2.67
250, 0.36, 0.75, 0.51, -0.53, 0.69, 1.69
251, 0.36, 0.75, 0.50, -1.37, 1.08, 0.55
252, 0.37, 0.74, 0.50, 0.60, 1.94, -0.75
253, 0.38, 0.75, 0.50, 0.40, 3.02, -0.67
254, 0.39, 0.75, 0.50, -0.12, 2.31, -0.55
255, 0.40, 0.74, 0.49, -0.14, 3.57, -0.70
256, 0.41, 0.73, 0.49, 0.38, 3.82, -1.05
257, 0.40, 0.73, 0.50, 0.24, 4.26, -1.79
258, 0.40, 0.74, 0.50, 0.15, 4.37, -1.86
259, 0.41, 0.73, 0.51, 0.53, 4.55, -1.79
260, 0.42, 0.75, 0.50, 0.05, 4.11, -1.59
261, 0.40, 0.74, 0.50, -0.63, 3.97, -0.93
262, 0.40, 0.75, 0.50, -1.16, 2.67, -0.96
263, 0.40, 0.75, 0.50, -1.24, 2.32, -1.24
264, 0.40, 0.74, 0.51, -1.10, 0.41, -0.89
265, 0.39, 0.73, 0.48, 0.03, -0.23, -1.92
266, 0.37, 0.72, 0.48, 1.94, 0.69, -3.95
267, 0.37, 0.71, 0.46, 4.26, 1.13, -5.65
268, 0.35, 0.71, 0.47, 6.32, -1.95, -7.94
269, 0.34, 0.72, 0.47, 7.71, -10.18, -9.22
270, 0.31, 0.72, 0.48, 9.60, -22.41, -11.08
271, 0.27, 0.73, 0.47, 15.50, -31.56, -16.06
272, 0.29, 0.76, 0.52, 15.25, -40.44, -19.94
273, 0.24, 0.77, 0.49, 13.77, -39.30, -26.98
274, 0.27, 0.79, 0.50, 14.37, -33.47, -35.73
275, 0.28, 0.82, 0.51, 10.43, -25.82, -40.75
276, 0.33, 0.82, 0.53, 5.82, -22.82, -42.98
277, 0.38, 0.82, 0.47, 3.15, -14.24, -42.49
278, 0.43, 0.81, 0.46, 1.97, -7.18, -39.31
279, 0.50, 0.77, 0.38, 5.88, 6.56, -36.61
280, 0.48, 0.80, 0.48, 5.74, -2.95, -26.92
281, 0.55, 0.80, 0.47, 5.28, 2.32, -18.99
282, 0.54, 0.78, 0.45, 4.58, 0.17, -11.28
283, 0.56, 0.77, 0.46, 4.52, 0.12, -3.77
284, 0.55, 0.76, 0.44, 4.89, -0.92, 2.56
285, 0.49, 0.76, 0.41, 8.20, 7.79, 3.16
286, 0.46, 0.79, 0.46, 3.11, -1.10, 5.76
287, 0.42, 0.78, 0.46, 1.91, -0.43, 5.22
288, 0.40, 0.78, 0.47, 1.27, -0.37, 4.49
289, 0.38, 0.79, 0.47, 0.40, 1.10, 3.42
290, 0.38, 0.79, 0.46, -0.27, 2.72, 3.73
291, 0.37, 0.79, 0.45, -0.58, 5.24, 4.49
292, 0.39, 0.79, 0.45, -1.08, 8.78, 5.69
293, 0.41, 0.80, 0.47, -2.27, 12.43, 9.15
294, 0.43, 0.79, 0.46, -3.30, 16.46, 13.24
295, 0.42, 0.80, 0.49, -5.07, 18.58, 17.34
296, 0.43, 0.82, 0.52, -8.08, 18.81, 21.07
297, 0.43, 0.82, 0.57, -12.93, 14.26, 23.92
298, 0.41, 0.80, 0.51, -16.85, 9.40, 27.66
299, 0.37, 0.76, 0.45, -16.52, 4.81, 27.76
300, 0.34, 0.74, 0.44, -13.44, -1.11, 25.07
301, 0.33, 0.75, 0.44, -12.75, -2.95, 20.27
302, 0.33, 0.75, 0.44, -11.02, -0.09, 14.72
303, 0.32, 0.76, 0.46, -9.73, 2.53, 8.32
304, 0.32, 0.78, 0.48, -10.44, 4.49, 3.88
305, 0.32, 0.80, 0.53, -12.79, -1.91, 3.36
306, 0.38, 0.77, 0.46, -13.50, 8.90, 0.67
307, 0.38, 0.74, 0.47, -9.02, 5.47, 2.69
308, 0.39, 0.75, 0.49, -6.61, 5.22, 5.33
309, 0.40, 0.73, 0.46, -5.95, 5.71, 7.54
310, 0.39, 0.70, 0.47, -4.20, 4.32, 11.07
311, 0.39, 0.71, 0.48, -1.95, 5.33, 11.65
312, 0.40, 0.72, 0.48, -1.28, 5.31, 12.53
313, 0.37, 0.73, 0.49, -0.53, 5.11, 12.43
314, 0.36, 0.75, 0.49, -1.04, 4.44, 11.24
315, 0.37, 0.75, 0.49, -1.36, 3.48, 9.83
316, 0.36, 0.76, 0.48, -1.62, 3.15, 7.89
317, 0.36, 0.77, 0.50, -2.55, 3.13, 5.60
318, 0.37, 0.77, 0.49, -3.05, 3.31, 3.85
319, 0.37, 0.77, 0.47, -3.40, 3.82, 1.83
320, 0.38, 0.76, 0.48, -3.08, 4.35, 0.53
321, 0.40, 0.80, 0.51, -5.33, 2.84, 1.08
322, 0.40, 0.75, 0.48, -3.24, 4.67, 1.45
323, 0.38, 0.75, 0.49, -2.85, 3.37, 2.17
324, 0.38, 0.74, 0.48, -2.26, 2.89, 1.88
325, 0.39, 0.74, 0.49, -2.18, 1.31, 2.46
326, 0.40, 0.74, 0.49, -1.97, 2.38, 2.24
327, 0.39, 0.74, 0.48, -1.77, 2.73, 1.48
328, 0.39, 0.74, 0.47, -1.28, 2.67, 0.84
329, 0.40, 0.74, 0.49, -0.93, 2.32, 0.63
330, 0.41, 0.75, 0.49, -1.44, 1.62, 1.11
331, 0.40, 0.75, 0.49, -2.00, 1.02, 0.99
332, 0.41, 0.75, 0.49, -2.27, 0.90, 0.53
333, 0.41, 0.75, 0.49, -2.44, 0.84, 0.60
334, 0.41, 0.75, 0.48, -2.81, 0.56, 1.11
335, 0.40, 0.75, 0.49, -2.40, 0.98, 0.92
336, 0.40, 0.75, 0.49, -2.47, 0.60, 1.42
337, 0.40, 0.74, 0.50, -1.92, 0.75, 1.91
338, 0.40, 0.74, 0.49, -1.54, 0.79, 2.06
339, 0.39, 0.74, 0.48, -1.68, 1.07, 1.92
340, 0.39, 0.73, 0.49, -1.48, 1.50, 1.42
341, 0.39, 0.74, 0.48, -1.69, 1.69, 0.60
342, 0.39, 0.74, 0.49, -2.15, 1.36, 0.56
343, 0.39, 0.74, 0.50, -2.32, 2.06, 0.18
344, 0.40, 0.74, 0.48, -1.83, 2.46, 0.00
345, 0.40, 0.75, 0.49, -1.74, 2.24, -0.12
346, 0.40, 0.75, 0.49, -1.88, 1.69, 0.55
347, 0.41, 0.75, 0.50, -3.45, 2.58, 0.90
348, 0.42, 0.76, 0.51, -5.31, 3.69, 1.21
349, 0.41, 0.76, 0.50, -6.31, 4.67, 1.15
350, 0.46, 0.76, 0.51, -7.21, 8.17, 2.75
351, 0.44, 0.72, 0.44, -8.00, 5.85, 2.21
352, 0.41, 0.73, 0.50, -6.05, 5.08, 1.27
353, 0.39, 0.74, 0.47, -5.13, 2.52, 0.02
354, 0.41, 0.74, 0.49, -4.46, 0.49, -1.97
355, 0.42, 0.74, 0.50, -5.04, -0.78, -2.89
356, 0.41, 0.74, 0.50, -4.81, -3.54, -1.18
357, 0.44, 0.72, 0.46, -5.51, -0.43, -1.98
358, 0.43, 0.74, 0.50, -5.54, -1.60, 0.06
359, 0.40, 0.76, 0.51, -7.07, 0.40, 1.33
360, 0.40, 0.74, 0.51, -7.74, 5.53, -0.02
361, 0.36, 0.74, 0.51, -6.44, 0.72, -1.07
362, 0.38, 0.76, 0.51, -8.82, -1.15, -0.63
363, 0.36, 0.75, 0.50, -6.50, 2.14, -1.82
364, 0.37, 0.73, 0.51, -5.37, 3.36, -2.18
365, 0.36, 0.73, 0.51, -4.49, 2.46, -1.30
366, 0.36, 0.71, 0.50, -3.47, 1.86, -0.31
367, 0.36, 0.71, 0.50, -1.37, 0.14, 0.50
368, 0.39, 0.72, 0.50, -0.90, 1.42, 0.60
369, 0.39, 0.73, 0.50, -0.40, 1.37, 0.89
370, 0.38, 0.73, 0.49, 0.27, 1.65, 0.43
371, 0.39, 0.75, 0.51, 0.72, 1.57, -0.50
372, 0.39, 0.76, 0.52, 0.20, 1.36, -0.67
373, 0.40, 0.76, 0.52, -0.03, 1.28, -0.84
374, 0.41, 0.75, 0.52, -0.27, 1.24, -0.66
375, 0.41, 0.75, 0.50, -0.12, 1.22, -0.92
376, 0.41, 0.74, 0.50, 0.27, 0.76, -0.82
377, 0.40, 0.73, 0.50, 0.35, -0.76, -1.13
378, 0.40, 0.73, 0.50, 0.17, -2.47, -1.15
379, 0.41, 0.73, 0.50, -0.17, -3.73, -0.09
380, 0.39, 0.73, 0.50, 0.55, -3.79, 0.31
381, 0.38, 0.73, 0.49, 0.73, -4.11, -0.87
382, 0.39, 0.74, 0.51, -1.10, -3.04, -1.94
383, 0.41, 0.73, 0.51, -0.92, -1.86, -2.06
384, 0.42, 0.74, 0.50, -0.67, -0.46, -1.31
385, 0.40, 0.74, 0.51, -0.09, 0.21, -0.89
386, 0.40, 0.75, 0.51, -0.37, 0.49, -0.20
387, 0.39, 0.76, 0.51, -0.40, 0.46, 0.95
388, 0.38, 0.75, 0.49, -0.64, 0.92, 0.89
389, 0.37, 0.74, 0.50, -0.37, 0.17, 0.69
390, 0.37, 0.74, 0.51, -0.18, -0.17, 0.41
391, 0.37, 0.74, 0.52, -0.31, -0.20, 0.05
392, 0.39, 0.74, 0.50, -0.99, 0.70, 0.21
393, 0.40, 0.74, 0.50, -1.15, 1.01, 0.93
394, 0.39, 0.74, 0.50, -1.24, 1.01, 1.10
395, 0.39, 0.73, 0.50, -1.27, 1.51, 1.19
396, 0.40, 0.73, 0.50, -1.28, 1.60, 0.96
397, 0.40, 0.73, 0.50, -1.44, 1.86, 0.35
398, 0.40, 0.74, 0.50, -1.73, 1.39, 0.23
399, 0.41, 0.74, 0.49, -1.88, 1.13, 0.38
400, 0.42, 0.75, 0.50, -2.23, 0.78, 0.49
401, 0.41, 0.74, 0.50, -2.32, 0.41, 1.05
402, 0.40, 0.75, 0.50, -2.55, 0.20, 1.11
403, 0.39, 0.74, 0.51, -2.43, 0.26, 0.79
404, 0.39, 0.74, 0.50, -2.17, -0.18, 0.53
405, 0.39, 0.74, 0.51, -2.26, -0.26, 0.11
406, 0.39, 0.74, 0.51, -2.20, -0.17, -0.03
407, 0.39, 0.74, 0.51, -1.83, -0.31, -0.32
408, 0.40, 0.73, 0.50, -1.89, -1.25, -0.09
409, 0.41, 0.74, 0.51, -1.42, -1.34, 0.00
410, 0.40, 0.74, 0.50, -1.47, -1.25, -0.03
411, 0.39, 0.74, 0.50, -1.83, -1.68, -0.21
412, 0.40, 0.74, 0.51, -2.03, -2.66, -0.50
413, 0.40, 0.73, 0.50, -2.06, -3.88, -0.40
414, 0.43, 0.69, 0.50, 0.61, -0.43, -1.34
415, 0.39, 0.75, 0.51, 0.11, -6.26, -0.53
416, 0.40, 0.73, 0.50, -1.30, -5.65, -1.37
417, 0.37, 0.72, 0.45, -2.69, -6.06, -0.49
418, 0.40, 0.76, 0.51, -1.74, -9.02, -0.11
419, 0.43, 0.75, 0.51, -2.63, -4.43, 0.79
420, 0.40, 0.74, 0.50, -1.42, -1.97, 0.52
421, 0.39, 0.75, 0.51, -1.98, -0.66, 0.17
422, 0.39, 0.74, 0.50, -1.33, -0.17, 0.40
423, 0.40, 0.75, 0.51, -1.31, 0.17, 0.03
424, 0.40, 0.75, 0.50, -1.05, 1.01, -0.08
425, 0.39, 0.74, 0.50, -1.30, 1.24, -0.40
426, 0.40, 0.75, 0.50, -1.40, 1.25, -0.78
427, 0.41, 0.74, 0.50, -1.08, 1.18, -0.49
428, 0.42, 0.74, 0.51, -0.85, 0.58, 0.12
429, 0.41, 0.74, 0.50, -0.82, 0.17, 0.05
430, 0.40, 0.74, 0.50, -0.98, -0.58, 0.23
431, 0.41, 0.73, 0.49, -0.95, -0.72, 0.60
432, 0.40, 0.74, 0.51, -1.50, -0.11, 0.78
433, 0.40, 0.74, 0.49, -1.62, -0.17, 0.72
