Time (ms), Acce_X, Acce_Y, Acce_Z, Gyro_X, Gyro_Y, Gyro_Z
30, 0.42, 0.73, 0.48, -2.53, 0.69, -1.02
31, 0.43, 0.74, 0.48, -2.37, 1.19, -1.42
32, 0.42, 0.74, 0.49, -2.75, 0.76, -1.33
33, 0.42, 0.74, 0.48, -2.49, 0.78, -1.30
34, 0.43, 0.74, 0.50, -2.21, 0.41, -1.30
35, 0.43, 0.74, 0.49, -1.97, 0.37, -0.98
36, 0.42, 0.75, 0.48, -2.06, 0.24, -0.37
37, 0.44, 0.76, 0.47, -2.05, 0.32, 0.35
38, 0.42, 0.76, 0.51, -2.38, -0.81, 0.37
39, 0.42, 0.76, 0.50, -2.79, -0.43, 0.49
40, 0.40, 0.75, 0.48, -2.56, 0.12, -0.38
41, 0.41, 0.73, 0.49, -2.96, 0.12, -1.02
42, 0.42, 0.72, 0.48, -2.73, 0.31, -0.34
43, 0.42, 0.72, 0.50, -2.63, 0.00, 0.09
44, 0.42, 0.72, 0.49, -2.53, 0.02, 0.82
45, 0.42, 0.72, 0.49, -2.02, 0.34, 0.90
46, 0.41, 0.74, 0.49, -1.73, 0.56, 0.08
47, 0.41, 0.74, 0.49, -1.83, 0.89, -0.93
48, 0.40, 0.74, 0.49, -2.08, 0.29, -1.92
49, 0.41, 0.74, 0.51, -2.26, -1.71, -2.21
50, 0.42, 0.74, 0.49, -2.37, -3.65, -2.40
51, 0.41, 0.74, 0.49, -1.79, -5.40, -2.38
52, 0.41, 0.73, 0.48, -0.76, -6.63, -3.18
53, 0.41, 0.72, 0.47, 1.31, -7.51, -4.12
54, 0.41, 0.72, 0.46, 3.02, -8.00, -5.37
55, 0.41, 0.73, 0.47, 3.82, -7.18, -6.00
56, 0.39, 0.73, 0.47, 5.25, -7.94, -7.13
57, 0.40, 0.73, 0.47, 6.12, -8.49, -7.45
58, 0.37, 0.73, 0.46, 8.31, -11.27, -8.55
59, 0.38, 0.73, 0.46, 15.21, -17.54, -9.91
60, 0.35, 0.73, 0.46, 14.18, -25.73, -11.15
61, 0.35, 0.73, 0.46, 17.45, -40.82, -12.41
62, 0.27, 0.76, 0.45, 15.02, -30.46, -17.16
63, 0.28, 0.77, 0.51, 16.87, -26.26, -30.06
64, 0.33, 0.80, 0.50, 10.66, -25.77, -33.39
65, 0.33, 0.79, 0.48, 6.53, -19.73, -37.98
66, 0.35, 0.81, 0.49, 1.85, -11.11, -42.66
67, 0.40, 0.81, 0.48, -2.17, -6.27, -44.31
68, 0.47, 0.79, 0.44, -1.77, 1.80, -40.20
69, 0.51, 0.78, 0.45, -2.17, 5.01, -33.44
70, 0.56, 0.79, 0.45, 0.70, 4.81, -23.76
71, 0.58, 0.78, 0.44, 2.96, 4.31, -14.18
72, 0.58, 0.77, 0.45, 3.63, 5.37, -6.14
73, 0.55, 0.77, 0.45, 8.73, 8.72, 1.56
74, 0.53, 0.80, 0.45, 6.06, 4.53, 6.84
75, 0.49, 0.79, 0.44, 4.24, 5.71, 8.18
76, 0.48, 0.79, 0.44, 3.44, 11.91, 7.63
77, 0.47, 0.80, 0.44, 1.40, 17.76, 7.88
78, 0.50, 0.77, 0.41, 5.19, 34.92, 7.13
79, 0.49, 0.83, 0.52, -2.87, 27.31, 14.46
80, 0.51, 0.82, 0.54, -8.92, 30.79, 22.29
81, 0.51, 0.85, 0.61, -16.98, 23.95, 31.92
82, 0.48, 0.80, 0.49, -21.11, 15.42, 41.08
83, 0.42, 0.74, 0.41, -17.07, 7.47, 45.11
84, 0.35, 0.74, 0.40, -13.28, 2.06, 44.84
85, 0.31, 0.71, 0.39, -7.11, 3.98, 36.95
86, 0.29, 0.76, 0.46, -6.21, 5.34, 28.18
87, 0.30, 0.76, 0.49, -7.25, 8.75, 17.94
88, 0.27, 0.76, 0.46, -8.38, 10.50, 8.21
89, 0.27, 0.74, 0.46, -6.46, 11.05, -1.16
90, 0.34, 0.75, 0.46, -5.05, 10.06, -4.61
91, 0.39, 0.73, 0.45, -4.14, 10.67, -4.14
92, 0.41, 0.73, 0.48, -3.83, 8.06, -0.67
93, 0.41, 0.73, 0.48, -3.82, 6.60, 3.39
94, 0.41, 0.73, 0.47, -2.99, 6.18, 6.12
95, 0.36, 0.73, 0.47, -1.79, 6.67, 5.60
96, 0.32, 0.73, 0.47, -1.37, 6.47, 2.26
97, 0.31, 0.74, 0.48, -0.75, 3.68, -1.53
98, 0.35, 0.74, 0.48, -0.02, 2.96, -5.02
99, 0.38, 0.72, 0.43, 3.40, 4.64, -7.48
100, 0.36, 0.71, 0.38, 8.12, 4.58, -8.60
101, 0.35, 0.71, 0.43, 15.54, -5.01, -11.56
102, 0.32, 0.76, 0.47, 16.15, -16.27, -14.63
103, 0.28, 0.76, 0.46, 18.26, -24.43, -20.52
104, 0.23, 0.75, 0.46, 18.90, -28.49, -28.95
105, 0.25, 0.79, 0.48, 19.25, -30.29, -36.52
106, 0.24, 0.83, 0.52, 12.85, -29.98, -42.32
107, 0.30, 0.83, 0.52, 6.99, -26.00, -46.43
108, 0.37, 0.83, 0.48, 4.08, -13.80, -47.19
109, 0.40, 0.82, 0.47, 1.62, -7.83, -43.71
110, 0.47, 0.82, 0.46, 2.09, -3.45, -36.93
111, 0.54, 0.82, 0.45, 2.09, 2.03, -26.93
112, 0.59, 0.79, 0.43, 6.61, 11.95, -17.31
113, 0.59, 0.80, 0.45, 5.68, 8.20, -4.76
114, 0.59, 0.79, 0.43, 6.32, 9.01, 5.19
115, 0.54, 0.76, 0.41, 10.60, 14.93, 9.22
116, 0.49, 0.82, 0.47, 4.58, 6.43, 12.20
117, 0.45, 0.80, 0.45, 1.73, 8.99, 10.38
118, 0.45, 0.82, 0.45, -1.30, 12.69, 8.95
119, 0.46, 0.82, 0.47, -4.92, 15.77, 10.02
120, 0.51, 0.84, 0.53, -10.58, 14.38, 15.63
121, 0.52, 0.85, 0.54, -19.66, 8.99, 25.30
122, 0.51, 0.82, 0.50, -23.11, 6.75, 33.66
123, 0.46, 0.78, 0.45, -20.90, 3.63, 39.71
124, 0.38, 0.76, 0.45, -20.09, -1.51, 42.27
125, 0.33, 0.74, 0.41, -14.38, 2.99, 37.71
126, 0.31, 0.75, 0.43, -10.21, 4.12, 31.73
127, 0.28, 0.78, 0.47, -11.10, 3.56, 26.09
128, 0.24, 0.77, 0.57, -12.70, -7.08, 21.80
129, 0.26, 0.76, 0.47, -18.61, 0.26, 14.44
130, 0.27, 0.72, 0.44, -15.73, -0.95, 8.31
131, 0.30, 0.73, 0.45, -12.26, 1.36, 2.84
132, 0.33, 0.74, 0.46, -10.08, 2.05, 1.11
133, 0.37, 0.74, 0.48, -8.58, 1.40, 2.23
134, 0.37, 0.73, 0.48, -7.11, -1.13, 5.40
135, 0.39, 0.74, 0.44, -11.54, 3.07, 6.87
136, 0.38, 0.70, 0.44, -7.27, 5.51, 5.69
137, 0.38, 0.74, 0.45, -4.08, 4.37, 5.22
138, 0.39, 0.74, 0.47, -3.51, 2.66, 4.08
139, 0.42, 0.75, 0.45, -1.83, 1.57, 3.59
140, 0.40, 0.75, 0.47, -1.04, 1.15, 1.30
141, 0.40, 0.75, 0.46, -0.87, -1.05, -0.26
142, 0.41, 0.75, 0.47, -0.44, -3.19, -1.53
143, 0.41, 0.74, 0.48, 0.50, -5.01, -2.61
144, 0.40, 0.72, 0.45, 3.15, -6.60, -3.91
145, 0.39, 0.69, 0.42, 8.18, -9.65, -5.50
146, 0.32, 0.65, 0.38, 14.66, -12.34, -8.90
147, 0.28, 0.70, 0.42, 22.52, -21.04, -15.08
148, 0.24, 0.70, 0.43, 29.33, -31.47, -21.79
149, 0.19, 0.73, 0.43, 31.95, -38.00, -31.07
150, 0.19, 0.82, 0.55, 28.23, -44.56, -39.08
151, 0.26, 0.87, 0.54, 18.53, -41.28, -42.53
152, 0.28, 0.86, 0.50, 11.08, -29.04, -48.89
153, 0.30, 0.84, 0.49, 4.82, -21.97, -54.60
154, 0.37, 0.85, 0.47, 0.64, -8.96, -52.49
155, 0.46, 0.85, 0.44, -2.21, -0.66, -47.50
156, 0.54, 0.86, 0.45, -2.69, 3.80, -38.60
157, 0.61, 0.84, 0.44, -3.22, 7.28, -26.34
158, 0.66, 0.82, 0.42, -3.36, 10.02, -12.95
159, 0.68, 0.80, 0.42, -2.99, 15.31, -1.18
160, 0.69, 0.78, 0.40, -2.60, 21.40, 9.31
161, 0.69, 0.77, 0.38, -0.93, 34.70, 14.09
162, 0.60, 0.80, 0.47, -1.44, 33.74, 20.67
163, 0.58, 0.81, 0.51, -5.16, 38.05, 22.17
164, 0.57, 0.87, 0.56, -17.10, 26.61, 31.68
165, 0.57, 0.85, 0.54, -24.03, 17.66, 38.76
166, 0.51, 0.82, 0.47, -27.39, 10.53, 46.50
167, 0.40, 0.77, 0.40, -23.65, 3.34, 48.63
168, 0.34, 0.75, 0.40, -17.94, -1.50, 46.02
169, 0.32, 0.74, 0.41, -13.13, -3.48, 41.25
170, 0.29, 0.74, 0.43, -9.19, -0.81, 34.03
171, 0.24, 0.75, 0.46, -7.31, 0.95, 26.55
172, 0.20, 0.74, 0.48, -6.24, 0.52, 19.13
173, 0.19, 0.74, 0.49, -5.24, -2.61, 13.69
174, 0.24, 0.73, 0.44, -8.56, -3.19, 7.83
175, 0.21, 0.72, 0.46, -5.25, 1.91, 1.85
176, 0.26, 0.75, 0.49, -5.40, 6.20, -1.24
177, 0.30, 0.72, 0.47, -4.69, 1.44, -2.00
178, 0.34, 0.72, 0.47, -3.22, 3.15, -2.18
179, 0.38, 0.74, 0.46, -3.62, 2.92, -0.98
180, 0.41, 0.74, 0.47, -3.66, 3.88, -0.40
181, 0.43, 0.77, 0.47, -4.44, 4.14, 0.75
182, 0.45, 0.76, 0.46, -4.12, 6.66, 1.34
183, 0.45, 0.76, 0.47, -4.67, 6.34, 0.79
184, 0.44, 0.74, 0.45, -3.25, 3.13, -0.35
185, 0.44, 0.74, 0.45, -2.55, 0.24, -1.13
186, 0.44, 0.74, 0.46, -1.98, -2.84, -1.83
187, 0.44, 0.72, 0.43, 0.64, -4.20, -3.28
188, 0.41, 0.69, 0.41, 6.52, -7.18, -4.84
189, 0.33, 0.71, 0.35, 10.99, -13.74, -6.64
190, 0.31, 0.70, 0.41, 18.31, -24.64, -11.62
191, 0.24, 0.72, 0.44, 25.27, -34.44, -17.71
192, 0.13, 0.76, 0.46, 26.29, -48.69, -25.36
193, 0.16, 0.80, 0.48, 24.63, -43.24, -38.47
194, 0.17, 0.86, 0.54, 16.67, -43.34, -48.90
195, 0.23, 0.85, 0.53, 10.46, -27.95, -57.53
196, 0.28, 0.85, 0.52, 3.57, -10.60, -61.69
197, 0.34, 0.86, 0.48, -2.66, 2.67, -60.40
198, 0.46, 0.84, 0.45, -3.89, 10.24, -54.44
199, 0.56, 0.85, 0.45, -3.44, 11.73, -42.35
200, 0.63, 0.84, 0.43, -2.67, 12.21, -28.64
201, 0.63, 0.82, 0.45, 1.44, 14.56, -14.43
202, 0.65, 0.81, 0.43, 0.17, 10.29, -1.92
203, 0.62, 0.78, 0.40, 1.15, 8.58, 6.09
204, 0.58, 0.77, 0.39, 2.75, 8.21, 9.22
205, 0.54, 0.79, 0.41, 3.05, 9.31, 8.37
206, 0.49, 0.80, 0.41, 2.40, 11.71, 5.34
207, 0.48, 0.80, 0.42, 1.07, 15.66, 4.47
208, 0.50, 0.80, 0.41, 1.30, 22.66, 6.32
209, 0.57, 0.81, 0.40, -0.38, 37.71, 9.68
210, 0.50, 0.85, 0.54, -3.50, 37.33, 23.31
211, 0.53, 0.92, 0.63, -15.13, 29.50, 35.94
212, 0.56, 0.96, 0.65, -36.38, 12.66, 54.61
213, 0.47, 0.85, 0.53, -40.90, 6.00, 63.82
214, 0.31, 0.75, 0.36, -32.58, 5.33, 61.88
215, 0.26, 0.69, 0.34, -21.50, 4.73, 53.88
216, 0.28, 0.72, 0.38, -14.50, 6.46, 44.76
217, 0.24, 0.71, 0.42, -10.38, 12.85, 33.86
218, 0.21, 0.71, 0.44, -7.24, 13.77, 21.92
219, 0.19, 0.73, 0.49, -8.37, 13.48, 11.34
220, 0.22, 0.76, 0.52, -13.56, 0.73, 4.35
221, 0.25, 0.73, 0.46, -8.09, 8.20, -4.79
222, 0.29, 0.76, 0.50, -7.68, 6.21, -6.46
223, 0.35, 0.75, 0.50, -8.21, 5.57, -5.30
224, 0.38, 0.74, 0.48, -7.02, 4.84, -2.73
225, 0.39, 0.73, 0.48, -5.59, 4.34, 0.64
226, 0.38, 0.73, 0.47, -4.21, 4.46, 2.09
227, 0.36, 0.75, 0.49, -3.91, 3.30, 1.91
228, 0.36, 0.77, 0.49, -5.15, 3.36, 0.70
229, 0.37, 0.76, 0.48, -4.66, 4.09, -1.15
230, 0.39, 0.77, 0.49, -4.44, 3.88, -2.75
231, 0.40, 0.78, 0.48, -4.96, 3.97, -2.92
232, 0.43, 0.76, 0.49, -4.20, 2.47, -2.23
233, 0.43, 0.76, 0.48, -3.94, 2.23, -0.81
234, 0.42, 0.75, 0.49, -3.82, 1.07, 1.08
235, 0.42, 0.75, 0.50, -3.66, 0.11, 2.35
236, 0.40, 0.76, 0.49, -4.84, -1.36, 3.88
237, 0.38, 0.74, 0.50, -3.63, -3.74, 4.52
238, 0.39, 0.73, 0.45, -5.02, 0.58, 2.58
239, 0.33, 0.74, 0.48, -3.94, 0.14, 2.06
240, 0.37, 0.75, 0.48, -1.51, 1.85, 0.50
241, 0.38, 0.75, 0.49, -1.94, 0.75, 0.12
242, 0.40, 0.75, 0.48, -2.40, 0.69, 0.75
243, 0.40, 0.75, 0.50, -1.98, 0.67, 1.04
244, 0.40, 0.76, 0.48, -2.55, 0.89, 1.27
245, 0.41, 0.75, 0.49, -2.24, 0.40, 1.33
246, 0.40, 0.74, 0.49, -2.20, 0.00, 1.79
247, 0.40, 0.75, 0.49, -2.11, -0.08, 1.05
248, 0.40, 0.74, 0.50, -2.44, -0.40, 0.27
249, 0.40, 0.74, 0.49, -2.58, -0.46, 1.15
250, 0.39, 0.74, 0.49, -1.95, -0.72, 1.07
251, 0.40, 0.74, 0.49, -2.35, -0.63, 1.01
252, 0.40, 0.75, 0.49, -2.32, -0.12, 0.70
253, 0.39, 0.75, 0.49, -2.32, 0.17, 0.29
254, 0.39, 0.75, 0.49, -2.72, 0.34, -0.03
255, 0.40, 0.75, 0.49, -2.75, 0.35, -0.02
256, 0.40, 0.75, 0.50, -3.42, 0.50, 0.37
257, 0.40, 0.77, 0.51, -5.10, -0.53, 1.36
258, 0.40, 0.74, 0.48, -4.24, 0.26, 0.92
259, 0.40, 0.75, 0.48, -3.45, 0.52, 0.17
260, 0.41, 0.75, 0.49, -3.50, 0.92, 0.00
261, 0.42, 0.74, 0.49, -3.91, 0.81, -0.02
262, 0.41, 0.74, 0.49, -3.36, 0.87, -0.15
263, 0.41, 0.74, 0.50, -3.66, 0.34, 0.27
264, 0.41, 0.75, 0.50, -4.90, -0.18, 0.92
265, 0.40, 0.78, 0.56, -7.13, -7.33, 3.74
266, 0.45, 0.80, 0.55, -18.43, -0.72, 5.83
267, 0.43, 0.79, 0.55, -26.61, -8.08, 9.76
268, 0.40, 0.75, 0.48, -25.71, -5.88, 10.02
269, 0.39, 0.72, 0.44, -21.83, -6.31, 9.07
270, 0.39, 0.71, 0.46, -16.63, -6.58, 7.22
271, 0.39, 0.71, 0.47, -11.57, -4.95, 3.59
272, 0.44, 0.73, 0.47, -7.37, -1.85, -0.43
273, 0.40, 0.71, 0.49, -7.07, -3.21, 2.87
274, 0.40, 0.71, 0.49, -4.82, -4.14, 2.02
275, 0.40, 0.71, 0.51, -3.01, -4.18, 2.20
276, 0.40, 0.71, 0.51, -2.32, -2.55, 1.53
277, 0.39, 0.71, 0.51, -1.48, -1.10, 0.50
278, 0.40, 0.72, 0.51, -0.87, -0.63, 0.09
279, 0.39, 0.72, 0.52, -0.49, -0.06, -0.14
280, 0.40, 0.73, 0.52, -0.09, 0.84, -0.49
281, 0.39, 0.73, 0.50, 0.37, 1.44, -0.76
282, 0.40, 0.72, 0.51, 0.43, 1.86, -1.10
283, 0.41, 0.72, 0.51, 0.40, 1.95, -1.66
284, 0.41, 0.72, 0.51, 0.61, 1.86, -1.48
285, 0.42, 0.73, 0.51, 0.40, 1.22, -1.13
286, 0.42, 0.72, 0.51, 0.37, 0.49, -0.79
287, 0.43, 0.74, 0.51, 0.09, -0.40, -0.43
288, 0.42, 0.74, 0.51, -0.15, -0.67, 0.29
289, 0.42, 0.73, 0.50, -0.38, -0.85, 0.44
290, 0.40, 0.73, 0.50, -0.53, -0.44, 0.23
291, 0.41, 0.72, 0.50, -0.56, 0.35, -0.32
292, 0.40, 0.72, 0.50, -0.53, 1.08, -0.29
293, 0.40, 0.72, 0.50, -0.61, 1.44, -0.06
294, 0.41, 0.72, 0.51, -0.64, 1.83, -0.17
295, 0.41, 0.72, 0.51, -0.29, 1.85, -0.18
296, 0.40, 0.73, 0.52, -0.96, 1.88, -0.17
297, 0.41, 0.73, 0.52, -0.81, 2.05, -0.84
298, 0.41, 0.73, 0.50, -1.28, 1.95, -1.44
299, 0.41, 0.73, 0.50, -1.59, 1.73, -1.53
300, 0.42, 0.73, 0.52, -1.76, 0.93, -1.01
301, 0.41, 0.73, 0.51, -1.57, 0.35, -0.56
302, 0.42, 0.73, 0.51, -1.74, -0.15, -0.15
303, 0.41, 0.73, 0.51, -1.80, 0.00, -0.38
304, 0.41, 0.73, 0.50, -1.63, 0.09, -0.40
305, 0.40, 0.73, 0.52, -1.59, -0.12, 0.05
306, 0.40, 0.73, 0.51, -1.79, -0.44, -0.32
307, 0.41, 0.73, 0.50, -1.68, -0.03, -0.81
308, 0.41, 0.73, 0.50, -1.60, 0.52, -0.69
309, 0.40, 0.73, 0.51, -1.18, 0.85, -0.06
310, 0.41, 0.73, 0.50, -0.84, 1.10, -0.26
311, 0.41, 0.73, 0.52, -0.93, 1.36, -0.47
312, 0.41, 0.73, 0.50, -0.79, 1.76, -0.47
313, 0.41, 0.74, 0.51, -0.87, 1.24, -0.12
314, 0.41, 0.74, 0.50, -0.85, 0.70, -0.18
315, 0.42, 0.73, 0.50, -0.93, 0.53, -0.17
316, 0.41, 0.73, 0.51, -1.30, -0.03, 0.14
317, 0.41, 0.73, 0.50, -1.51, 0.15, 0.60
318, 0.40, 0.73, 0.50, -1.10, -0.08, 0.69
319, 0.39, 0.73, 0.51, -1.11, -0.20, 0.70
320, 0.40, 0.73, 0.50, -1.08, 0.27, 0.32
321, 0.40, 0.72, 0.52, -1.19, 0.46, 0.15
322, 0.41, 0.72, 0.50, -1.36, 0.44, 0.41
323, 0.40, 0.73, 0.50, -1.10, 1.15, 0.52
324, 0.40, 0.73, 0.50, -1.10, 0.72, 0.58
325, 0.40, 0.72, 0.50, -1.02, 1.44, 0.50
326, 0.41, 0.73, 0.51, -0.85, 1.60, 0.14
327, 0.40, 0.74, 0.50, -0.84, 1.40, 0.00
328, 0.41, 0.73, 0.51, -1.31, 0.96, -0.58
329, 0.42, 0.74, 0.51, -1.28, 0.85, -0.12
330, 0.41, 0.74, 0.50, -1.25, -0.11, 0.17
331, 0.41, 0.73, 0.51, -1.05, 0.02, 0.44
332, 0.42, 0.73, 0.51, -1.08, -0.35, 0.84
333, 0.41, 0.73, 0.51, -1.27, 0.03, 0.66
334, 0.41, 0.73, 0.51, -1.15, -0.05, 0.58
335, 0.41, 0.73, 0.51, -1.04, 0.03, 0.37
336, 0.41, 0.73, 0.51, -0.99, 0.90, 0.15
337, 0.41, 0.73, 0.51, -1.25, 0.95, -0.32
338, 0.41, 0.73, 0.50, -0.93, 0.82, -0.12
339, 0.41, 0.74, 0.51, -0.78, 0.84, 0.34
340, 0.41, 0.74, 0.50, -0.79, 0.64, 0.43
341, 0.41, 0.73, 0.50, -0.84, 0.29, 0.29
342, 0.40, 0.73, 0.50, -1.19, 0.29, 0.32
343, 0.41, 0.73, 0.51, -1.05, 0.31, 0.38
344, 0.41, 0.73, 0.50, -1.05, 0.55, -0.09
345, 0.40, 0.72, 0.51, -1.54, 0.87, -0.34
346, 0.40, 0.73, 0.51, -1.65, 0.85, -0.34
347, 0.40, 0.73, 0.50, -1.51, 0.76, -0.46
348, 0.42, 0.74, 0.50, -1.47, 0.70, -0.14
349, 0.42, 0.73, 0.50, -1.51, 0.98, -0.02
350, 0.41, 0.73, 0.50, -1.59, 0.72, 0.15
351, 0.41, 0.73, 0.51, -1.74, 0.53, 0.02
352, 0.42, 0.73, 0.51, -1.56, 0.81, -0.44
353, 0.41, 0.73, 0.50, -1.69, 0.98, -0.75
354, 0.41, 0.73, 0.51, -1.94, 0.46, -0.78
355, 0.42, 0.73, 0.51, -1.95, 0.53, -0.44
356, 0.41, 0.73, 0.51, -2.02, 0.50, -0.29
357, 0.41, 0.73, 0.51, -1.56, 0.32, -0.08
358, 0.41, 0.73, 0.51, -1.39, 0.18, 0.35
359, 0.40, 0.74, 0.50, -1.30, 0.09, 0.20
360, 0.40, 0.74, 0.52, -1.54, 0.44, -0.31
361, 0.41, 0.73, 0.51, -1.60, 0.21, -0.55
362, 0.40, 0.73, 0.50, -1.95, 0.44, -0.24
363, 0.40, 0.73, 0.51, -1.69, 0.58, -0.46
364, 0.40, 0.73, 0.51, -1.31, 0.34, -0.41
365, 0.42, 0.72, 0.51, -1.39, 0.31, -0.05
366, 0.40, 0.72, 0.50, -1.11, 0.64, 0.18
367, 0.40, 0.73, 0.51, -1.15, 0.63, 0.14
368, 0.40, 0.73, 0.51, -1.04, 0.63, 0.03
369, 0.41, 0.74, 0.51, -0.89, 1.18, -0.56
370, 0.42, 0.74, 0.50, -0.89, 1.18, -0.40
371, 0.41, 0.74, 0.51, -0.58, 0.93, -0.20
372, 0.40, 0.74, 0.50, -0.76, 0.46, -0.02
373, 0.41, 0.74, 0.51, -0.98, 0.12, 0.12
374, 0.41, 0.74, 0.50, -0.87, -0.23, 0.24
375, 0.41, 0.74, 0.51, -0.95, -0.32, 0.70
376, 0.40, 0.73, 0.51, -1.37, 0.38, 0.05
377, 0.40, 0.73, 0.51, -1.08, 0.53, -0.21
378, 0.41, 0.73, 0.51, -1.10, 0.31, 0.05
379, 0.41, 0.73, 0.50, -1.01, 0.20, 0.18
380, 0.41, 0.73, 0.51, -0.85, 0.11, 0.40
381, 0.41, 0.73, 0.51, -1.05, -0.06, 0.76
382, 0.41, 0.73, 0.51, -1.01, -0.08, 0.89
383, 0.41, 0.73, 0.50, -0.76, 0.23, 0.53
384, 0.40, 0.73, 0.50, -1.02, 0.44, 0.31
385, 0.40, 0.73, 0.51, -1.10, 0.64, -0.27
386, 0.41, 0.73, 0.51, -1.37, 0.47, -0.58
387, 0.42, 0.73, 0.51, -1.22, -0.31, 0.12
388, 0.42, 0.73, 0.51, -1.22, -0.31, 0.37
389, 0.40, 0.73, 0.50, -0.99, -0.60, 0.32
390, 0.41, 0.73, 0.51, -0.87, -0.26, 0.20
391, 0.41, 0.73, 0.50, -0.69, -0.11, -0.05
392, 0.41, 0.73, 0.51, -0.58, 0.41, -0.27
393, 0.41, 0.73, 0.51, -0.84, 0.32, -0.27
394, 0.40, 0.73, 0.50, -0.87, 0.14, -0.05
395, 0.40, 0.74, 0.51, -1.04, 0.35, -0.12
396, 0.40, 0.74, 0.49, -0.82, 0.26, -0.66
397, 0.40, 0.74, 0.50, -0.92, 0.34, -1.04
398, 0.41, 0.73, 0.51, -0.78, 0.24, -0.63
399, 0.42, 0.74, 0.51, -0.79, 0.08, -0.02
